Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Krzysztof Ciesielski,Poland,0,0,1,6,0,6,13,90,
Gheorghe Silberberg,Romania,1,2,0,3,0,7,13,90,
Lê Hải Khoi,Vietnam,5,1,2,2,0,3,13,90,
Roger Labahn,German Democratic Republic,1,0,4,4,0,3,12,97,
Hans Rieuwerts,Netherlands,5,0,0,6,1,0,12,97,
Ileana Nastase,Romania,0,0,2,2,1,7,12,97,
Thord Righard,Sweden,0,0,8,0,0,4,12,97,
Seppo Karrila,Finland,0,1,3,0,0,7,11,101,
Philippe Plazanet,France,0,0,2,1,1,7,11,101,
Anne Bauval,France,4,0,1,2,0,3,10,103,
Dan Norstedt,Sweden,5,0,2,3,0,0,10,103,
Richard Mifflin,United States of America,4,0,1,4,0,1,10,103,
Andreas Boudouvis,Greece,1,1,0,2,0,5,9,106,
Anastasios Stamatis,Greece,0,7,0,2,0,0,9,106,
Björn Danielsson,Sweden,0,0,1,1,0,7,9,106,
Mats Ögren,Sweden,5,0,2,2,0,0,9,106,
Alexander James Edward Ryba,United Kingdom,0,0,1,6,1,1,9,106,
Hà Huy Bang,Vietnam,1,0,1,6,1,0,9,106,
Gorazd Cvetič,Yugoslavia,5,1,1,2,0,0,9,106,
Pavol Quittner,Czechoslovakia,1,0,1,6,0,0,8,113,
Ivko Dimitrić,Yugoslavia,0,0,6,2,0,0,8,113,
Vladimír Technovský,Czechoslovakia,5,1,1,0,0,0,7,115,
Norbert Schieweck,German Democratic Republic,5,0,1,0,0,1,7,115,
Dimitrios Tabakis,Greece,0,0,1,0,0,6,7,115,
Attila Sali,Hungary,0,0,1,0,0,6,7,115,
Herko van der Meulen,Netherlands,1,3,1,0,1,1,7,115,
Tamar Čefarin,Yugoslavia,0,0,0,6,1,0,7,115,
Aleksandar Ignjatović,Yugoslavia,5,0,1,1,0,0,7,83,
Ippokratis Polisopoulos,Greece,0,0,3,2,0,1,6,121,
Ralph Tschopp,Netherlands,0,1,1,3,0,1,6,121,
Bart Westra,Netherlands,0,0,2,4,0,0,6,121,
Jan Bázler,Czechoslovakia,1,0,0,3,0,1,5,124,
Juhani Kupiainen,Finland,0,0,1,4,0,0,5,124,
Nguyễn Văn Hanh,Vietnam,0,0,3,1,1,0,5,124,
Jari Virtanen,Finland,0,1,1,2,0,0,4,127,
David Moisis,Greece,0,0,3,0,0,1,4,127,
Mircea Sofonea,Romania,0,1,1,2,0,0,4,127,
Phan Thanh Dien,Vietnam,0,0,0,3,1,0,4,127,
Arto Laasonen,Finland,0,0,1,0,0,2,3,131,
Jean Philippe Grouther,France,0,0,3,0,0,0,3,131,
Arturo Presa,Cuba,0,0,2,0,0,0,2,133,
Peter Boots,Netherlands,1,0,0,0,0,1,2,133,
Jorge Ramirez,Cuba,0,0,1,0,0,0,1,135,
Kauko Tätilä,Finland,0,0,0,1,0,0,1,135,
Georgios Doumas,Greece,1,0,0,0,0,0,1,135,
Dimitrios Koutsibelas,Greece,0,0,1,0,0,0,1,135,
Kari Ekholm,Finland,0,0,0,0,0,0,0,139,
