Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Christos Athanasiadis,Greece,0,7,7,7,7,7,35,32,Silver medal
Huafei Yan,People's Republic of China,7,7,7,7,7,0,35,32,Silver medal
Krzysztof Oleszkiewicz,Poland,5,4,7,5,7,7,35,32,Silver medal
Jeffrey M. Vanderkam,United States of America,7,7,2,7,7,5,35,32,Silver medal
Andreas Gathmann,Germany,7,6,0,7,7,7,34,41,Silver medal
József Balogh,Hungary,7,7,1,5,7,7,34,41,Silver medal
Tamás Fleiner,Hungary,6,7,4,3,7,7,34,41,Silver medal
Ahmed Abbes,Tunisia,7,7,2,7,7,4,34,41,Silver medal
Arkady Skopenkov,Union of Soviet Socialist Republics,7,6,0,7,7,7,34,41,Silver medal
Bùi Hai Hung,Vietnam,7,7,2,7,7,4,34,41,Silver medal
Rastko Marinković,Yugoslavia,4,7,7,2,7,7,34,41,Silver medal
Christoph Zechner,Austria,6,7,0,7,6,7,33,48,Silver medal
Dobromir Dimitrov,Bulgaria,0,7,5,7,7,7,33,48,Silver medal
Jan Fricke,German Democratic Republic,7,7,5,7,7,0,33,48,Silver medal
Erez Lapid,Israel,7,7,0,5,7,7,33,48,Silver medal
Christian Pauly,Luxembourg,5,7,7,7,7,0,33,48,Silver medal
Marco Vervoort,Netherlands,7,5,7,7,7,0,33,48,Silver medal
Jerome Suntay Khohayting,Philippines,7,7,0,7,7,5,33,48,Silver medal
Gyu-Wan Hwang,Republic of Korea,6,7,0,7,6,7,33,48,Silver medal
Florin Belgun,Romania,7,7,4,7,7,1,33,48,Silver medal
Ümit Kumcuoğlu,Turkey,7,7,0,5,7,7,33,48,Silver medal
Nebojša Nikolić,Yugoslavia,7,5,0,7,7,7,33,48,Silver medal
Mark Kisin,Australia,1,7,3,7,7,7,32,59,Silver medal
Mohammad Jaber Borran,Islamic Republic of Iran,6,7,7,7,0,5,32,59,Silver medal
Shoni Dar,Israel,0,6,5,7,7,7,32,59,Silver medal
Rafał Latała,Poland,7,7,3,1,7,7,32,59,Silver medal
Maria Roginskaya,Union of Soviet Socialist Republics,0,7,5,7,6,7,32,59,Silver medal
Samuel K. Vandervelde,United States of America,7,5,1,7,7,5,32,59,Silver medal
Jan Hendrik Schmidt,Germany,7,4,3,7,7,3,31,65,Silver medal
Ting Kin Tam,Hong Kong,5,6,0,7,7,6,31,65,Silver medal
Mehdi Rezaiy,Islamic Republic of Iran,7,7,1,7,7,2,31,65,Silver medal
Sergio Conti,Italy,7,7,1,7,7,2,31,65,Silver medal
Oliver Maxim Riordan,United Kingdom,2,7,1,7,7,7,31,65,Silver medal
Predrag Grković,Yugoslavia,7,0,3,7,7,7,31,65,Silver medal
Fábio Enrique Brochero Martínez,Colombia,2,7,0,7,7,7,30,71,Silver medal
Andre Pönitz,German Democratic Republic,7,7,3,1,7,5,30,71,Silver medal
Gábor Pásztor,Hungary,7,6,3,7,7,0,30,71,Silver medal
Grzegorz Zwara,Poland,2,7,0,7,7,7,30,71,Silver medal
Christopher Ray Nash,United Kingdom,3,3,3,7,7,7,30,71,Silver medal
Tomáš Brodský,Czechoslovakia,1,7,0,7,7,7,29,76,Bronze medal
Ajay Subramanian,India,2,7,5,7,7,1,29,76,Bronze medal
Mohammad Ali Khojastepur,Islamic Republic of Iran,7,6,2,7,7,0,29,76,Bronze medal
Hsiu Khuern Tang,Singapore,7,7,1,7,7,0,29,76,Bronze medal
Yong Yeow Yeoh,Singapore,1,7,6,7,6,2,29,76,Bronze medal
Vladimir Ragulin,Union of Soviet Socialist Republics,7,7,0,7,7,1,29,76,Bronze medal
Carlos Thompson,Colombia,7,7,1,7,0,6,28,82,Bronze medal
Antoine Chambert Loir,France,7,7,0,5,7,2,28,82,Bronze medal
Gadi Kozma,Israel,0,7,7,0,7,7,28,82,Bronze medal
Marc Pauly,Luxembourg,7,7,0,7,7,0,28,82,Bronze medal
Antonio Peimbert Torres,Mexico,1,5,7,3,7,5,28,82,Bronze medal
Oddvar Kloster,Norway,7,5,0,3,6,7,28,82,Bronze medal
Vladimír Komár,Czechoslovakia,7,7,0,0,7,6,27,88,Bronze medal
Marek Velešík,Czechoslovakia,6,0,0,7,7,7,27,88,Bronze medal
Stéphane Guillermou,France,7,7,0,6,7,0,27,88,Bronze medal
Rüdiger Belch,German Democratic Republic,1,5,0,7,7,7,27,88,Bronze medal
Marten Fels,Germany,1,7,1,7,7,4,27,88,Bronze medal
Amirabas Abedy,Islamic Republic of Iran,4,7,0,7,7,2,27,88,Bronze medal
Alessandro D'Andrea,Italy,7,4,0,2,7,7,27,88,Bronze medal
Mun Yew Lee,Singapore,2,6,0,7,5,7,27,88,Bronze medal
Vin de Silva,United Kingdom,0,5,1,7,7,7,27,88,Bronze medal
Ha Huy Minh,Vietnam,6,6,1,7,7,0,27,88,Bronze medal
Dimitar Grancharov,Bulgaria,2,7,0,7,7,3,26,98,Bronze medal
Plamen Iliev,Bulgaria,0,7,0,7,7,5,26,98,Bronze medal
Jeffrey Higham,Canada,7,5,0,7,7,0,26,98,Bronze medal
Georgios Papoutsis,Greece,1,6,3,5,4,7,26,98,Bronze medal
Tolga Güney,Turkey,0,7,0,7,7,5,26,98,Bronze medal
Changkai Yu,Singapore,6,0,0,7,7,5,25,103,Bronze medal
Arvind Rajaraman,India,7,3,0,7,7,0,24,104,Bronze medal
Svante Linusson,Sweden,7,5,1,0,7,4,24,104,Bronze medal
Aslan Mehmet,Turkey,2,7,0,3,5,7,24,104,Bronze medal
David B. Carlton,United States of America,0,3,0,7,7,7,24,104,Bronze medal
Peter Manhart,Austria,7,5,0,3,7,1,23,108,Bronze medal
Rolando Uranga Piña,Cuba,0,7,0,7,7,2,23,108,Bronze medal
Franck Latremoliere,France,7,7,0,0,7,2,23,108,Bronze medal
Prodromos Symeonidis,Greece,7,7,0,2,7,0,23,108,Bronze medal
János Csirik,Hungary,7,5,2,7,2,0,23,108,Bronze medal
Johan Wästlund,Sweden,7,4,0,0,7,5,23,108,Bronze medal
Philippe Masson,Belgium,7,5,0,3,7,0,22,114,Bronze medal
Hugh Thomas,Canada,3,3,2,7,7,0,22,114,Bronze medal
Emmanuel Grenier,France,0,4,0,7,7,4,22,114,Bronze medal
LaiChee Man,Hong Kong,6,5,0,3,7,1,22,114,Bronze medal
Amol S. Dighe,India,2,3,2,3,7,5,22,114,Bronze medal
Upendra B. Kulkarni,India,7,7,0,1,7,0,22,114,Bronze medal
Stuart Brodie Faulds,New Zealand,0,1,7,0,7,7,22,114,Bronze medal
Adam Sikora,Poland,0,2,0,7,7,6,22,114,Bronze medal
Brian Weatherson,Australia,5,7,1,0,7,1,21,122,Bronze medal
Ian Goldberg,Canada,7,0,0,1,7,6,21,122,Bronze medal
Germán Rincón,Colombia,0,7,0,7,7,0,21,122,Bronze medal
Jean Louis Tu,France,5,3,7,0,6,0,21,122,Bronze medal
Carlo Mantegazza,Italy,0,7,0,7,6,1,21,122,Bronze medal
Vicente Muñoz Velazquez,Spain,0,7,3,0,7,4,21,122,Bronze medal
Trần Trong Thang,Vietnam,0,7,0,7,7,0,21,122,Bronze medal
Jeffrey Sax,Belgium,7,5,1,2,1,4,20,129,Bronze medal
Edson Roberto Abe,Brazil,7,5,0,7,0,1,20,129,Bronze medal
Shahriar Mokhtari Sharghi,Islamic Republic of Iran,2,7,0,0,7,4,20,129,Bronze medal
Łukasz Senator,Poland,0,6,0,7,7,0,20,129,Bronze medal
Paisan Nakmahachalasint,Thailand,1,5,0,7,7,0,20,129,Bronze medal
Maniel Ruiz Lopez,Belgium,1,1,1,7,2,7,19,134,Bronze medal
Marcus André de Carvalho Torres,Brazil,2,7,2,7,1,0,19,134,Bronze medal
Carlos Gustavo T. de A. Moreira,Brazil,7,3,2,0,7,0,19,134,Bronze medal
Dimitrios Statopoulos,Greece,0,4,1,7,7,0,19,134,Bronze medal
Nejat Cingi,Turkey,0,3,0,7,3,6,19,134,Bronze medal
Ayse Selma Çizmeci,Turkey,2,5,0,7,0,5,19,134,Bronze medal
Đoàn Hồng Nghiã,Vietnam,0,5,0,7,7,0,19,134,Bronze medal
Kevin Davey,Australia,2,7,0,1,7,1,18,141,Bronze medal
Markus Oswald,Germany,7,2,0,1,7,1,18,141,Bronze medal
Beljadid Lahcen,Morocco,0,6,0,1,7,4,18,141,Bronze medal
Melvin Koppens,Netherlands,7,3,0,7,0,1,18,141,Bronze medal
Michael Ian Porteous,New Zealand,7,4,0,7,0,0,18,141,Bronze medal
Michał Furmańczyk,Poland,7,4,0,7,0,0,18,141,Bronze medal
Milena Radnović,Yugoslavia,1,5,0,5,7,0,18,141,Bronze medal
Serge Lehman,Belgium,5,5,0,0,7,0,17,148,Honourable mention
Stefan Rombouts,Belgium,2,3,0,7,5,0,17,148,Honourable mention
Kai Pak Chan,Hong Kong,0,3,2,7,0,5,17,148,Honourable mention
Mátyás Sustik,Hungary,0,7,1,2,7,0,17,148,Honourable mention
Guðbjörn Freyr Jónsson,Iceland,7,3,0,7,0,0,17,148,Honourable mention
Fulvio Piccinonno,Italy,0,3,0,7,0,7,17,148,Honourable mention
Erick Alejandro Mancera Dávila,Mexico,6,3,0,1,0,7,17,148,Honourable mention
Francisco Javier Zaragoza Martínez,Mexico,0,3,0,7,7,0,17,148,Honourable mention
Piet Brouwer,Netherlands,0,3,0,7,7,0,17,148,Honourable mention
Jan Kristian Haugland,Norway,7,0,0,0,7,3,17,148,Honourable mention
Orjan Johansen,Norway,1,2,0,7,7,0,17,148,Honourable mention
Cho-Hong Min,Republic of Korea,1,7,0,7,0,2,17,148,Honourable mention
Vui Chap Lam,Singapore,7,3,0,0,7,0,17,148,Honourable mention
Somporn Chanprajakwanich,Thailand,0,5,0,7,5,0,17,148,Honourable mention
Jorge Alejandro Piñero Barcelo,Cuba,1,7,0,3,5,0,16,162,Honourable mention
Enrique Valereanho,Peru,0,7,1,7,0,1,16,162,Honourable mention
Lup Keen Ng,Singapore,2,7,0,7,0,0,16,162,Honourable mention
Juan Camilo Gomez,Colombia,7,3,0,5,0,0,15,165,Honourable mention
Tommi V. Timonen,Finland,2,2,0,7,4,0,15,165,Honourable mention
Andrew David McMurry,Ireland,0,1,0,7,0,7,15,165,Honourable mention
Abdelkrim Karim,Morocco,1,7,0,0,7,0,15,165,Honourable mention
José Pedro Fernandes da Silva Coelho,Portugal,7,1,0,5,2,0,15,165,Honourable mention
Mats Anderson,Sweden,7,1,0,0,7,0,15,165,Honourable mention
John Anthony Simcox,United Kingdom,3,5,0,0,7,0,15,165,Honourable mention
? Rustamaji,Indonesia,6,3,0,4,0,1,14,172,
Romano Lonardoni,Italy,7,3,0,1,3,0,14,172,Honourable mention
Andrea Maffei,Italy,0,7,0,7,0,0,14,172,Honourable mention
? Al-Mutawa,Kuwait,1,3,6,4,0,0,14,172,
Juan Carlos Vera,Colombia,1,1,0,4,7,0,13,176,Honourable mention
Hannu Helminen,Finland,0,0,0,7,6,0,13,176,Honourable mention
Lucas du Croo de Jong,Netherlands,0,2,0,4,7,0,13,176,Honourable mention
Jin-Min Chung,Republic of Korea,0,7,0,1,0,5,13,176,Honourable mention
Nessim Chabouni,Tunisia,0,6,0,7,0,0,13,176,Honourable mention
Peter Haindl,Austria,1,4,0,0,0,7,12,181,Honourable mention
Diego Jara,Colombia,2,0,2,0,7,1,12,181,Honourable mention
Antonios Ikonomou,Greece,0,5,0,7,0,0,12,181,Honourable mention
Shuk-Han Yau,Hong Kong,3,5,0,3,0,1,12,181,
Med Badreddine El Quazzani,Morocco,0,4,0,1,7,0,12,181,Honourable mention
Bok Gi Kim,Republic of Korea,0,3,0,7,0,2,12,181,Honourable mention
Dong Hun Lee,Republic of Korea,0,0,0,7,0,5,12,181,Honourable mention
Mehmet Özhabeş,Turkey,0,5,0,7,0,0,12,181,Honourable mention
Jaka Cimprič,Yugoslavia,0,5,0,7,0,0,12,181,Honourable mention
Andrew Chow,Canada,7,3,0,1,0,0,11,190,Honourable mention
Castor José Alvarez Bebesa,Cuba,0,4,0,0,7,0,11,190,Honourable mention
Christina Draper Fontanales,Spain,7,0,0,0,0,4,11,190,Honourable mention
Enrique Garcia Lopez,Spain,1,7,0,3,0,0,11,190,Honourable mention
Adel Akrout,Tunisia,0,7,0,1,0,3,11,190,Honourable mention
Clive Jones,United Kingdom,5,0,1,0,5,0,11,190,
Fremior Camba Aldanás,Cuba,4,4,0,2,0,0,10,196,
Kimmo Uutela,Finland,2,1,0,7,0,0,10,196,Honourable mention
Youssef El Hajjam,Morocco,0,7,0,3,0,0,10,196,Honourable mention
Shane Allan Blackett,New Zealand,0,3,0,0,7,0,10,196,Honourable mention
Karl Antony Tomlinson,New Zealand,0,3,0,7,0,0,10,196,Honourable mention
Cesar Olivares,Peru,7,3,0,0,0,0,10,196,Honourable mention
Heejin Park,Republic of Korea,4,4,0,1,0,1,10,196,
Patpong Laosuwan,Thailand,0,3,0,7,0,0,10,196,Honourable mention
Marc Lardinois,Belgium,2,5,0,2,0,0,9,204,
Li-Vang Lozada Chang,Cuba,0,0,2,0,0,7,9,204,Honourable mention
Hrafnkell Kárason,Iceland,0,7,0,2,0,0,9,204,Honourable mention
Isaac Brincas,Peru,0,2,0,7,0,0,9,204,Honourable mention
? Allouche,Tunisia,0,6,0,1,0,2,9,204,
Philip Gleeson,Australia,0,3,1,4,0,0,8,209,
James Law,Canada,0,0,0,1,7,0,8,209,Honourable mention
Regas Neophyton,Cyprus,0,7,0,1,0,0,8,209,Honourable mention
Jukka Kohonen,Finland,1,0,0,2,5,0,8,209,
Shin Yeung Chiu,Hong Kong,0,5,1,0,0,2,8,209,
Alyani Kurosh,Islamic Republic of Iran,0,0,0,0,1,7,8,209,Honourable mention
? Owayed,Kuwait,0,3,5,0,0,0,8,209,
Miguel Wilhelm Ruiz Tupac Yupanqui,Peru,1,3,0,3,0,1,8,209,
Francisco Ramos Gonçalves Pereira,Portugal,7,0,1,0,0,0,8,209,Honourable mention
Alberto Garcia Martinez,Spain,0,7,0,1,0,0,8,209,Honourable mention
Javier Portella Lemos,Spain,1,7,0,0,0,0,8,209,Honourable mention
? Khadar,Tunisia,1,6,0,1,0,0,8,209,
Katherine Mary Christie,United Kingdom,0,1,0,7,0,0,8,209,Honourable mention
Evangelos Mouroukos,Greece,0,7,0,0,0,0,7,222,Honourable mention
Manoj P. Samanta,India,0,7,0,0,0,0,7,222,Honourable mention
Stephen Craddock,Ireland,0,0,3,4,0,0,7,222,
Juan Antonio Valera Olguin,Mexico,1,0,0,0,5,1,7,222,
Alex Heinis,Netherlands,2,3,0,1,0,1,7,222,
Diogo Luis Aguiar Gomes Castro Vasconcelos,Portugal,7,0,0,0,0,0,7,222,Honourable mention
José Emidio Dias Piedade,Portugal,0,0,0,7,0,0,7,222,Honourable mention
Mika Seppä,Finland,2,3,0,1,0,0,6,229,
Kim K. Simelius,Finland,0,3,0,3,0,0,6,229,
Conrad Hughes,Ireland,2,0,0,4,0,0,6,229,
Aharon Miller,Israel,5,0,1,0,0,0,6,229,
? Dashti,Kuwait,0,3,0,3,0,0,6,229,
Juan Jiménez Ramírez,Mexico,0,4,0,2,0,0,6,229,
? Masmoudi,Tunisia,2,0,0,1,3,0,6,229,
Christopher Eckett,Australia,0,3,0,0,0,2,5,236,
Bernhard Klinger,Austria,1,1,0,3,0,0,5,236,
Shauy Hsu Pin,Brazil,2,3,0,0,0,0,5,236,
Symeon Karmios,Cyprus,0,3,2,0,0,0,5,236,
Finian Raftery,Ireland,0,1,1,3,0,0,5,236,
Ido Barnea,Israel,1,1,0,0,0,3,5,236,
? Moussaoui,Morocco,0,1,0,4,0,0,5,236,
Neil Glew,New Zealand,0,2,0,3,0,0,5,236,
José Fajardo,Peru,0,2,0,3,0,0,5,236,
Rommel Regis,Philippines,2,3,0,0,0,0,5,236,
Mattias Jonsson,Sweden,0,3,0,0,0,2,5,236,
Mauritz Sundell,Sweden,1,3,0,1,0,0,5,236,
Soteroula Loizidou,Cyprus,1,0,0,3,0,0,4,248,
Chrystalla Lymbouridou,Cyprus,1,3,0,0,0,0,4,248,
Ólafur Örn Jónsson,Iceland,0,1,0,3,0,0,4,248,
? Satriyo Nugroho,Indonesia,0,3,0,1,0,0,4,248,
Pascal Zeihen,Luxembourg,0,1,2,0,0,1,4,248,
Gabriela Mallen Ornelas,Mexico,0,3,0,1,0,0,4,248,
Gerton Lunter,Netherlands,0,0,1,3,0,0,4,248,
S. Stephenson,New Zealand,1,0,0,3,0,0,4,248,
Siripong Atipan,Thailand,0,3,0,0,0,1,4,248,
? Diaz,Venezuela,0,3,0,1,0,0,4,248,
Matthias Langer,Austria,0,3,0,0,0,0,3,258,
Halldór Árnason,Iceland,0,1,1,1,0,0,3,258,
? Murali Dhar,India,0,3,0,0,0,0,3,258,
Salah Boftain,Kuwait,0,3,0,0,0,0,3,258,
? Zari,Morocco,0,2,0,1,0,0,3,258,
? Cabrera,Peru,0,3,0,0,0,0,3,258,
Marisciel Litong,Philippines,2,0,0,1,0,0,3,258,
Constantinos Stavrakis,Cyprus,0,1,0,1,0,0,2,265,
? Wiharto,Indonesia,0,1,0,1,0,0,2,265,
Jillian Delaney,Ireland,1,0,0,0,0,1,2,265,
Diarmuid Manning,Ireland,2,0,0,0,0,0,2,265,
Arne Aas,Norway,2,0,0,0,0,0,2,265,
Ceferino Sanchez,Philippines,0,0,0,2,0,0,2,265,
Tiago Paula Nogueira Marques,Portugal,0,1,0,1,0,0,2,265,
Leandro Marin Muños,Spain,0,0,0,2,0,0,2,265,
? Daroj,Thailand,0,1,0,1,0,0,2,265,
? Cohen,Venezuela,0,0,0,1,0,1,2,265,
Tadeu Alexandre de A. e Silva,Brazil,0,0,0,1,0,0,1,275,
Georgios Hadjispyrides,Cyprus,0,1,0,0,0,0,1,275,
? Soepriadi,Indonesia,0,1,0,0,0,0,1,275,
Avraham Goldstein,Israel,0,1,0,0,0,0,1,275,
Eric Angelo Franco,Philippines,0,0,0,1,0,0,1,275,
Michael Garcia,Philippines,1,0,0,0,0,0,1,275,
Per Carlbom,Sweden,0,0,0,1,0,0,1,275,
? Liengpansakul,Thailand,0,1,0,0,0,0,1,275,
Alexandre Xavier Iwata de Carvalho,Brazil,0,0,0,0,0,0,0,283,
Mauricio Romero Sicre,Cuba,0,0,0,0,0,0,0,283,
? Hermanto,Indonesia,0,0,0,0,0,0,0,283,
? Wirasaputra,Indonesia,0,0,0,0,0,0,0,283,
? Al-Marzouq,Kuwait,0,0,0,0,0,0,0,283,
? Baqer,Kuwait,0,0,0,0,0,0,0,283,
António Carlos Oliveira,Portugal,0,0,0,0,0,0,0,283,
? Cerda,Venezuela,0,0,0,0,0,0,0,283,
? Romero,Venezuela,0,0,0,0,0,0,0,283,
