Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Piotr Suwara,Poland,7,7,0,7,0,7,28,27,Gold medal
Junhwa Jung,Republic of Korea,7,7,7,7,0,0,28,27,Gold medal
Bumsoo Kim,Republic of Korea,7,7,1,7,0,6,28,27,Gold medal
Sang Hoon Lee,Republic of Korea,7,7,7,7,0,0,28,27,Gold medal
Sanghun Song,Republic of Korea,7,7,7,7,0,0,28,27,Gold medal
Radu Bumbăcea,Romania,7,7,0,7,0,7,28,27,Gold medal
Marsel Matdinov,Russian Federation,6,0,2,7,6,7,28,27,Gold medal
Vasily Mokin,Russian Federation,7,7,0,7,0,7,28,27,Gold medal
Xiaoyu He,United States of America,7,7,0,7,7,0,28,27,Gold medal
Nguyễn Ngọc Trung,Vietnam,7,7,7,7,0,0,28,27,Gold medal
Tak Wing Ching,Hong Kong,6,7,1,7,6,0,27,42,Gold medal
Jun Su,People's Republic of China,6,7,2,7,0,5,27,42,Gold medal
Ştefan Adrian Ivanovici,Romania,7,5,1,7,7,0,27,42,Gold medal
Martin Vodička,Slovakia,7,1,0,7,6,6,27,42,Gold medal
Sergei Patiakin,United Kingdom,7,0,6,7,7,0,27,42,Gold medal
Benjamin Gunby,United States of America,6,7,0,7,7,0,27,42,Gold medal
Reynaldo Gil Pons,Cuba,7,7,0,7,5,0,26,48,Silver medal
Omer Cerrahoglu,Romania,7,7,5,7,0,0,26,48,Silver medal
Kirill Savenkov,Russian Federation,7,7,0,7,0,5,26,48,Silver medal
Supanat Kamtue,Thailand,7,7,4,7,0,1,26,48,Silver medal
Calvin Deng,United States of America,7,7,0,7,0,5,26,48,Silver medal
Sampson Wong,Australia,7,7,1,7,0,3,25,53,Silver medal
András Éles,Hungary,6,7,1,7,1,3,25,53,Silver medal
Gaurav D Patil,India,7,7,3,7,0,1,25,53,Silver medal
Javad Abedi,Islamic Republic of Iran,7,7,1,7,2,1,25,53,Silver medal
Pongpak Bhumiwat,Thailand,7,7,2,7,2,0,25,53,Silver medal
Bodan Arsovski,The former Yugoslav Republic of Macedonia,7,7,4,7,0,0,25,53,Silver medal
In Sung Na,United States of America,7,7,3,7,1,0,25,53,Silver medal
Miguel Maurizio,Argentina,7,7,0,7,3,0,24,60,Silver medal
Thomas Budzinski,France,7,7,1,7,0,2,24,60,Silver medal
Jean-François Martin,France,7,7,3,7,0,0,24,60,Silver medal
Kai Wang,Taiwan,7,7,1,7,2,0,24,60,Silver medal
Kiho Park,Australia,7,7,0,7,2,0,23,64,Silver medal
Aleksandar Makelov,Bulgaria,7,7,1,7,1,0,23,64,Silver medal
Lasha Lakirbaia,Georgia,7,7,2,7,0,0,23,64,Silver medal
Florian Schweiger,Germany,7,7,0,7,2,0,23,64,Silver medal
Ping Ngai Chung,Hong Kong,7,7,1,7,0,1,23,64,Silver medal
Hesameddin Rajabzadeh,Islamic Republic of Iran,7,7,1,7,1,0,23,64,Silver medal
Luka Milićević,Serbia,6,7,3,7,0,0,23,64,Silver medal
Yao Chen Ivan Loh,Singapore,7,2,0,7,7,0,23,64,Silver medal
Moisés Herradón Cueto,Spain,7,1,0,7,7,1,23,64,Silver medal
Thanard Kurutach,Thailand,7,7,1,7,1,0,23,64,Silver medal
Wijit Yangjit,Thailand,7,7,1,7,1,0,23,64,Silver medal
Allen Yuan,United States of America,7,7,0,7,2,0,23,64,Silver medal
Stacey Wing Chee Law,Australia,7,7,0,7,1,0,22,76,Silver medal
Palina Khudziakova,Belarus,7,7,1,7,0,0,22,76,Silver medal
Marcelo Tadeu de Sá Oliveira Sales,Brazil,7,7,1,7,0,0,22,76,Silver medal
Matko Ljulj,Croatia,7,7,0,7,1,0,22,76,Silver medal
Diane Gallois-Wong,France,6,7,0,7,2,0,22,76,Silver medal
Fabian Gundlach,Germany,7,7,0,7,1,0,22,76,Silver medal
Akashnil Dutta,India,7,7,0,7,0,1,22,76,Silver medal
Morteza Ashraphijuo,Islamic Republic of Iran,7,7,1,7,0,0,22,76,Silver medal
Fabio Bioletto,Italy,7,7,1,7,0,0,22,76,Silver medal
Andrea Fogari,Italy,5,7,1,7,0,2,22,76,Silver medal
Giovanni Paolini,Italy,7,1,0,7,7,0,22,76,Silver medal
Takuma Kitamura,Japan,7,7,1,7,0,0,22,76,Silver medal
Hiroki Koshiyama,Japan,7,7,0,7,0,1,22,76,Silver medal
Rauan Rakhmet,Kazakhstan,7,7,0,7,1,0,22,76,Silver medal
Azamat Askarov,Kyrgyzstan,7,7,0,7,1,0,22,76,Silver medal
Linas Klimavičius,Lithuania,7,7,0,7,1,0,22,76,Silver medal
Tham Ying Hong,Malaysia,7,7,1,7,0,0,22,76,Silver medal
Daniel Perales Anaya,Mexico,7,7,1,7,0,0,22,76,Silver medal
Malcolm Granville,New Zealand,7,7,0,7,1,0,22,76,Silver medal
Sung Gi Park,Republic of Korea,7,7,1,7,0,0,22,76,Silver medal
Joon-Hyeok Yim,Republic of Korea,7,7,1,7,0,0,22,76,Silver medal
Andrei Ivanov,Republic of Moldova,7,7,0,7,1,0,22,76,Silver medal
Mihajlo Cekić,Serbia,7,7,0,7,1,0,22,76,Silver medal
Dušan Milijančević,Serbia,7,7,0,7,1,0,22,76,Silver medal
Jie Jun Ang,Singapore,7,7,0,7,1,0,22,76,Silver medal
Jeck Lim,Singapore,7,7,0,7,1,0,22,76,Silver medal
Yi-Chan Wu,Taiwan,7,7,1,7,0,0,22,76,Silver medal
Pakawut Jiradilok,Thailand,7,7,1,7,0,0,22,76,Silver medal
Nathan Brown,United Kingdom,7,0,1,7,7,0,22,76,Silver medal
Nguyễn Kiều Hiếu,Vietnam,7,7,1,7,0,0,22,76,Silver medal
Kanan Malikov,Azerbaijan,7,7,0,7,0,0,21,106,Silver medal
Elshad Mustafayev,Azerbaijan,7,7,0,7,0,0,21,106,Silver medal
Altun Shukurlu,Azerbaijan,6,7,0,7,1,0,21,106,Silver medal
Uladzislau Stazhynski,Belarus,7,7,0,7,0,0,21,106,Silver medal
Matheus Secco Torres da Silva,Brazil,7,7,0,7,0,0,21,106,Silver medal
Victor Valov,Bulgaria,6,7,0,7,1,0,21,106,Silver medal
Chen Sun,Canada,5,7,2,7,0,0,21,106,Silver medal
Matija Bucić,Croatia,7,1,0,7,6,0,21,106,Silver medal
Lasha Peradze,Georgia,7,7,0,7,0,0,21,106,Silver medal
Jens Reinhold,Germany,7,7,0,7,0,0,21,106,Silver medal
Fotis Logothetis,Greece,7,7,0,7,0,0,21,106,Silver medal
Evangelos Taratoris,Greece,7,7,0,7,0,0,21,106,Silver medal
José Ramón Madrid Padilla,Honduras,7,7,0,7,0,0,21,106,Silver medal
Ka Yu Tam,Hong Kong,7,0,0,7,7,0,21,106,Silver medal
Attila Dankovics,Hungary,7,0,0,7,7,0,21,106,Silver medal
Ahmad Zaky,Indonesia,7,7,0,7,0,0,21,106,Silver medal
Masoud Shafaei,Islamic Republic of Iran,7,7,0,7,0,0,21,106,Silver medal
Ohad Nir,Israel,7,7,0,7,0,0,21,106,Silver medal
Isaac Jean Eliel Konan,Ivory Coast,7,7,0,7,0,0,21,106,Silver medal
Genki Simizu,Japan,6,1,0,7,0,7,21,106,Silver medal
Medet Zhanbolatuly,Kazakhstan,7,7,0,7,0,0,21,106,Silver medal
Tom Yan,New Zealand,7,7,0,7,0,0,21,106,Silver medal
Raúl Arturo Chávez Sarmiento,Peru,7,7,0,7,0,0,21,106,Silver medal
Jesús Alberto Figueroa Curo,Peru,7,7,0,7,0,0,21,106,Silver medal
Alejandro Omar Loyola Bartra,Peru,7,7,0,7,0,0,21,106,Silver medal
Carmela Antoinette Sio Lao,Philippines,7,7,0,7,0,0,21,106,Silver medal
Filip Borowiec,Poland,7,7,0,7,0,0,21,106,Silver medal
Fedor Ivlev,Russian Federation,7,7,0,7,0,0,21,106,Silver medal
Yan Sheng Ang,Singapore,7,7,0,7,0,0,21,106,Silver medal
Chih-Yang Hsia,Taiwan,7,7,0,7,0,0,21,106,Silver medal
Olimjon Pirahmad,Tajikistan,7,7,0,7,0,0,21,106,Silver medal
Kerry Shastri Singh,Trinidad and Tobago,6,7,0,7,1,0,21,106,Silver medal
Amine Marrakchi,Tunisia,7,7,0,7,0,0,21,106,Silver medal
Ufuk Kanat,Turkey,7,7,0,7,0,0,21,106,Silver medal
Polatkan Polat,Turkey,7,7,0,7,0,0,21,106,Silver medal
Hikmet Yıldız,Turkey,6,7,1,7,0,0,21,106,Silver medal
Agageldi Samedov,Turkmenistan,7,7,0,7,0,0,21,106,Silver medal
Maksym Chornyy,Ukraine,7,7,0,7,0,0,21,106,Silver medal
Tymur Khrushchov,Ukraine,7,7,0,7,0,0,21,106,Silver medal
Jafar Abdurahimov,Uzbekistan,7,7,0,7,0,0,21,106,Silver medal
Ibrokhimbek Akramov,Uzbekistan,7,7,0,7,0,0,21,106,Silver medal
Zarif Ibragimov,Uzbekistan,7,7,0,7,0,0,21,106,Silver medal
Umidakhon Juraeva,Uzbekistan,7,7,0,7,0,0,21,106,Silver medal
Vũ Đình Long,Vietnam,7,7,0,7,0,0,21,106,Silver medal
Trần Thái Hưng,Vietnam,7,7,0,7,0,0,21,106,Silver medal
Phạm Việt Cường,Vietnam,7,7,0,7,0,0,21,106,Silver medal
Sebastián Prillo,Argentina,6,7,0,7,0,0,20,152,Bronze medal
Emil Jafarli,Azerbaijan,6,7,0,7,0,0,20,152,Bronze medal
Tarik Adnan Moon,Bangladesh,6,7,0,7,0,0,20,152,Bronze medal
Gustavo Lisbôa Empinotti,Brazil,7,6,0,7,0,0,20,152,Bronze medal
Ka Kin Kenneth Hung,Hong Kong,5,7,1,7,0,0,20,152,Bronze medal
Tobi Moektijono,Indonesia,7,0,1,7,5,0,20,152,Bronze medal
Saeed Tayyebi,Islamic Republic of Iran,5,7,1,7,0,0,20,152,Bronze medal
Normunds Vilciņš,Latvia,7,0,0,7,6,0,20,152,Bronze medal
Greta Kuprijanovaitė,Lithuania,4,7,2,7,0,0,20,152,Bronze medal
Irving Daniel Calderón Camacho,Mexico,6,7,0,7,0,0,20,152,Bronze medal
Nipuna Randunu Samarasekara,Sri Lanka,6,5,0,7,2,0,20,152,Bronze medal
Mehmet Sönmez,Turkey,6,7,0,7,0,0,20,152,Bronze medal
Ozan Yıldız,Turkey,7,1,5,7,0,0,20,152,Bronze medal
Andrew Carlotti,United Kingdom,7,0,0,7,0,6,20,152,Bronze medal
Azizkhon Nazarov,Uzbekistan,6,7,0,7,0,0,20,152,Bronze medal
Nguyễn Minh Hiếu,Vietnam,6,7,0,7,0,0,20,152,Bronze medal
Sergey Dovgal,Belarus,4,7,0,7,1,0,19,168,Bronze medal
Yuqi Zhu,Canada,7,3,1,7,1,0,19,168,Bronze medal
Giga Gumberidze,Georgia,5,7,0,7,0,0,19,168,Bronze medal
Michael Schubert,Germany,4,2,1,7,0,5,19,168,Bronze medal
Andrea Bianchi,Italy,7,4,0,7,1,0,19,168,Bronze medal
Ander Lamaison,Spain,7,0,2,7,0,3,19,168,Bronze medal
Pascal Su,Switzerland,4,0,0,7,7,1,19,168,Bronze medal
Grgur Valentić,Croatia,7,0,4,7,0,0,18,175,Bronze medal
Christos Anastassiades,Cyprus,4,7,0,7,0,0,18,175,Bronze medal
David Klaška,Czech Republic,7,1,0,3,7,0,18,175,Bronze medal
Miroslav Olšák,Czech Republic,7,2,0,2,7,0,18,175,Bronze medal
Stefanus Lie,Indonesia,7,3,0,7,1,0,18,175,Bronze medal
Rom Dudkiewicz,Israel,7,1,1,3,6,0,18,175,Bronze medal
Federico Glaudo,Italy,7,1,0,7,3,0,18,175,Bronze medal
Iveel Tsogsuren,Mongolia,0,5,0,7,6,0,18,175,Bronze medal
Josué Benjamín García Piscoya,Peru,4,7,0,7,0,0,18,175,Bronze medal
Wael Alsaeed,Saudi Arabia,7,3,0,7,1,0,18,175,Bronze medal
Jürg Bachmann,Switzerland,3,1,0,7,7,0,18,175,Bronze medal
Clemens Pohle,Switzerland,7,4,0,7,0,0,18,175,Bronze medal
Rovshen Hajyyev,Turkmenistan,4,7,0,7,0,0,18,175,Bronze medal
Siarhei Finski,Belarus,7,1,2,7,0,0,17,188,Bronze medal
Aliaksandr Kazlou,Belarus,7,7,0,3,0,0,17,188,Bronze medal
Rijad Skrobo,Bosnia and Herzegovina,5,7,0,5,0,0,17,188,Bronze medal
Juan Camilo Azuero Mutis,Colombia,7,7,0,3,0,0,17,188,Bronze medal
Tsotne Tabidze,Georgia,7,7,0,3,0,0,17,188,Bronze medal
Simon Buchholz,Germany,7,1,1,7,1,0,17,188,Bronze medal
Satyaki Mukherjee,India,3,7,0,7,0,0,17,188,Bronze medal
Raja Oktovin Parhasian Damanik,Indonesia,7,3,0,7,0,0,17,188,Bronze medal
Elena Dulskytė,Lithuania,4,6,0,7,0,0,17,188,Bronze medal
Harm Campmans,Netherlands,7,2,0,7,1,0,17,188,Bronze medal
Tudor Pădurariu,Romania,6,1,1,7,0,2,17,188,Bronze medal
Luke Betts,United Kingdom,7,1,1,7,1,0,17,188,Bronze medal
Ariel Zylber,Argentina,7,1,1,7,0,0,16,200,Bronze medal
Armen Vardanyan,Armenia,7,1,0,7,1,0,16,200,Bronze medal
Nikolaj Kammersgaard,Denmark,7,0,0,7,2,0,16,200,Bronze medal
Matthew Fitch,France,7,7,0,0,2,0,16,200,Bronze medal
Sina Rezaie,Islamic Republic of Iran,2,7,0,7,0,0,16,200,Bronze medal
How Si Wei,Malaysia,7,2,0,7,0,0,16,200,Bronze medal
Flavio Hernández González,Mexico,7,2,0,7,0,0,16,200,Bronze medal
Diego Alonso Roque Montoya,Mexico,7,0,0,7,2,0,16,200,Bronze medal
Luvsanbyamba Buyankhuu,Mongolia,4,5,0,7,0,0,16,200,Bronze medal
Guus Berkelmans,Netherlands,7,0,0,7,1,1,16,200,Bronze medal
David Kok,Netherlands,7,0,0,7,2,0,16,200,Bronze medal
Merlijn Staps,Netherlands,7,1,0,7,1,0,16,200,Bronze medal
Stephen Mackereth,New Zealand,7,2,0,7,0,0,16,200,Bronze medal
Sicong Zhang,New Zealand,7,1,0,7,1,0,16,200,Bronze medal
Robert Zhang,New Zealand,7,1,0,7,1,0,16,200,Bronze medal
Antonio Fan,Panama,7,2,0,7,0,0,16,200,Bronze medal
Edwin Hernandez,Panama,7,1,1,7,0,0,16,200,Bronze medal
Michał Zając,Poland,7,0,1,7,1,0,16,200,Bronze medal
Ricardo Correia Moreira,Portugal,7,0,0,7,2,0,16,200,Bronze medal
Iulian Gramaţki,Republic of Moldova,2,0,0,7,7,0,16,200,Bronze medal
Rade Špegar,Serbia,7,2,0,7,0,0,16,200,Bronze medal
Gabriel Ying Lin Wong,Singapore,7,2,0,6,1,0,16,200,Bronze medal
Ladislav Bačo,Slovakia,7,2,0,7,0,0,16,200,Bronze medal
Sean Wentzel,South Africa,2,0,0,7,0,7,16,200,Bronze medal
Xavier Fernández-Real,Spain,6,0,0,3,7,0,16,200,Bronze medal
Serdar Atayev,Turkmenistan,7,2,0,7,0,0,16,200,Bronze medal
Darya Tyeplova,Ukraine,7,2,0,7,0,0,16,200,Bronze medal
Timothy Large,Australia,7,1,0,7,0,0,15,227,Bronze medal
Christian Lindorfer,Austria,7,0,0,7,1,0,15,227,Bronze medal
Subhan Rustamli,Azerbaijan,1,7,0,7,0,0,15,227,Bronze medal
Admir Beširević,Bosnia and Herzegovina,7,0,0,7,1,0,15,227,Bronze medal
Kubrat Danailov,Bulgaria,7,0,0,7,1,0,15,227,Bronze medal
Yoan Delchev,Bulgaria,7,0,0,7,1,0,15,227,Bronze medal
Zhivko Zhechev,Bulgaria,7,1,0,7,0,0,15,227,Bronze medal
Zhuo Qun (Alex) Song,Canada,5,1,0,7,2,0,15,227,Bronze medal
Angela Maria Castañeda Oviedo,Colombia,5,1,0,7,2,0,15,227,Bronze medal
Carlos Andres Diaz Carrillo,Colombia,7,1,0,7,0,0,15,227,Bronze medal
Anthony Santiago Chaves Aguilar,Costa Rica,7,1,0,7,0,0,15,227,Bronze medal
Borna Cicvarić,Croatia,7,1,0,7,0,0,15,227,Bronze medal
Marin Petković,Croatia,7,1,0,7,0,0,15,227,Bronze medal
Anders Eller Thomsen,Denmark,7,1,0,0,7,0,15,227,Bronze medal
Miguel Ordóñez,Ecuador,7,1,0,7,0,0,15,227,Bronze medal
Aleksis Koski,Finland,7,1,0,7,0,0,15,227,Bronze medal
Hok Pan Yip,Hong Kong,7,1,0,7,0,0,15,227,Bronze medal
Tak Hei Yu,Hong Kong,7,0,0,7,1,0,15,227,Bronze medal
Bertalan Bodor,Hungary,7,0,0,7,1,0,15,227,Bronze medal
Johan Gunardi,Indonesia,7,1,0,7,0,0,15,227,Bronze medal
Susarbek Baibaev,Kyrgyzstan,1,7,0,7,0,0,15,227,Bronze medal
Pēteris Eriņš,Latvia,7,1,0,7,0,0,15,227,Bronze medal
Paulius Kantautas,Lithuania,7,0,0,7,1,0,15,227,Bronze medal
José Luis Miranda Olvera,Mexico,7,0,0,7,1,0,15,227,Bronze medal
Salim Tayou,Morocco,7,1,0,7,0,0,15,227,Bronze medal
Madelon de Kemp,Netherlands,7,0,0,7,1,0,15,227,Bronze medal
Yuan (Edward) Wang,New Zealand,6,0,0,7,2,0,15,227,Bronze medal
Puis Aje Onah,Nigeria,7,0,0,7,1,0,15,227,Bronze medal
Alexandru Grigoroi,Republic of Moldova,7,1,0,7,0,0,15,227,Bronze medal
Andrei Iliaşenco,Republic of Moldova,7,1,0,7,0,0,15,227,Bronze medal
Filip Andrei Chindea,Romania,7,1,0,7,0,0,15,227,Bronze medal
Abdullah Alsaeed,Saudi Arabia,7,1,0,7,0,0,15,227,Bronze medal
Stevan Gajović,Serbia,7,1,0,7,0,0,15,227,Bronze medal
Michal Hagara,Slovakia,7,0,0,7,1,0,15,227,Bronze medal
Matej Aleksandrov,Slovenia,7,1,0,7,0,0,15,227,Bronze medal
Filip Kozarski,Slovenia,7,1,0,7,0,0,15,227,Bronze medal
Greg Jackson,South Africa,7,0,0,7,1,0,15,227,Bronze medal
Yu-An Chen,Taiwan,7,1,0,7,0,0,15,227,Bronze medal
Tetyana Lavynska,Ukraine,7,1,0,7,0,0,15,227,Bronze medal
Vyacheslav Zhenylenko,Ukraine,6,1,0,7,1,0,15,227,Bronze medal
Aleksandr Chatrchyan,Armenia,7,0,0,7,0,0,14,267,Honourable mention
David Vasak,Australia,6,0,0,7,1,0,14,267,Honourable mention
Daniel Perz,Austria,7,0,0,7,0,0,14,267,Honourable mention
Roland Prohaska,Austria,7,0,0,7,0,0,14,267,Honourable mention
Aliaksei Ivanin,Belarus,7,0,0,7,0,0,14,267,Honourable mention
Stijn Cambie,Belgium,7,1,0,0,6,0,14,267,Honourable mention
Antoine Dujardin,Belgium,7,0,0,7,0,0,14,267,Honourable mention
Mina Ferizbegović,Bosnia and Herzegovina,6,0,0,7,1,0,14,267,Honourable mention
Deborah Barbosa Alves,Brazil,7,0,0,7,0,0,14,267,Honourable mention
Bunthan Iea,Cambodia,7,0,0,7,0,0,14,267,Honourable mention
Jonathan Valverde Lizano,Costa Rica,7,0,0,7,0,0,14,267,Honourable mention
Radek Marciňa,Czech Republic,7,0,0,7,0,0,14,267,Honourable mention
Jáchym Sýkora,Czech Republic,7,0,0,7,0,0,14,267,Honourable mention
Tomáš Zeman,Czech Republic,7,0,0,7,0,0,14,267,Honourable mention
Rauno Siinmaa,Estonia,7,0,0,7,0,0,14,267,Honourable mention
Sergio Véga,France,6,0,0,7,1,0,14,267,Honourable mention
Zacharias Tsampasidis,Greece,7,0,0,7,0,0,14,267,Honourable mention
Georgios Vlachos,Greece,7,0,0,7,0,0,14,267,Honourable mention
Anand Degwekar,India,7,0,0,7,0,0,14,267,Honourable mention
Ronald Widjojo,Indonesia,7,0,0,7,0,0,14,267,Honourable mention
Inbar Klang,Israel,7,0,0,7,0,0,14,267,Honourable mention
Konstantin Zabarnyi,Israel,7,0,0,7,0,0,14,267,Honourable mention
Allassane Salamy Badélé,Ivory Coast,5,2,0,7,0,0,14,267,Honourable mention
Naoto Kura,Japan,7,0,0,7,0,0,14,267,Honourable mention
Azamat Duysenbaev,Kazakhstan,7,0,0,7,0,0,14,267,Honourable mention
Philippe Schram,Luxembourg,7,0,0,7,0,0,14,267,Honourable mention
Joshua Lim Kai Tsen,Malaysia,7,0,0,7,0,0,14,267,Honourable mention
Daniël Kroes,Netherlands,7,0,0,7,0,0,14,267,Honourable mention
Karl Erik Holter,Norway,7,0,0,7,0,0,14,267,Honourable mention
Waqar Ali Syed,Pakistan,7,0,0,7,0,0,14,267,Honourable mention
Gianmarco Jaime Gutierrez Taipe,Peru,7,0,0,7,0,0,14,267,Honourable mention
Henry Jefferson Co Morco,Philippines,7,0,0,7,0,0,14,267,Honourable mention
Damian Orlef,Poland,7,0,0,7,0,0,14,267,Honourable mention
João Miguel Magalhães Dos Santos,Portugal,7,0,0,7,0,0,14,267,Honourable mention
Miguel Martins Dos Santos,Portugal,7,0,0,7,0,0,14,267,Honourable mention
João Pedro Martins Dos Santos,Portugal,7,0,0,7,0,0,14,267,Honourable mention
Cristian Cerneanu,Republic of Moldova,7,0,0,7,0,0,14,267,Honourable mention
Cosmin Pohoaţă,Romania,6,1,0,7,0,0,14,267,Honourable mention
Matjaž Leonardis,Slovenia,6,1,0,7,0,0,14,267,Honourable mention
Tomaž Stepišnik Perdih,Slovenia,7,0,0,7,0,0,14,267,Honourable mention
Nuwan Chamara Pallewela,Sri Lanka,7,0,0,7,0,0,14,267,Honourable mention
Simon Lindholm,Sweden,7,0,0,0,7,0,14,267,Honourable mention
Lukas Brun,Switzerland,6,0,0,7,1,0,14,267,Honourable mention
Stefan Stojchevski,The former Yugoslav Republic of Macedonia,4,2,0,7,1,0,14,267,Honourable mention
Richard Freeland,United Kingdom,7,0,0,7,0,0,14,267,Honourable mention
Aled Walker,United Kingdom,7,0,0,7,0,0,14,267,Honourable mention
Carmela Acevedo,Venezuela,5,1,0,7,1,0,14,267,Honourable mention
Carolina Gonzalez,Argentina,6,0,0,7,0,0,13,314,Honourable mention
Artyom Kosyan,Armenia,4,1,0,7,1,0,13,314,Honourable mention
Haque Muhammad Ishfaq,Bangladesh,6,0,0,7,0,0,13,314,Honourable mention
Adnan Ademović,Bosnia and Herzegovina,6,0,0,7,0,0,13,314,Honourable mention
Ratko Darda,Bosnia and Herzegovina,5,0,0,7,1,0,13,314,Honourable mention
David Mauricio Arcila Pardo,Colombia,5,1,0,7,0,0,13,314,Honourable mention
Michael Anastos,Cyprus,4,1,0,7,1,0,13,314,Honourable mention
Panayiota Katsamba,Cyprus,4,2,0,7,0,0,13,314,Honourable mention
Xavier Soriano,Ecuador,4,2,0,7,0,0,13,314,Honourable mention
Ants Remm,Estonia,6,0,0,0,7,0,13,314,Honourable mention
Konstantinos Brazitikos,Greece,5,0,0,7,1,0,13,314,Honourable mention
Ronno Das,India,7,0,0,6,0,0,13,314,Honourable mention
Manuel Enrique Dosal Bustillos,Mexico,6,0,0,7,0,0,13,314,Honourable mention
Zulsar Batmunkh,Mongolia,4,2,0,7,0,0,13,314,Honourable mention
Omar El Housni,Morocco,6,0,0,7,0,0,13,314,Honourable mention
Ariel Schvartzman Cohenca,Paraguay,5,1,0,7,0,0,13,314,Honourable mention
Vincent Brian Arifin Tjeng,Singapore,7,3,0,3,0,0,13,314,Honourable mention
Martin Bachratý,Slovakia,7,3,0,3,0,0,13,314,Honourable mention
Nik Jazbinšek,Slovenia,6,0,0,7,0,0,13,314,Honourable mention
Pablo Boixeda,Spain,7,0,0,5,1,0,13,314,Honourable mention
Isuru Dilanka Fernando,Sri Lanka,6,0,0,7,0,0,13,314,Honourable mention
Nikola Djokic,Switzerland,7,1,0,3,2,0,13,314,Honourable mention
Predrag Gruevski,The former Yugoslav Republic of Macedonia,6,3,0,4,0,0,13,314,
Kerven Durdumyradov,Turkmenistan,6,0,0,7,0,0,13,314,Honourable mention
Kazi Hasan Zubaer,Bangladesh,5,0,0,7,0,0,12,338,Honourable mention
Hanon Guy Lima Rossi,Brazil,4,1,0,7,0,0,12,338,Honourable mention
Pumsakheyna Chea,Cambodia,4,1,0,7,0,0,12,338,Honourable mention
Ognjen Stipetić,Croatia,7,0,0,4,1,0,12,338,Honourable mention
Nahomy Jhopselyn Hernández Cruz,El Salvador,5,0,0,7,0,0,12,338,Honourable mention
Athanasios Tsareas,Greece,4,1,0,7,0,0,12,338,Honourable mention
Áslaug Haraldsdóttir,Iceland,5,0,0,7,0,0,12,338,Honourable mention
Gnoléba Ulrich Silvère Goué,Ivory Coast,5,0,0,7,0,0,12,338,Honourable mention
Oļegs Ošmjans,Latvia,7,0,0,3,2,0,12,338,Honourable mention
Enkhjargal Lkhagvajav,Mongolia,5,0,0,7,0,0,12,338,Honourable mention
Gambheera Arachchige Rusiru Rangika,Sri Lanka,5,0,0,7,0,0,12,338,Honourable mention
Tzu-Wei Tseng,Taiwan,5,0,0,7,0,0,12,338,Honourable mention
Shohin Sadullozoda,Tajikistan,4,1,0,7,0,0,12,338,Honourable mention
Shatlyk Amanov,Turkmenistan,4,1,0,7,0,0,12,338,Honourable mention
Alfredo Umfurer,Argentina,4,0,0,7,0,0,11,352,Honourable mention
Naib Baghirov,Azerbaijan,2,2,0,7,0,0,11,352,Honourable mention
