Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Sin Kum Song,Democratic People's Republic of Korea,7,7,7,6,7,0,34,29,Gold medal
Soo Hong Lee,Republic of Korea,6,7,7,7,7,0,34,29,Gold medal
Pao-Yu Chien,Taiwan,7,7,6,7,7,0,34,29,Gold medal
Hoàng Đức Ý,Vietnam,7,7,7,6,0,7,34,29,Gold medal
Aleksandar Kirilov Daskalov,Bulgaria,7,5,0,7,7,7,33,33,Gold medal
Szu-Po Wang,Taiwan,7,7,5,7,7,0,33,33,Gold medal
Norifumi Seki,Japan,7,7,4,7,7,0,32,35,Gold medal
Yegor Klochkov,Kazakhstan,7,7,4,7,7,0,32,35,Gold medal
Roman Boykiy,Russian Federation,7,4,7,7,7,0,32,35,Gold medal
Nikita Kudyk,Russian Federation,7,4,7,7,7,0,32,35,Gold medal
Yuriy Shyshatskyy,Ukraine,7,5,7,6,7,0,32,35,Gold medal
Shaunak Kishore,United States of America,7,5,6,7,7,0,32,35,Gold medal
Krishanu Roy Sankar,United States of America,7,5,0,6,7,7,32,35,Gold medal
Lê Ngọc Anh,Vietnam,7,4,7,7,7,0,32,35,Gold medal
Gyu Jin Oh,Republic of Korea,7,7,3,7,7,0,31,43,Gold medal
Ivan Bazhov,Russian Federation,7,7,1,7,7,2,31,43,Gold medal
Evgeny Gorinov,Russian Federation,7,4,6,7,7,0,31,43,Gold medal
Luka Milićević,Serbia,7,7,2,7,7,1,31,43,Gold medal
Warut Suksompong,Thailand,7,7,3,7,7,0,31,43,Gold medal
Renan Henrique Finder,Brazil,7,7,2,7,7,0,30,48,Silver medal
An Sung Chol,Democratic People's Republic of Korea,7,7,7,7,0,2,30,48,Silver medal
Milad Bakhshizadeh,Islamic Republic of Iran,7,7,2,7,7,0,30,48,Silver medal
Mohammad Jahangoshahi,Islamic Republic of Iran,7,7,0,7,7,2,30,48,Silver medal
Mohammadmahdi Yazdi,Islamic Republic of Iran,7,7,7,7,2,0,30,48,Silver medal
Andrea Fogari,Italy,7,1,7,7,7,1,30,48,Silver medal
Man Wong Han,Republic of Korea,7,7,0,7,7,2,30,48,Silver medal
Pi-Hsun Shih,Taiwan,7,6,3,7,7,0,30,48,Silver medal
Suthee Ruangwises,Thailand,7,7,2,7,7,0,30,48,Silver medal
Andrew Elvey Price,Australia,7,7,0,7,7,1,29,57,Silver medal
Henrique Pondé de Oliveira Pinto,Brazil,7,7,0,7,7,1,29,57,Silver medal
Amir Sepehri,Islamic Republic of Iran,7,7,1,7,7,0,29,57,Silver medal
Byambajav Namsraijav,Mongolia,7,7,1,7,7,0,29,57,Silver medal
Dušan Milijančević,Serbia,7,7,7,7,1,0,29,57,Silver medal
Supanat Kamtue,Thailand,7,7,1,7,7,0,29,57,Silver medal
Đỗ Thị Thu Thảo,Vietnam,7,7,0,7,7,1,29,57,Silver medal
Kanstantsin Sharsniou,Belarus,7,7,0,7,7,0,28,64,Silver medal
Jonathan Timur Schneider,Canada,7,7,0,7,7,0,28,64,Silver medal
Miroslav Klimoš,Czech Republic,7,7,0,7,7,0,28,64,Silver medal
Georg Schröter,Germany,7,4,3,7,7,0,28,64,Silver medal
Tianqi Wu,People's Republic of China,7,7,7,7,0,0,28,64,Silver medal
Elena Mădălina Persu,Romania,7,5,7,7,2,0,28,64,Silver medal
Payut Pantawongdecha,Thailand,7,7,0,7,7,0,28,64,Silver medal
Rafael Tupynambá Dutra,Brazil,7,5,0,7,7,1,27,71,Silver medal
Manuel Candales Rodríguez,Cuba,7,6,7,7,0,0,27,71,Silver medal
Chol Hyok Pak,Democratic People's Republic of Korea,5,7,7,7,1,0,27,71,Silver medal
Shiro Imamura,Japan,5,1,7,6,7,1,27,71,Silver medal
Andrei Frimu,Republic of Moldova,7,5,0,7,7,1,27,71,Silver medal
Teodor von Burg,Serbia,7,2,6,7,4,1,27,71,Silver medal
Nazar Serdyuk,Ukraine,7,5,0,1,7,7,27,71,Silver medal
Davi Lopes Alves de Medeiros,Brazil,7,5,0,7,7,0,26,78,Silver medal
Yan Li,Canada,7,7,1,4,7,0,26,78,Silver medal
Santiago Cuéllar,Colombia,7,5,0,7,7,0,26,78,Silver medal
András Eisenberger,Hungary,7,5,0,7,7,0,26,78,Silver medal
Nima Hamidi,Islamic Republic of Iran,7,2,3,7,7,0,26,78,Silver medal
Andrea Conti,Italy,7,5,0,7,7,0,26,78,Silver medal
Kazuhiro Hosaka,Japan,7,5,0,7,7,0,26,78,Silver medal
Vytautas Gruslys,Lithuania,7,5,0,7,7,0,26,78,Silver medal
Filip Andrei Chindea,Romania,7,5,7,7,0,0,26,78,Silver medal
Livia Alexandra Ilie,Romania,7,3,0,7,7,2,26,78,Silver medal
Marija Jelić,Serbia,7,5,0,7,7,0,26,78,Silver medal
Lun-Kai Hsu,Taiwan,7,5,0,7,7,0,26,78,Silver medal
Fehmi Emre Kadan,Turkey,5,7,7,7,0,0,26,78,Silver medal
Evan O'Dorney,United States of America,7,4,0,7,7,1,26,78,Silver medal
Germán Stefanich,Argentina,7,5,0,6,7,0,25,92,Silver medal
Paul Cheung,Australia,7,4,0,7,7,0,25,92,Silver medal
Giles Samuel Vernon Gardam,Australia,7,4,0,7,7,0,25,92,Silver medal
Sviatlana Auchynnikava,Belarus,7,5,1,7,5,0,25,92,Silver medal
Dzianis Pirshtuk,Belarus,7,7,1,7,3,0,25,92,Silver medal
Régis Prado Barbosa,Brazil,7,4,0,7,7,0,25,92,Silver medal
Lyuboslav Nikolaev Panchev,Bulgaria,7,7,7,4,0,0,25,92,Silver medal
Anibal Velozo,Chile,7,4,0,7,7,0,25,92,Silver medal
Cho Ho Lam,Hong Kong,7,7,0,4,7,0,25,92,Silver medal
Oyundari Gerelt,Mongolia,6,5,0,7,7,0,25,92,Silver medal
César Cuenca Lucero,Peru,7,4,0,6,7,1,25,92,Silver medal
Jakub Konieczny,Poland,7,4,0,7,7,0,25,92,Silver medal
Karol Żebrowski,Poland,7,4,0,7,7,0,25,92,Silver medal
Tom Lovering,United Kingdom,7,1,3,7,7,0,25,92,Silver medal
Alison Zhu,United Kingdom,5,7,0,6,7,0,25,92,Silver medal
Matthew Cedric Menzies,Australia,7,5,4,1,7,0,24,107,Silver medal
Gwang Chon Kim,Democratic People's Republic of Korea,7,6,0,4,7,0,24,107,Silver medal
Sune Kristian Jakobsen,Denmark,7,1,1,7,7,1,24,107,Silver medal
Malte Lackmann,Germany,7,7,1,7,1,1,24,107,Silver medal
Ofir Gorodetsky,Israel,7,7,0,7,3,0,24,107,Silver medal
Pietro Vertechi,Italy,7,2,7,7,1,0,24,107,Silver medal
Artūrs Bačkurs,Latvia,7,7,2,7,1,0,24,107,Silver medal
Loke Zhi Kin,Malaysia,5,5,0,7,7,0,24,107,Silver medal
Tim Hennock,United Kingdom,7,3,0,7,7,0,24,107,Silver medal
Jin Song Kim,Democratic People's Republic of Korea,7,7,1,6,2,0,23,116,Silver medal
Andreas Dwi Maryanto Gunawan,Indonesia,7,5,0,4,7,0,23,116,Silver medal
Nursultan Khadjimuratov,Kazakhstan,7,5,0,4,0,7,23,116,Silver medal
Ricardo Ramos Castillo,Peru,7,7,3,6,0,0,23,116,Silver medal
Sunkyu Lim,Republic of Korea,7,7,2,7,0,0,23,116,Silver medal
Victor Pădureanu,Romania,7,1,0,7,7,1,23,116,Silver medal
Po-Hsiang Hao,Taiwan,7,7,1,7,1,0,23,116,Silver medal
Dmytro Sobolyev,Ukraine,7,7,2,4,3,0,23,116,Silver medal
Peter Leach,United Kingdom,7,1,0,7,7,1,23,116,Silver medal
Paul Christiano,United States of America,7,2,0,7,7,0,23,116,Silver medal
Nguyễn Phạm Đạt,Vietnam,7,1,0,7,7,1,23,116,Silver medal
Irene Yuan Lo,Australia,7,1,0,7,7,0,22,127,Silver medal
Nicolas Radu,Belgium,7,1,0,7,7,0,22,127,Silver medal
Miguel Acosta,Colombia,7,1,0,7,7,0,22,127,Silver medal
Asger Kjærulff Jensen,Denmark,7,1,0,7,7,0,22,127,Silver medal
Jean-François Martin,France,7,1,0,7,7,0,22,127,Silver medal
Cheuk Ting Li,Hong Kong,7,1,0,7,7,0,22,127,Silver medal
Chiu Wai Wong,Hong Kong,7,7,1,0,7,0,22,127,Silver medal
Viktor Kiss,Hungary,3,5,0,7,7,0,22,127,Silver medal
Dániel Korándi,Hungary,7,1,0,7,7,0,22,127,Silver medal
Tomohiro Asano,Japan,7,1,0,7,7,0,22,127,Silver medal
Tussupbekov Yerkin,Kazakhstan,7,7,0,7,1,0,22,127,Silver medal
Aldo Pacchiano Camacho,Mexico,7,1,0,7,7,0,22,127,Silver medal
Milan Lopuhaä,Netherlands,7,1,0,7,7,0,22,127,Silver medal
Floris van Doorn,Netherlands,7,1,0,7,7,0,22,127,Silver medal
Tomás Angles Larico,Peru,7,7,0,7,0,1,22,127,Silver medal
Szymon Majewski,Poland,7,7,0,7,1,0,22,127,Silver medal
Lei Lei,Singapore,5,2,0,7,7,1,22,127,Silver medal
Henry Robert Thackeray,South Africa,7,1,0,7,7,0,22,127,Silver medal
Gunnar Guannan Peng,Sweden,7,1,0,7,7,0,22,127,Silver medal
Johannes Josi,Switzerland,7,1,0,7,7,0,22,127,Silver medal
Kuan-Chieh Liao,Taiwan,7,1,0,7,7,0,22,127,Silver medal
Borislav Atanasov Valkov,Bulgaria,7,7,0,7,0,0,21,148,Bronze medal
Xiaolin (Danny) Shi,Canada,7,5,0,7,2,0,21,148,Bronze medal
Chen Sun,Canada,7,1,0,6,7,0,21,148,Bronze medal
Martin Clochard,France,7,6,0,7,1,0,21,148,Bronze medal
Motoki Takigiku,Japan,7,7,0,7,0,0,21,148,Bronze medal
Manuel Guillermo López Buenfil,Mexico,7,0,0,7,7,0,21,148,Bronze medal
Daniel - Tiberiu Rimovecz,Romania,7,7,0,7,0,0,21,148,Bronze medal
Jia-Han Chiam,Singapore,7,0,0,7,7,0,21,148,Bronze medal
Potcharapol Suteparuk,Thailand,7,5,0,7,2,0,21,148,Bronze medal
Bodan Arsovski,The former Yugoslav Republic of Macedonia,7,1,0,6,7,0,21,148,Bronze medal
Đặng Trần Tiến Vinh,Vietnam,7,7,0,7,0,0,21,148,Bronze medal
Nicolás Rodriguez Castro,Argentina,7,4,0,7,2,0,20,159,Bronze medal
Jelena Radović,Bosnia and Herzegovina,5,5,1,7,2,0,20,159,Bronze medal
Alexander Remorov,Canada,7,5,0,7,1,0,20,159,Bronze medal
Adrian Satja Kurdija,Croatia,7,4,0,7,2,0,20,159,Bronze medal
Anastasios Vafeidis,Greece,7,4,2,7,0,0,20,159,Bronze medal
Omri Ben Eliezer,Israel,7,1,0,7,5,0,20,159,Bronze medal
Sanzhar Orazbayev,Kazakhstan,7,5,1,7,0,0,20,159,Bronze medal
Wei Quan Lim,Singapore,7,4,0,7,1,1,20,159,Bronze medal
Vitaliy Senin,Ukraine,7,5,0,6,2,0,20,159,Bronze medal
Freddie Manners,United Kingdom,7,2,0,4,7,0,20,159,Bronze medal
Dương Trọng Hoàng,Vietnam,7,5,0,7,1,0,20,159,Bronze medal
Beniada Shabani,Albania,7,7,1,4,0,0,19,170,Bronze medal
Sarkhan Badirli,Azerbaijan,5,5,0,7,2,0,19,170,Bronze medal
Aliaksei Vaidzelevich,Belarus,7,5,0,7,0,0,19,170,Bronze medal
Evgeni Simeonov Dimitrov,Bulgaria,7,1,0,4,7,0,19,170,Bronze medal
Svetozar Zlatkov Stankov,Bulgaria,7,1,0,6,3,2,19,170,Bronze medal
Chengyue (Jarno) Sun,Canada,7,4,0,7,1,0,19,170,Bronze medal
Goran Žužić,Croatia,7,1,0,4,7,0,19,170,Bronze medal
Jessica Fintzen,Germany,7,1,0,4,7,0,19,170,Bronze medal
Kristóf Kornis,Hungary,7,1,0,4,7,0,19,170,Bronze medal
Anirudh Gurjale,India,5,7,1,6,0,0,19,170,Bronze medal
Utkarsh Tripathi,India,7,7,0,4,1,0,19,170,Bronze medal
Aldrian Obaja Muis,Indonesia,7,3,0,7,2,0,19,170,Bronze medal
Oleg Zlydenko,Israel,5,5,0,7,2,0,19,170,Bronze medal
Davide Lombardo,Italy,7,1,1,7,3,0,19,170,Bronze medal
Alper İnecik,Turkey,7,7,0,4,1,0,19,170,Bronze medal
Semih Yavuz,Turkey,7,4,0,7,1,0,19,170,Bronze medal
Salem Malikić,Bosnia and Herzegovina,7,4,0,7,0,0,18,186,Bronze medal
Florentin Münch,Germany,7,6,1,4,0,0,18,186,Bronze medal
Prashant Sohani,India,7,7,0,0,3,1,18,186,Bronze medal
Mattia Galeotti,Italy,7,5,0,6,0,0,18,186,Bronze medal
Vaidotas Kurlianskas,Lithuania,5,5,0,7,1,0,18,186,Bronze medal
Temuge Enkhbaatar,Mongolia,7,4,0,7,0,0,18,186,Bronze medal
Mahmoud Ezzaki,Morocco,7,5,0,6,0,0,18,186,Bronze medal
Ivan Muñoz Castillo,Peru,7,7,0,4,0,0,18,186,Bronze medal
Amilcar Velez Salamanca,Peru,7,4,0,7,0,0,18,186,Bronze medal
Alisher Eshonkulov,Uzbekistan,7,7,0,4,0,0,18,186,Bronze medal
Farhod Haydarov,Uzbekistan,7,7,0,4,0,0,18,186,Bronze medal
Sherzod Safoyev,Uzbekistan,7,7,0,4,0,0,18,186,Bronze medal
Diyora Salimova,Uzbekistan,7,7,0,4,0,0,18,186,Bronze medal
Mikhail Hlushchanka,Belarus,5,5,0,7,0,0,17,199,Bronze medal
Vedran Karahodžić,Bosnia and Herzegovina,7,1,1,7,0,1,17,199,Bronze medal
Melkior Ornik,Croatia,7,1,0,7,2,0,17,199,Bronze medal
Michael Anastos,Cyprus,7,1,0,4,5,0,17,199,Bronze medal
Silouanos Brazitikos,Greece,7,4,0,6,0,0,17,199,Bronze medal
Guðmundur Reynir Gunnarsson,Iceland,7,1,0,7,2,0,17,199,Bronze medal
Rudradev Basak,India,7,4,1,3,2,0,17,199,Bronze medal
Fahmi Fuady,Indonesia,4,7,0,6,0,0,17,199,Bronze medal
Chi Wa Iao,Macau,5,7,0,4,1,0,17,199,Bronze medal
Mihail-Eugen Dumitrescu,Romania,7,1,1,7,1,0,17,199,Bronze medal
Michal Spišiak,Slovakia,7,2,0,7,1,0,17,199,Bronze medal
Jure Vogrinc,Slovenia,7,1,0,7,2,0,17,199,Bronze medal
Merdan Artykov,Turkmenistan,7,5,0,4,1,0,17,199,Bronze medal
Juan Andrés Dodyk,Argentina,7,1,0,7,1,0,16,212,Bronze medal
Yimin Ge,Austria,7,1,0,7,1,0,16,212,Bronze medal
Elyar Gulamhuseynli,Azerbaijan,5,7,0,4,0,0,16,212,Bronze medal
Ruslan Muslumov,Azerbaijan,5,4,0,7,0,0,16,212,Bronze medal
Cristobal Parraguez,Chile,5,0,0,4,7,0,16,212,Bronze medal
Carlos Bonilla Zúñiga,Costa Rica,7,2,0,7,0,0,16,212,Bronze medal
Josef Tkadlec,Czech Republic,7,1,0,6,1,1,16,212,Bronze medal
Rémi De Joannis De Verclos,France,7,1,0,7,1,0,16,212,Bronze medal
Ambroise Marigot,France,7,1,0,7,0,1,16,212,Bronze medal
Lasha Peradze,Georgia,7,4,0,4,1,0,16,212,Bronze medal
Ankit Ashok Baraskar,India,7,1,0,7,1,0,16,212,Bronze medal
Asset Daliyev,Kazakhstan,7,1,1,7,0,0,16,212,Bronze medal
Jingran Lin,Luxembourg,7,1,0,1,7,0,16,212,Bronze medal
Chi Choi Wong,Macau,5,5,0,4,2,0,16,212,Bronze medal
Raymond van Bommel,Netherlands,1,1,0,7,7,0,16,212,Bronze medal
Remy van Dobben de Bruyn,Netherlands,7,1,0,7,1,0,16,212,Bronze medal
Maurizio Caló Caligaris,Paraguay,7,1,1,7,0,0,16,212,Bronze medal
Dominic Lee Jun,Singapore,7,1,0,7,1,0,16,212,Bronze medal
Vladislav Ujházi,Slovakia,5,4,0,7,0,0,16,212,Bronze medal
Primož Pušnik,Slovenia,7,5,0,4,0,0,16,212,Bronze medal
Eben Freeman,Switzerland,7,2,0,7,0,0,16,212,Bronze medal
Akbarshoh Fayzulloev,Tajikistan,5,7,0,4,0,0,16,212,Bronze medal
Chandresh Amrit Ramlagan,Trinidad and Tobago,7,2,0,7,0,0,16,212,Bronze medal
Nazar Emirov,Turkmenistan,7,5,0,4,0,0,16,212,Bronze medal
Yuliya Semikina,Ukraine,7,2,0,7,0,0,16,212,Bronze medal
Dominic Yeo,United Kingdom,5,1,0,7,3,0,16,212,Bronze medal
Mauro Schilman,Argentina,7,1,0,7,0,0,15,238,Bronze medal
Sampson Wong,Australia,7,1,0,6,0,1,15,238,Bronze medal
Pierre-Alain Jacqmin,Belgium,5,1,0,7,2,0,15,238,Bronze medal
Marcelo Matheus Gauy,Brazil,7,1,0,7,0,0,15,238,Bronze medal
Karim Vindas Yassine,Costa Rica,7,1,0,7,0,0,15,238,Bronze medal
Fjodor Gainullin,Estonia,7,1,0,7,0,0,15,238,Bronze medal
Sylvester Eriksson-Bique,Finland,7,1,0,7,0,0,15,238,Bronze medal
Juliette Fournier,France,7,1,0,7,0,0,15,238,Bronze medal
Beka Ergemlidze,Georgia,7,1,0,7,0,0,15,238,Bronze medal
Lasha Lakirbaia,Georgia,7,1,0,7,0,0,15,238,Bronze medal
Tsotne Tabidze,Georgia,7,1,0,7,0,0,15,238,Bronze medal
Levan Varamashvili,Georgia,7,1,0,7,0,0,15,238,Bronze medal
Philipp Weiß,Germany,6,1,0,4,3,1,15,238,Bronze medal
Esteban José Arreaga Ambéliz,Guatemala,7,1,0,7,0,0,15,238,Bronze medal
Ping Ngai Chung,Hong Kong,7,1,0,7,0,0,15,238,Bronze medal
Federico Lo Bianco,Italy,7,1,0,7,0,0,15,238,Bronze medal
Yeskendir Kassenov,Kazakhstan,7,1,0,7,0,0,15,238,Bronze medal
Gytis Žilinskas,Lithuania,7,1,0,6,1,0,15,238,Bronze medal
Pierre Haas,Luxembourg,7,1,0,7,0,0,15,238,Bronze medal
Diogo Miguel Moitinho de Almeida,Philippines,7,7,0,0,1,0,15,238,Bronze medal
Radosław Burny,Poland,7,1,0,1,6,0,15,238,Bronze medal
Jorge Miranda,Portugal,7,1,0,7,0,0,15,238,Bronze medal
Pedro Manuel Passos de Sousa Vieira,Portugal,7,1,0,7,0,0,15,238,Bronze medal
Filip Sládek,Slovakia,7,1,0,7,0,0,15,238,Bronze medal
Gabriel Fürstenheim Milerud,Spain,7,1,0,4,3,0,15,238,Bronze medal
Diego Bruno Izquierdo Arseguet,Spain,5,1,0,7,2,0,15,238,Bronze medal
Arnau Messegué Buisan,Spain,7,1,0,7,0,0,15,238,Bronze medal
Bojan Joveski,The former Yugoslav Republic of Macedonia,7,4,0,4,0,0,15,238,Bronze medal
Azat Meredov,Turkmenistan,7,1,0,7,0,0,15,238,Bronze medal
Kakamirat Tusiyev,Turkmenistan,7,1,0,7,0,0,15,238,Bronze medal
Philipp Schönbauer,Austria,7,0,0,7,0,0,14,268,Honourable mention
Hoan-Phung Bui,Belgium,4,0,1,7,2,0,14,268,Honourable mention
Nina Kamčev,Croatia,7,1,1,4,1,0,14,268,Honourable mention
Christos Anastassiades,Cyprus,7,1,0,4,2,0,14,268,Honourable mention
Jan Matějka,Czech Republic,7,2,0,4,1,0,14,268,Honourable mention
Jakub Töpfer,Czech Republic,7,0,0,7,0,0,14,268,Honourable mention
Rémi Varloot,France,7,0,0,7,0,0,14,268,Honourable mention
Nikolaos Panagiotakos,Greece,7,0,0,7,0,0,14,268,Honourable mention
Abhinav Garg,India,7,1,0,4,2,0,14,268,Honourable mention
Ohad Nir,Israel,7,0,0,7,0,0,14,268,Honourable mention
Enkhzaya Enkhtaivan,Mongolia,7,7,0,0,0,0,14,268,Honourable mention
Ben Kornfeld,New Zealand,7,1,0,4,2,0,14,268,Honourable mention
Andrei Iliaşenco,Republic of Moldova,7,6,0,1,0,0,14,268,Honourable mention
Aleksandar Vasiljković,Serbia,7,1,0,6,0,0,14,268,Honourable mention
Aljaž Zalar,Slovenia,7,1,0,4,2,0,14,268,Honourable mention
Liam Baker,South Africa,7,0,0,7,0,0,14,268,Honourable mention
Andi Reçi,Albania,7,1,1,4,0,0,13,284,Honourable mention
Enrico Kravina,Austria,7,0,0,6,0,0,13,284,Honourable mention
Sara Muhvić,Croatia,5,1,0,7,0,0,13,284,Honourable mention
Ilias Giechaskiel,Greece,1,4,0,7,1,0,13,284,Honourable mention
Florian Meier,Liechtenstein,7,2,0,4,0,0,13,284,Honourable mention
Jonas Pauliukevičius,Lithuania,7,2,0,4,0,0,13,284,Honourable mention
Joshua Lim Kai Tsen,Malaysia,5,1,0,7,0,0,13,284,Honourable mention
Malors Emilio Espinosa Lara,Mexico,7,2,0,4,0,0,13,284,Honourable mention
Tomáš Kocák,Slovakia,7,1,0,4,1,0,13,284,Honourable mention
David Alfaya Sánchez,Spain,7,1,0,4,1,0,13,284,Honourable mention
Moisés Herradón Cueto,Spain,7,1,0,4,1,0,13,284,Honourable mention
Thomas Bååth-Sjöblom,Sweden,7,2,0,4,0,0,13,284,Honourable mention
Inomzhon Mirzaev,Tajikistan,5,1,0,7,0,0,13,284,Honourable mention
Tigran Hakobyan,Armenia,1,4,0,7,0,0,12,297,Honourable mention
Vahagn Kirakosyan,Armenia,7,1,0,4,0,0,12,297,Honourable mention
Rafael Ángel Rodríguez Arguedas,Costa Rica,7,1,0,3,1,0,12,297,Honourable mention
Alonso Zamora Mejias,Costa Rica,7,1,0,4,0,0,12,297,Honourable mention
Janne Junnila,Finland,7,0,0,4,1,0,12,297,Honourable mention
Nikolaos Rapanos,Greece,7,1,0,4,0,0,12,297,Honourable mention
Yee Ka Tai,Hong Kong,7,1,0,4,0,0,12,297,Honourable mention
Joseph Andreas,Indonesia,7,1,0,4,0,0,12,297,Honourable mention
Vaidotas Juronis,Lithuania,7,1,0,4,0,0,12,297,Honourable mention
Giancarlo Kerg,Luxembourg,7,1,0,4,0,0,12,297,Honourable mention
Rodrigo Mendoza Orozco,Mexico,7,0,0,4,1,0,12,297,Honourable mention
Marica Knežević,Montenegro,7,1,0,4,0,0,12,297,Honourable mention
Amina Doumane,Morocco,0,5,0,7,0,0,12,297,Honourable mention
Jingcheng Bian,New Zealand,7,1,0,4,0,0,12,297,Honourable mention
Sivert Bocianowski,Norway,7,1,0,4,0,0,12,297,Honourable mention
Dragoş Gîlcă,Republic of Moldova,7,1,0,4,0,0,12,297,Honourable mention
Vladimir Nikolić,Serbia,2,0,0,7,3,0,12,297,Honourable mention
Jun Ren Lim,Singapore,7,1,0,4,0,0,12,297,Honourable mention
Ben-Eben De Klerk,South Africa,7,1,0,4,0,0,12,297,Honourable mention
Nicolaas van der Mey,South Africa,5,1,0,4,2,0,12,297,
Buddhima Ruwanmini Gamlath Gamlath Ralalage,Sri Lanka,7,1,0,4,0,0,12,297,Honourable mention
Peter Zarén,Sweden,7,1,0,4,0,0,12,297,Honourable mention
Dimitri Wyss,Switzerland,7,5,0,0,0,0,12,297,Honourable mention
Vahan Huroyan,Armenia,7,1,0,3,0,0,11,320,Honourable mention
Farid Mammadov,Azerbaijan,6,1,0,4,0,0,11,320,
Artsiom Toyestseu,Belarus,1,5,0,4,0,1,11,320,
Jorge Alberto Olarte,Colombia,7,0,0,4,0,0,11,320,Honourable mention
Henrik Tobias Madsen,Denmark,1,1,0,7,2,0,11,320,Honourable mention
Wai Ming Tai,Hong Kong,5,5,0,1,0,0,11,320,
Galin Ganchev,Ireland,5,1,0,4,1,0,11,320,
Bekbolot Urmatuulu,Kyrgyzstan,7,0,0,4,0,0,11,320,Honourable mention
Marc Sinner,Luxembourg,7,0,0,4,0,0,11,320,Honourable mention
Ka Chon Ieong,Macau,7,0,0,4,0,0,11,320,Honourable mention
Manuel Jesús Novelo Puc,Mexico,7,1,0,1,2,0,11,320,Honourable mention
Zorigoo Ochirkhuyag,Mongolia,7,0,0,4,0,0,11,320,Honourable mention
Alexei Zubarev,Republic of Moldova,6,1,0,4,0,0,11,320,
Juan José Madrigal Martínez,Spain,7,1,0,0,1,2,11,320,Honourable mention
Gabriel Isheden,Sweden,7,0,0,4,0,0,11,320,Honourable mention
Elbek Kurbonov,Uzbekistan,3,4,0,4,0,0,11,320,
Abror Pirnapasov,Uzbekistan,1,6,0,4,0,0,11,320,
Redi Haderi,Albania,5,1,0,4,0,0,10,337,
Joachim Orthaber,Austria,7,1,0,1,1,0,10,337,Honourable mention
Samin Riasat,Bangladesh,5,1,0,4,0,0,10,337,
Indra Niedre,Latvia,5,1,0,4,0,0,10,337,
Alexander van Hoorn,Netherlands,3,1,0,6,0,0,10,337,
Thomas Berge Grythe,Norway,5,1,0,4,0,0,10,337,
Haroon Moolla,South Africa,1,1,0,7,1,0,10,337,Honourable mention
Juan Pablo Garcia Garland,Uruguay,6,1,0,1,2,0,10,337,
Sofía Taylor,Venezuela,2,0,0,7,1,0,10,337,Honourable mention
Artur Darbinyan,Armenia,5,0,0,4,0,0,9,346,
Nazia Naser Chowdhury,Bangladesh,7,1,0,1,0,0,9,346,Honourable mention
Hayden Liu Weng,Colombia,2,0,0,4,3,0,9,346,
Qi Han,Ecuador,7,1,0,1,0,0,9,346,Honourable mention
Otto Tang Chen,El Salvador,6,1,0,1,1,0,9,346,
Kairi Kangro,Estonia,7,1,0,1,0,0,9,346,Honourable mention
Alkistis Mavroeidi,Greece,7,1,0,1,0,0,9,346,Honourable mention
Oscar Hernan Madrid Padilla,Honduras,7,1,0,1,0,0,9,346,Honourable mention
