Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Nguyễn Thế Trung,Vietnam,7,7,7,7,7,0,35,36,Silver medal
Vahe Poladian,Armenia,2,7,7,7,7,4,34,54,Silver medal
Vladimir Tchalkov,Bulgaria,7,7,7,6,7,0,34,54,Silver medal
Kyungyong Lee,Republic of Korea,7,7,5,5,7,3,34,54,Silver medal
Yi-Chih Chiu,Taiwan,7,7,7,6,7,0,34,54,Silver medal
Bayram Yenikaya,Turkey,7,7,4,7,7,2,34,54,Silver medal
Aleksandr Khazanov,United States of America,4,7,7,7,2,7,34,54,Silver medal
Miroslav Treml,Yugoslavia,7,5,7,7,1,7,34,54,Silver medal
Todor Milanov,Bulgaria,6,7,7,7,5,1,33,61,Silver medal
Peter Macák,Slovakia,7,7,7,7,5,0,33,61,Silver medal
Chih-Yawn Chuang,Taiwan,7,7,5,7,7,0,33,61,Silver medal
Cao Văn Hạnh,Vietnam,7,7,5,7,7,0,33,61,Silver medal
Đorđe Milićević,Yugoslavia,7,7,5,7,7,0,33,61,Silver medal
Jian He,Australia,6,5,7,7,7,0,32,66,Silver medal
Subhash Ajit Khot,India,7,7,4,7,7,0,32,66,Silver medal
Keivan Mallahi,Islamic Republic of Iran,7,2,3,6,7,7,32,66,Silver medal
Ryoji Hiraguchi,Japan,7,7,4,7,7,0,32,66,Silver medal
Jin Woo Shin,Republic of Korea,7,7,4,6,7,1,32,66,Silver medal
Hoe Teck Wee,Singapore,7,0,7,6,7,5,32,66,Silver medal
Nasko Karamanov,The former Yugoslav Republic of Macedonia,7,7,7,6,0,5,32,66,Silver medal
Vardgues Levonian,Armenia,7,7,3,7,7,0,31,73,Silver medal
Frédéric Latour,Canada,7,0,6,7,5,6,31,73,Silver medal
Subramanian Lakshminarayanan,India,6,7,4,7,7,0,31,73,Silver medal
Yuji Tachikawa,Japan,7,0,7,7,7,3,31,73,Silver medal
Cornelia Glavan,Republic of Moldova,7,7,2,7,7,1,31,73,Silver medal
Dragos Ghioca,Romania,4,0,7,7,7,6,31,73,Silver medal
Sujin Saetang,Thailand,7,7,3,7,7,0,31,73,Silver medal
Maxim Boyko,Ukraine,7,7,3,7,7,0,31,73,Silver medal
Jacob Lurie,United States of America,7,0,3,7,7,7,31,73,Silver medal
Matilde Lalin,Argentina,6,7,3,7,7,0,30,82,Silver medal
Sergei Shikh,Belarus,7,7,7,7,2,0,30,82,Silver medal
Petr Kaňovský,Czech Republic,7,7,7,7,0,2,30,82,Silver medal
Sumankar Shankar,India,6,7,3,7,7,0,30,82,Silver medal
Maxim Iorsh,Israel,7,0,7,7,7,2,30,82,Silver medal
Aleksandrs Sļivkins,Latvia,7,7,3,7,6,0,30,82,Silver medal
Joung Keun Lim,Republic of Korea,7,7,7,7,0,2,30,82,Silver medal
Christian Wuthrich,Switzerland,7,0,2,7,7,7,30,82,Silver medal
Martín Avendaño,Argentina,7,0,7,7,7,1,29,90,Silver medal
Carlos Alberto Vargas Cruz,Colombia,7,0,7,7,7,1,29,90,Silver medal
David Chkhaidze,Georgia,7,7,4,7,1,3,29,90,Silver medal
Arend Bayer,Germany,7,0,7,6,7,2,29,90,Silver medal
Julius Verrel,Germany,7,0,7,7,7,1,29,90,Silver medal
Him Ting Wong,Hong Kong,7,7,2,3,7,3,29,90,Silver medal
Zoltán Németh,Hungary,6,0,7,7,7,2,29,90,Silver medal
Mounssif Aderkaoui,Morocco,7,5,3,7,7,0,29,90,Silver medal
James Andrew McGowan,New Zealand,7,0,6,7,2,7,29,90,Silver medal
Han Ping Davin Chor,Singapore,7,7,7,7,1,0,29,90,Silver medal
Shin-Yao Jow,Taiwan,7,2,6,7,7,0,29,90,Silver medal
Halil Bayrak,Turkey,7,0,4,7,7,4,29,90,Silver medal
Ivo Nikolov,Bulgaria,7,0,6,7,7,1,28,102,Bronze medal
Filip Krška,Czech Republic,7,0,7,7,7,0,28,102,Bronze medal
Libor Mašíček,Czech Republic,6,0,7,7,7,1,28,102,Bronze medal
Szabolcs Szádeczky-Kardoss,Hungary,7,0,6,7,7,1,28,102,Bronze medal
Or Tzuk,Israel,7,0,5,7,7,2,28,102,Bronze medal
Ronald van Luijk,Netherlands,7,0,6,7,7,1,28,102,Bronze medal
Marcin Bortnik,Poland,0,0,7,7,7,7,28,102,Bronze medal
Marcin Stefaniak,Poland,7,0,1,6,7,7,28,102,Bronze medal
Young Sin Kim,Republic of Korea,7,7,7,7,0,0,28,102,Bronze medal
Marcus Better,Sweden,7,0,2,6,7,6,28,102,Bronze medal
Bor-Ching Su,Taiwan,7,7,5,7,2,0,28,102,Bronze medal
Andrei Gnepp,United States of America,7,0,7,6,7,1,28,102,Bronze medal
Nigel Tao,Australia,6,0,7,7,7,0,27,114,Bronze medal
Trevor Tao,Australia,6,0,7,7,7,0,27,114,Bronze medal
Florian Herzig,Austria,6,0,7,7,7,0,27,114,Bronze medal
Andrei Yadrentsev,Belarus,7,0,7,6,7,0,27,114,Bronze medal
Miroslav Jurišić,Croatia,7,0,6,7,7,0,27,114,Bronze medal
Uoti Urpala,Finland,0,7,0,7,6,7,27,114,Bronze medal
Benedek Valkó,Hungary,4,0,6,7,7,3,27,114,Bronze medal
Abhijit Mahabal,India,6,0,6,6,7,2,27,114,Bronze medal
Davide Gaiotto,Italy,7,0,7,6,7,0,27,114,Bronze medal
Maksims Kravcevs,Latvia,7,0,5,7,7,1,27,114,Bronze medal
Benito Fabián Romero Jiménez,Mexico,7,6,1,6,7,0,27,114,Bronze medal
Abdellatif Badidi,Morocco,7,5,7,7,0,1,27,114,Bronze medal
Chin How Jeffrey Pang,Singapore,7,0,7,6,7,0,27,114,Bronze medal
Vladimír Marko,Slovakia,7,0,6,7,7,0,27,114,Bronze medal
Panu Chaichanawong,Thailand,7,0,5,7,7,1,27,114,Bronze medal
Lasko Basnarkov,The former Yugoslav Republic of Macedonia,7,0,7,6,7,0,27,114,Bronze medal
Vladislav Duma,Ukraine,7,0,7,5,7,1,27,114,Bronze medal
Jay Chyung,United States of America,7,0,6,7,6,1,27,114,Bronze medal
Nansen Petrossian,Armenia,7,7,4,1,7,0,26,132,Bronze medal
Kwok Koon Cheung,Hong Kong,7,7,4,1,7,0,26,132,Bronze medal
Maciej Ogorzelski,Poland,7,7,4,7,1,0,26,132,Bronze medal
Matthew Fayers,United Kingdom,7,1,5,6,7,0,26,132,Bronze medal
Igor Salom,Yugoslavia,7,0,5,7,7,0,26,132,Bronze medal
Donny Cheung,Canada,7,0,4,7,7,0,25,137,Bronze medal
Byung-Kyu Chun,Canada,7,0,5,6,7,0,25,137,Bronze medal
Robert Šámal,Czech Republic,6,0,7,5,7,0,25,137,Bronze medal
Wai Hoi Bobby Poon,Hong Kong,7,0,4,4,7,3,25,137,Bronze medal
Saverio Trioni,Italy,7,0,6,5,7,0,25,137,Bronze medal
Rachid Rabih,Morocco,7,4,1,6,7,0,25,137,Bronze medal
Adam Bednorz,Poland,7,0,4,7,0,7,25,137,Bronze medal
Angel Paredes Galan,Spain,7,0,5,6,7,0,25,137,Bronze medal
Hans Rullgård,Sweden,7,0,4,7,7,0,25,137,Bronze medal
Louisa Mary Orton,United Kingdom,7,7,2,1,7,1,25,137,Bronze medal
Boris Šobot,Yugoslavia,7,0,4,7,7,0,25,137,Bronze medal
Efstratios Rappos,Greece,7,0,4,6,7,0,24,148,Bronze medal
Abdelmajid Youssfi,Morocco,7,7,3,7,0,0,24,148,Bronze medal
Erik Kieft,Netherlands,7,0,3,7,7,0,24,148,Bronze medal
Mark Nicholas Berman,South Africa,7,0,3,7,7,0,24,148,Bronze medal
Aleksandar Blazevski,The former Yugoslav Republic of Macedonia,7,0,4,6,7,0,24,148,Bronze medal
David Pavlica,Czech Republic,7,0,7,7,2,0,23,153,Bronze medal
Thiên-Lôc Nguyen,France,7,0,4,7,5,0,23,153,Bronze medal
Ravi Kant,India,6,0,4,6,7,0,23,153,Bronze medal
Mark Zlochin,Israel,6,0,3,7,7,0,23,153,Bronze medal
Manolo Eminenti,Italy,7,0,7,7,0,2,23,153,Bronze medal
Aldo Pratelli,Italy,7,0,7,7,0,2,23,153,Bronze medal
Katsuki Tezuka,Japan,7,0,0,7,7,2,23,153,Bronze medal
Ivan Cimrák,Slovakia,7,0,7,7,2,0,23,153,Bronze medal
Christopher C. Chang,United States of America,7,0,1,7,2,6,23,153,Bronze medal
Ante Đerek,Croatia,7,0,1,7,7,0,22,162,Bronze medal
Rohit Khandekar,India,3,0,5,5,7,2,22,162,Bronze medal
Senkodan Thevendran,Singapore,7,0,1,7,7,0,22,162,Bronze medal
Udomsak Chaisrithong,Thailand,7,0,2,6,7,0,22,162,Bronze medal
Santiago Laplagne,Argentina,6,0,7,6,2,0,21,166,Bronze medal
German Zorba,Argentina,6,0,1,7,7,0,21,166,Bronze medal
Zhi Ren (Herbert) Xu,Australia,7,0,7,7,0,0,21,166,Bronze medal
Maxim Oleinikov,Belarus,7,0,6,7,1,0,21,166,Bronze medal
Sandor Ortegón,Colombia,5,0,4,5,7,0,21,166,Bronze medal
Tuomas Korppi,Finland,7,0,7,6,1,0,21,166,Bronze medal
Julien Samaha,France,7,0,0,7,7,0,21,166,Bronze medal
Nico Düvelmeyer,Germany,7,0,1,5,7,1,21,166,Bronze medal
Chun Ling Yu,Hong Kong,7,0,4,2,7,1,21,166,Bronze medal
Yuichiro Yoshizawa,Japan,7,0,0,7,7,0,21,166,Bronze medal
Håvard Larsen,Norway,7,0,2,5,1,6,21,166,Bronze medal
Dorin Grecu,Republic of Moldova,7,6,1,7,0,0,21,166,Bronze medal
Ethem Çanakoğlu,Turkey,7,0,7,7,0,0,21,166,Bronze medal
Mehmet Ekmekçi,Turkey,6,0,2,6,7,0,21,166,Bronze medal
Caner Kazancı,Turkey,7,0,0,7,7,0,21,166,Bronze medal
Đorđe Krtinić,Yugoslavia,7,0,7,4,3,0,21,166,Bronze medal
Gordon Deane,Australia,7,0,3,7,2,1,20,182,Bronze medal
Tom de Medts,Belgium,7,0,1,5,7,0,20,182,Bronze medal
Martin Nečesal,Czech Republic,7,0,6,4,3,0,20,182,Bronze medal
Jouni Seppanen,Finland,3,0,4,6,7,0,20,182,Bronze medal
Lukito Muliadi,Indonesia,7,0,0,6,7,0,20,182,Bronze medal
Mohammad Ali Abam,Islamic Republic of Iran,7,0,2,4,7,0,20,182,Bronze medal
Michele Cammarata,Italy,7,0,2,7,1,3,20,182,Bronze medal
Tsogbadral Galaabaatar,Mongolia,7,7,1,4,1,0,20,182,Bronze medal
Bernard Chan,Philippines,6,0,1,6,7,0,20,182,Bronze medal
Andrej Bogdanov,The former Yugoslav Republic of Macedonia,6,0,0,7,7,0,20,182,Bronze medal
Peter Keevash,United Kingdom,7,0,2,3,7,1,20,182,Bronze medal
Artem Shvorin,Belarus,7,1,1,7,2,1,19,193,Bronze medal
Alyssa Ker,Canada,3,0,2,7,7,0,19,193,Bronze medal
Eliana Zoque,Colombia,6,0,5,1,7,0,19,193,Bronze medal
Maja Starčević,Croatia,7,0,4,7,1,0,19,193,Bronze medal
Anders N. Jensen,Denmark,7,0,7,5,0,0,19,193,Bronze medal
Charaf Tahiri,Morocco,7,7,1,4,0,0,19,193,Bronze medal
Timothy James McLennan,New Zealand,7,0,5,7,0,0,19,193,Bronze medal
Michał Goss,Poland,7,0,0,5,7,0,19,193,Bronze medal
David Fraser,South Africa,7,1,4,6,0,1,19,193,Bronze medal
Sahack Petrossian,Armenia,1,7,3,7,0,0,18,202,Honourable mention
Christopher Barber,Australia,1,0,7,7,3,0,18,202,Honourable mention
Oliver Pfeiffer,Austria,7,0,1,3,7,0,18,202,Honourable mention
Alexandre Dandoy,Belgium,7,0,4,7,0,0,18,202,Honourable mention
Lawrence Tang,Canada,7,0,4,7,0,0,18,202,Honourable mention
Georgios Solidakis,Greece,7,0,5,5,0,1,18,202,Honourable mention
Alexandru Dercaci,Republic of Moldova,7,0,4,7,0,0,18,202,Honourable mention
Elitca Atanasova Mitova,South Africa,7,0,1,1,2,7,18,202,Honourable mention
Leandro Saita,Argentina,7,0,1,2,7,0,17,210,Honourable mention
Anatoli Karolik,Belarus,7,0,2,7,1,0,17,210,Honourable mention
Mikhail Vronski,Belarus,7,0,2,7,1,0,17,210,Honourable mention
Bert Seynaeve,Belgium,7,0,4,3,0,3,17,210,Honourable mention
Jacques Theys,Belgium,7,0,2,6,2,0,17,210,Honourable mention
Bojan Antolović,Croatia,7,0,1,7,2,0,17,210,Honourable mention
Milica Čudina,Croatia,7,0,2,6,2,0,17,210,Honourable mention
Lorver Duarte Puig,Cuba,6,0,0,4,7,0,17,210,Honourable mention
Søren G. Smith,Denmark,3,1,1,7,5,0,17,210,Honourable mention
Vytautas Paškūnas,Lithuania,7,1,3,6,0,0,17,210,Honourable mention
Russell Geoffrey Neilson,New Zealand,7,0,4,6,0,0,17,210,Honourable mention
Cheng-Chou Shu,Taiwan,7,0,2,7,1,0,17,210,Honourable mention
Hans Drauschke,Austria,7,0,3,3,3,0,16,222,Honourable mention
Walter Carballosa Torres,Cuba,7,0,0,2,7,0,16,222,Honourable mention
Alexander Alvarez Hernandez,Cuba,6,0,5,5,0,0,16,222,
Bennett Thomas Haselton,Denmark,1,0,7,6,2,0,16,222,Honourable mention
Giedrius Alkauskas,Lithuania,0,6,1,7,0,2,16,222,Honourable mention
Dion Gijswijt,Netherlands,7,0,0,2,7,0,16,222,Honourable mention
Yi-Huak Koh,Singapore,7,0,3,5,1,0,16,222,Honourable mention
Sopanan Piboonrattanakit,Thailand,6,0,1,7,2,0,16,222,Honourable mention
Targo Tennisberg,Estonia,1,0,7,7,0,0,15,230,Honourable mention
Yann Ollivier,France,7,0,1,7,0,0,15,230,Honourable mention
Akaki Tikaradze,Georgia,7,0,3,5,0,0,15,230,Honourable mention
Eli Desyatnikov,Israel,7,0,4,4,0,0,15,230,Honourable mention
Nurgali Arystanov,Kazakhstan,7,0,1,0,7,0,15,230,Honourable mention
Vytenis Pazemys,Lithuania,7,0,1,7,0,0,15,230,Honourable mention
Dayantsolmon Davag,Mongolia,0,0,3,5,7,0,15,230,Honourable mention
Munkhzul Janchiv,Mongolia,6,7,1,1,0,0,15,230,Honourable mention
Patrik Horník,Slovakia,7,0,1,7,0,0,15,230,Honourable mention
Jernej Barbič,Slovenia,7,7,1,0,0,0,15,230,Honourable mention
Milena Anguelova,Sweden,3,0,0,5,7,0,15,230,Honourable mention
Nicolas Bartholdi,Switzerland,3,1,2,7,1,1,15,230,Honourable mention
Roman Schmied,Switzerland,7,0,1,4,1,2,15,230,Honourable mention
Sergey Bolotenko,Ukraine,0,0,7,7,0,1,15,230,Honourable mention
Viktor Rozgić,Yugoslavia,7,0,0,1,7,0,15,230,Honourable mention
Raif Rustamov,Azerbaijan,0,7,1,5,1,0,14,245,Honourable mention
Fernando Antonio de Araújo Carneiro,Brazil,7,0,1,6,0,0,14,245,Honourable mention
Jukka Suomela,Finland,7,0,0,7,0,0,14,245,Honourable mention
Jean Baptiste Gouere,France,7,0,0,7,0,0,14,245,Honourable mention
Kakha Paitchadze,Georgia,0,0,7,7,0,0,14,245,Honourable mention
Iakovos Mavroidis,Greece,6,0,0,1,7,0,14,245,Honourable mention
Tze Tao Edmond Mok,Hong Kong,7,0,3,3,1,0,14,245,Honourable mention
Teguh Siswanto,Indonesia,6,0,0,1,7,0,14,245,Honourable mention
Aigars Zaube,Latvia,1,0,0,6,7,0,14,245,Honourable mention
Balhuu Batbayasgalan,Mongolia,7,0,1,3,2,1,14,245,Honourable mention
Batbaatar Otgonrat,Mongolia,6,0,0,1,7,0,14,245,Honourable mention
Tarik Belhaj Soulami,Morocco,7,0,0,6,0,1,14,245,Honourable mention
Oystein Gjerstad,Norway,0,0,4,4,6,0,14,245,
Håkon Hallingstad,Norway,7,0,1,4,2,0,14,245,Honourable mention
David Hatton,South Africa,7,0,0,7,0,0,14,245,Honourable mention
Samuel Rydh,Sweden,7,0,0,7,0,0,14,245,Honourable mention
Thomas Strömstedt,Sweden,7,0,2,5,0,0,14,245,Honourable mention
Dmitry Redkin,Ukraine,6,0,1,7,0,0,14,245,Honourable mention
Carlos Humberto Caicedo,Colombia,7,0,1,5,0,0,13,263,Honourable mention
Andreas Stylianides,Cyprus,7,0,1,4,1,0,13,263,Honourable mention
Toke Meier Carlsen,Denmark,7,0,1,5,0,0,13,263,Honourable mention
Mart Abel,Estonia,4,0,5,4,0,0,13,263,
Andrei Filonov,Estonia,7,0,2,4,0,0,13,263,Honourable mention
Toni Leppäkorpi,Finland,7,0,1,5,0,0,13,263,Honourable mention
Munawar A. R.,Indonesia,6,0,0,0,7,0,13,263,Honourable mention
Thomas Kurniawan Wongsosaputr,Indonesia,6,0,0,0,7,0,13,263,Honourable mention
Andrea Altomani,Italy,7,0,0,1,5,0,13,263,Honourable mention
Almaz Kungozhin,Kazakhstan,7,0,1,2,2,1,13,263,Honourable mention
Mikhail Okhin,Kazakhstan,7,0,0,3,3,0,13,263,Honourable mention
Remigijus Jodelis,Lithuania,0,0,7,6,0,0,13,263,Honourable mention
Ulziibold Yadamsuren,Mongolia,1,0,0,4,7,1,13,263,Honourable mention
Magnus Dehli Vigeland,Norway,7,0,0,5,1,0,13,263,Honourable mention
Igor Covganet,Republic of Moldova,6,0,4,3,0,0,13,263,
Odo Benda,Austria,7,0,0,4,1,0,12,278,Honourable mention
Archil Gachechiladze,Georgia,3,0,3,6,0,0,12,278,
Ján Bábeľa,Slovakia,1,7,1,3,0,0,12,278,Honourable mention
Jan van Zyl Smit,South Africa,7,0,1,2,2,0,12,278,Honourable mention
Jerónimo Arenas Garcia,Spain,7,0,0,5,0,0,12,278,Honourable mention
Ravindra Maharaj,Trinidad and Tobago,7,0,1,3,1,0,12,278,Honourable mention
Elena Leonenko,Ukraine,6,0,0,5,1,0,12,278,
Flavia Bonomo,Argentina,2,0,1,6,2,0,11,285,
Breno de Alencar Araripe Falcão,Brazil,7,0,3,1,0,0,11,285,Honourable mention
Ernestos Panayiotou,Cyprus,7,0,2,1,1,0,11,285,Honourable mention
Alexander Lytchak,Germany,0,0,4,7,0,0,11,285,Honourable mention
Zane Jēkabsone,Latvia,7,0,0,4,0,0,11,285,Honourable mention
Luis Fabiani Bendicho,Spain,7,0,1,3,0,0,11,285,Honourable mention
Sebastien Leroy,Belgium,1,0,1,1,7,0,10,291,Honourable mention
André Luís de Souza Neves,Brazil,2,0,2,0,6,0,10,291,
Carlos Humberto Torres Ardila,Colombia,2,0,1,5,2,0,10,291,
Héctor Antonio Mesa Barrameda,Cuba,6,0,3,1,0,0,10,291,
Georg Lúðvíksson,Iceland,0,0,6,4,0,0,10,291,
Deirdre O'Brien,Ireland,7,0,0,3,0,0,10,291,Honourable mention
Sergey Rakhmatullin,Kyrgyzstan,7,0,1,2,0,0,10,291,Honourable mention
Wa Kam Chang,Macau,4,0,0,5,1,0,10,291,
Tak Mao U,Macau,3,0,5,0,1,1,10,291,
João Cerqueira,Portugal,6,0,3,1,0,0,10,291,
Valeriu Savcenco,Republic of Moldova,6,0,1,3,0,0,10,291,
Jaume Andreu Pascual,Spain,3,0,0,7,0,0,10,291,Honourable mention
Cheran Malsri Vithanage,Sri Lanka,7,0,0,2,1,0,10,291,Honourable mention
Jacob Norda,Sweden,0,0,5,5,0,0,10,291,
Sasko Ristov,The former Yugoslav Republic of Macedonia,4,0,1,1,4,0,10,291,
Tobias Krenn,Austria,3,0,4,1,1,0,9,306,
Davi Ponciano Araújo Lima,Brazil,7,0,2,0,0,0,9,306,Honourable mention
Milton Jara,Chile,2,0,0,0,7,0,9,306,Honourable mention
Blaženka Gregurec,Croatia,3,0,0,5,1,0,9,306,
Andres Vesilind,Estonia,1,0,2,6,0,0,9,306,
Olivier Pony,France,0,0,2,7,0,0,9,306,Honourable mention
Peter McNamara,Ireland,7,0,0,1,1,0,9,306,Honourable mention
Polona Grešak,Slovenia,7,2,0,0,0,0,9,306,Honourable mention
Ignacio Fernandez Galvan,Spain,3,0,0,6,0,0,9,306,
Peter Hosein,Trinidad and Tobago,7,0,1,0,0,1,9,306,Honourable mention
Coshkar Couseinov,Azerbaijan,1,6,0,1,0,0,8,316,
Seidli Elnur,Azerbaijan,2,0,0,6,0,0,8,316,
Javier Sánchez,Colombia,7,0,0,0,0,1,8,316,Honourable mention
Adonis Antoniades,Cyprus,7,0,0,1,0,0,8,316,Honourable mention
Jesper Stroh,Denmark,7,0,0,1,0,0,8,316,Honourable mention
Brian Jones,Ireland,3,0,0,4,1,0,8,316,
Oleg Timotchenko,Kyrgyzstan,3,0,1,4,0,0,8,316,
Gustavs Galdiņš,Latvia,0,0,5,0,3,0,8,316,
Kevin George Ross,New Zealand,6,0,1,1,0,0,8,316,
Sergiu Baluta,Republic of Moldova,0,0,1,0,7,0,8,316,Honourable mention
Andrew Skeen,South Africa,7,0,1,0,0,0,8,316,Honourable mention
Napachak Phasukavanich,Thailand,2,0,1,5,0,0,8,316,
Naci Aytek Erdil,Turkey,6,0,1,0,1,0,8,316,
Radoš Radoičić,Bosnia and Herzegovina,3,0,0,2,2,0,7,329,
Antono Dewanto,Indonesia,6,0,0,0,1,0,7,329,
Zhaidarzhan Zataev,Kazakhstan,2,0,1,1,3,0,7,329,
Zane Ermuža,Latvia,1,0,1,4,1,0,7,329,
Ignas Krasuckis,Lithuania,4,0,0,1,2,0,7,329,
Jan Willem Knopper,Netherlands,1,0,1,5,0,0,7,329,
Jasper Mark Morrow,New Zealand,5,0,1,0,1,0,7,329,
Gorazd Brumen,Slovenia,7,0,0,0,0,0,7,329,Honourable mention
Thomas Kroyer,Austria,2,0,0,1,3,0,6,337,
Ioannis Zachariou,Cyprus,5,0,0,1,0,0,6,337,
Heikki Hyyrö,Finland,0,0,0,6,0,0,6,337,
Georgios Takos,Greece,1,0,1,4,0,0,6,337,
Kári Ragnarsson,Iceland,1,0,0,5,0,0,6,337,
Gavin Hurley,Ireland,1,0,3,2,0,0,6,337,
Anvar Nigmatullin,Kyrgyzstan,1,0,3,2,0,0,6,337,
Kestutis Gadeikis,Lithuania,0,0,1,5,0,0,6,337,
I Cheang,Macau,5,0,0,1,0,0,6,337,
Johan Bosman,Netherlands,2,0,2,0,2,0,6,337,
Luis Calhorda Cruz Filipe,Portugal,1,0,0,4,1,0,6,337,
Tadej Novak,Slovenia,2,0,0,4,0,0,6,337,
André Reys Leal,Brazil,0,0,1,4,0,0,5,349,
Ivan Nieto,Chile,0,0,0,5,0,0,5,349,
Tengiz Tetunashvili,Georgia,0,0,0,5,0,0,5,349,
Robert Hayes,Ireland,1,0,2,1,1,0,5,349,
Oddmar Rune Eiksund,Norway,2,0,1,1,1,0,5,349,
Afonso Silva,Portugal,1,0,1,3,0,0,5,349,
Wee Peng Tay,Singapore,2,0,0,1,2,0,5,349,
Mitja Pirc,Slovenia,0,0,2,1,2,0,5,349,
Alejandro Garcia Gil,Spain,1,0,1,2,1,0,5,349,
Rakesh Lal,Trinidad and Tobago,3,0,1,1,0,0,5,349,
Zenan Šabanac,Bosnia and Herzegovina,2,0,0,1,1,0,4,359,
Birgitte Rahbek,Denmark,1,0,1,1,1,0,4,359,
Ülar Kahre,Estonia,0,0,1,3,0,0,4,359,
Lasha Paitchadze,Georgia,1,0,2,1,0,0,4,359,
Pak Ian Fong,Macau,3,0,0,1,0,0,4,359,
Luis Miguel García Velázquez,Mexico,3,0,1,0,0,0,4,359,
Jaime Enrique Pérez Terrazas,Mexico,1,0,3,0,0,0,4,359,
Otto van Hemert,Netherlands,1,0,1,0,2,0,4,359,
Clare Margaret McLennan,New Zealand,2,0,1,0,1,0,4,359,
