Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Naser Talebizadeh Sardari,Islamic Republic of Iran,7,7,0,6,7,1,28,27,Gold medal
Jaber Zarezadeh,Islamic Republic of Iran,7,7,0,7,7,0,28,27,Gold medal
Simone Di Marino,Italy,7,7,0,7,7,0,28,27,Gold medal
Pablo Soberón Bravo,Mexico,7,7,0,7,7,0,28,27,Gold medal
Whan Ghang,Republic of Korea,7,1,7,7,6,0,28,27,Gold medal
Ivan Borsenco,Republic of Moldova,7,6,7,7,1,0,28,27,Gold medal
Eduard-Gabriel Băzăvan,Romania,7,7,0,7,7,0,28,27,Gold medal
Timofey Obraztsov,Russian Federation,7,7,0,7,7,0,28,27,Gold medal
Volodymyr Serbinenko,Switzerland,7,7,7,6,1,0,28,27,Gold medal
Yi-Wei Chan,Taiwan,7,4,7,7,3,0,28,27,Gold medal
Phumpong Watanaprakornkul,Thailand,7,7,0,7,7,0,28,27,Gold medal
Nataliya Goncharuk,Ukraine,7,7,0,7,7,0,28,27,Gold medal
Hùng Hoàng Mạnh,Vietnam,7,1,7,6,7,0,28,27,Gold medal
Pok Wai Fong,Hong Kong,7,7,5,7,1,0,27,43,Silver medal
Michał Pilipczuk,Poland,7,6,0,7,7,0,27,43,Silver medal
Ilya Gringlaz,Israel,7,7,1,7,1,3,26,45,Silver medal
Francesco Cavazzani,Italy,7,7,1,7,4,0,26,45,Silver medal
Toshiki Kataoka,Japan,7,7,2,7,1,2,26,45,Silver medal
Yulhee Nam,Republic of Korea,7,4,7,7,1,0,26,45,Silver medal
Pavel Zatitskiy,Russian Federation,7,1,2,7,7,1,25,49,Silver medal
Pi-Hsun Shih,Taiwan,7,1,7,6,4,0,25,49,Silver medal
Alex (Lin) Zhai,United States of America,7,6,1,6,2,3,25,49,Silver medal
Tigran Sloyan,Armenia,7,1,7,6,3,0,24,52,Silver medal
Igor Uljarević,Bosnia and Herzegovina,7,7,0,7,3,0,24,52,Silver medal
Farzin Barekat,Canada,7,4,6,7,0,0,24,52,Silver medal
Gergely Kis,Hungary,7,3,1,6,7,0,24,52,Silver medal
Isaac Buenrostro Morales,Mexico,7,7,0,6,4,0,24,52,Silver medal
Alexandr Zamorzaev-Orleanschii,Republic of Moldova,7,7,1,5,4,0,24,52,Silver medal
Hugo Fernández Hervás,Spain,7,7,0,7,3,0,24,52,Silver medal
Zachary Abel,United States of America,7,7,1,7,2,0,24,52,Silver medal
Gjergji Zaimi,Albania,7,0,1,7,7,1,23,60,Silver medal
Ruslan Maksimau,Belarus,7,1,1,7,7,0,23,60,Silver medal
Nikolay Ivanov Beluhov,Bulgaria,7,1,1,7,7,0,23,60,Silver medal
Yufei Zhao,Canada,7,7,1,7,1,0,23,60,Silver medal
Goran Dražić,Croatia,7,1,1,7,7,0,23,60,Silver medal
Zsuzsanna Jankó,Hungary,7,7,0,6,3,0,23,60,Silver medal
Arman Fazeli Chaghooshi,Islamic Republic of Iran,7,1,7,7,1,0,23,60,Silver medal
Jeha Yang,Republic of Korea,7,0,1,7,7,1,23,60,Silver medal
Dragoş-Ioan Michnea,Romania,7,1,1,7,7,0,23,60,Silver medal
Alexey Katyshev,Russian Federation,7,7,2,7,0,0,23,60,Silver medal
Teeradej Kittipassorn,Thailand,7,7,1,7,1,0,23,60,Silver medal
Panupong Pasupat,Thailand,7,1,7,7,1,0,23,60,Silver medal
Hale Nur Kazaçeşme,Turkey,7,7,1,7,1,0,23,60,Silver medal
Volodymyr Medvid,Ukraine,7,1,7,7,1,0,23,60,Silver medal
Ryan (Taehyeon) Ko,United States of America,7,7,1,7,1,0,23,60,Silver medal
Yi Sun,United States of America,7,7,1,7,1,0,23,60,Silver medal
Julián Martín Eisenschlos,Argentina,7,4,1,7,3,0,22,76,Silver medal
Ignacio Agustín Rossi,Argentina,7,7,0,7,1,0,22,76,Silver medal
Charles Li,Australia,7,7,0,7,1,0,22,76,Silver medal
Konrad Pilch,Australia,7,7,0,7,1,0,22,76,Silver medal
Graham White,Australia,7,7,1,3,4,0,22,76,Silver medal
Jafar Jafarov,Azerbaijan,7,0,1,7,7,0,22,76,Silver medal
Mikhail Karpuk,Belarus,7,6,0,7,2,0,22,76,Silver medal
Artsiom Mitskevich,Belarus,7,0,1,7,7,0,22,76,Silver medal
Emil Baronov,Bulgaria,7,1,1,7,6,0,22,76,Silver medal
Viktoriya Krakovna,Canada,7,7,0,7,1,0,22,76,Silver medal
Jack Hui,Hong Kong,7,7,1,7,0,0,22,76,Silver medal
Márton Erdélyi,Hungary,7,7,0,7,1,0,22,76,Silver medal
Valerio Melani,Italy,7,4,0,7,4,0,22,76,Silver medal
Yuki Ito,Japan,7,7,0,7,1,0,22,76,Silver medal
Yuki Yoshida,Japan,7,7,1,7,0,0,22,76,Silver medal
Chung-Heng Yeh,Taiwan,7,7,0,7,1,0,22,76,Silver medal
Batuhan Karagöz,Turkey,7,0,1,7,7,0,22,76,Silver medal
Metehan Özsoy,Turkey,7,1,0,7,7,0,22,76,Silver medal
Thomas Eccles,United Kingdom,7,6,0,6,3,0,22,76,Silver medal
Jonathan Lee,United Kingdom,7,7,0,7,1,0,22,76,Silver medal
Jack Shotton,United Kingdom,7,0,1,7,7,0,22,76,Silver medal
Thọ Nguyễn Xuân,Vietnam,7,0,7,7,1,0,22,76,Silver medal
Dimitar Nedelchev Simeonov,Bulgaria,7,6,1,7,0,0,21,98,Silver medal
Daumilas Ardickas,Lithuania,7,7,0,7,0,0,21,98,Silver medal
Wojciech Śmietanka,Poland,7,7,1,6,0,0,21,98,Silver medal
Alexander Glazman,Russian Federation,7,7,0,7,0,0,21,98,Silver medal
Yan Zhao,Singapore,7,6,0,7,1,0,21,98,Silver medal
Samuel Hapák,Slovakia,6,7,0,7,1,0,21,98,Silver medal
Markus Sprecher,Switzerland,7,0,7,6,1,0,21,98,Silver medal
I-An Fan,Taiwan,7,7,0,7,0,0,21,98,Silver medal
Tzu-Chiao Lin,Taiwan,7,7,0,7,0,0,21,98,Silver medal
Hasan Hüseyin Eruslu,Turkey,7,7,0,7,0,0,21,98,Silver medal
Daniel Lightwing,United Kingdom,7,7,0,6,1,0,21,98,Silver medal
Dong Uk (David) Rhee,Canada,7,4,0,7,1,1,20,109,Silver medal
Zviad Metreveli,Georgia,7,6,0,7,0,0,20,109,Silver medal
On Yip Chung,Hong Kong,7,7,0,6,0,0,20,109,Silver medal
Alexey Gladkich,Israel,7,0,5,7,0,1,20,109,Silver medal
Iván Joshua Hernández Máynez,Mexico,7,0,0,6,7,0,20,109,Silver medal
Shing Chan Chang,Paraguay,7,7,0,6,0,0,20,109,Silver medal
Jaroslav Knebl,Slovakia,7,5,1,7,0,0,20,109,Silver medal
Matjaž Berčič,Slovenia,7,7,0,6,0,0,20,109,Silver medal
Elina Mihaylova Robeva,Bulgaria,7,5,0,7,0,0,19,117,Silver medal
Peng Shi,Canada,7,4,0,7,1,0,19,117,Silver medal
Csaba Nagy,Hungary,7,1,0,6,5,0,19,117,Silver medal
Roland Paulin,Hungary,7,4,0,7,1,0,19,117,Silver medal
Mohammad Bavarian,Islamic Republic of Iran,7,5,0,6,1,0,19,117,Silver medal
Seyed Jalil Kazemi Tabar Amir Kolaei,Islamic Republic of Iran,7,4,1,6,1,0,19,117,Silver medal
Inna Entova,Israel,7,4,0,7,1,0,19,117,Silver medal
Nurbol Duisenbayev,Kazakhstan,7,1,1,7,3,0,19,117,Silver medal
Daniel Chen Soncco Huarsaya,Peru,7,0,0,7,5,0,19,117,Silver medal
Wei Quan Lim,Singapore,5,7,0,7,0,0,19,117,Silver medal
Che-Yu Liu,Taiwan,7,1,0,6,5,0,19,117,Silver medal
Teerawut Wannaphahoon,Thailand,7,1,1,7,3,0,19,117,Silver medal
Jumageldi Chariyev,Turkmenistan,7,0,0,7,5,0,19,117,Silver medal
Oleksandr Chuklin,Ukraine,7,5,0,7,0,0,19,117,Silver medal
Trường Lê Nam,Vietnam,7,4,1,7,0,0,19,117,Silver medal
Vinoth Nandakumar,Australia,7,1,1,7,2,0,18,132,Bronze medal
Yimin Ge,Austria,7,1,0,7,3,0,18,132,Bronze medal
Leonardo Ribeiro de Castro Carvalho,Brazil,7,4,0,7,0,0,18,132,Bronze medal
Laur Tooming,Estonia,7,3,0,7,1,0,18,132,Bronze medal
Rati Gelashvili,Georgia,7,3,0,7,1,0,18,132,Bronze medal
Akaki Mamageishvili,Georgia,7,1,0,7,3,0,18,132,Bronze medal
Matthias Ohst,Germany,7,1,0,7,3,0,18,132,Bronze medal
Örn Stefánsson,Iceland,7,4,0,7,0,0,18,132,Bronze medal
Apurv Nakade,India,7,1,0,7,3,0,18,132,Bronze medal
Dan Carmon,Israel,7,1,0,7,3,0,18,132,Bronze medal
Rūdolfs Kreicbergs,Latvia,7,1,0,4,1,5,18,132,Bronze medal
Kęstutis Česnavičius,Lithuania,7,1,0,7,3,0,18,132,Bronze medal
Jørgen Vold Rennemo,Norway,7,1,0,7,3,0,18,132,Bronze medal
Krzysztof Dorobisz,Poland,7,1,1,7,2,0,18,132,Bronze medal
Marius Pachiţariu,Romania,7,4,1,6,0,0,18,132,Bronze medal
Cristian Tălău,Romania,7,0,1,7,3,0,18,132,Bronze medal
Gunnar Guannan Peng,Sweden,7,7,0,3,1,0,18,132,Bronze medal
Đức Đặng Bảo,Vietnam,7,0,1,7,3,0,18,132,Bronze medal
François Gonze,Belgium,7,1,0,7,1,1,17,150,Bronze medal
Rafael Mendes de Oliveira,Brazil,7,1,1,7,1,0,17,150,Bronze medal
Tzvetelina Kirilova Tzeneva,Bulgaria,7,1,1,7,1,0,17,150,Bronze medal
Daniel Harrer,Germany,7,1,1,7,1,0,17,150,Bronze medal
Andrey Kim,Kazakhstan,7,1,1,7,1,0,17,150,Bronze medal
Daulet Zhanguzin,Kazakhstan,7,0,0,7,3,0,17,150,Bronze medal
Sumiya Baasandorj,Mongolia,7,1,6,3,0,0,17,150,Bronze medal
Marijana Smailagić,Serbia,7,1,1,7,1,0,17,150,Bronze medal
Ján Mikuláš,Slovakia,6,1,0,7,3,0,17,150,Bronze medal
Danylo Radchenko,Ukraine,7,1,1,7,1,0,17,150,Bronze medal
Utkir Boltaev,Uzbekistan,7,1,0,7,2,0,17,150,Bronze medal
Peter Gila,Austria,7,1,0,7,1,0,16,161,Bronze medal
Vedran Karahodžić,Bosnia and Herzegovina,7,1,1,7,0,0,16,161,Bronze medal
Leandro Farias Maia,Brazil,7,1,1,7,0,0,16,161,Bronze medal
Nikola Adžaga,Croatia,7,1,0,7,1,0,16,161,Bronze medal
Zbyněk Konečný,Czech Republic,7,1,0,7,1,0,16,161,Bronze medal
Pavel Šalom,Czech Republic,7,1,0,7,1,0,16,161,Bronze medal
Heiki Niglas,Estonia,7,1,1,7,0,0,16,161,Bronze medal
Esa Vesalainen,Finland,4,0,0,7,5,0,16,161,Bronze medal
Konstantinos Psychas,Greece,7,1,1,7,0,0,16,161,Bronze medal
Chiu Wai Wong,Hong Kong,7,1,1,7,0,0,16,161,Bronze medal
Chak Hei Yuen,Hong Kong,7,1,1,7,0,0,16,161,Bronze medal
Riddhipratim Basu,India,7,1,1,7,0,0,16,161,Bronze medal
Teruhisa Koshikawa,Japan,5,0,3,7,1,0,16,161,Bronze medal
Lai Fan Pun,Macau,7,1,0,7,1,0,16,161,Bronze medal
Guevara Manuel Ángel Guevara López,Mexico,7,1,1,6,1,0,16,161,Bronze medal
Bat-Erdene Tsend,Mongolia,7,1,1,7,0,0,16,161,Bronze medal
Albert James Liley,New Zealand,7,1,0,7,1,0,16,161,Bronze medal
Rupert Nelson,New Zealand,7,1,0,7,1,0,16,161,Bronze medal
Marcin Dublański,Poland,7,1,0,7,1,0,16,161,Bronze medal
Vitalie Patrînica,Republic of Moldova,7,1,1,7,0,0,16,161,Bronze medal
Marko Jevremović,Serbia,7,1,1,7,0,0,16,161,Bronze medal
Aleksandar Trokicić,Serbia,7,1,0,7,1,0,16,161,Bronze medal
Jun Wei Ho,Singapore,7,1,0,7,1,0,16,161,Bronze medal
Špela Špenko,Slovenia,7,1,0,7,1,0,16,161,Bronze medal
Supun Thamara Samarakoon,Sri Lanka,7,1,1,7,0,0,16,161,Bronze medal
Jayamuni Mario Shashindra Srimal Silva,Sri Lanka,7,1,0,7,1,0,16,161,Bronze medal
Joel Erik Larsson,Sweden,7,7,0,2,0,0,16,161,Bronze medal
Saul Glasman,United Kingdom,7,1,0,6,2,0,16,161,Bronze medal
Anri Rembeci,Albania,7,1,0,7,0,0,15,189,Bronze medal
Roberto Aníbal Morales,Argentina,7,1,0,7,0,0,15,189,Bronze medal
Pablo Nicolás Zimmermann,Argentina,7,1,0,7,0,0,15,189,Bronze medal
Nerses Aramyan,Armenia,7,0,1,7,0,0,15,189,Bronze medal
Vinh Pham,Australia,7,1,0,7,0,0,15,189,Bronze medal
Michael Moßhammer,Austria,7,1,0,6,1,0,15,189,Bronze medal
Khalil Nasirov,Azerbaijan,7,1,0,7,0,0,15,189,Bronze medal
Aliaksandr Mandryk,Belarus,7,0,1,7,0,0,15,189,Bronze medal
Yauheni Zhybryk,Belarus,7,1,0,6,1,0,15,189,Bronze medal
Irfan Glogić,Bosnia and Herzegovina,7,1,0,7,0,0,15,189,Bronze medal
André Linhares Rodrigues,Brazil,7,1,0,7,0,0,15,189,Bronze medal
Régis Prado Barbosa,Brazil,7,1,0,7,0,0,15,189,Bronze medal
Guilherme Rodrigues Nogueira de Souza,Brazil,7,1,0,7,0,0,15,189,Bronze medal
Yang (Richard) Peng,Canada,7,1,0,6,1,0,15,189,Bronze medal
Diego Cifuentes,Colombia,7,1,0,7,0,0,15,189,Bronze medal
José Alejandro Samper,Colombia,7,1,0,7,0,0,15,189,Bronze medal
Daniel Campos Salas,Costa Rica,7,0,1,7,0,0,15,189,Bronze medal
Jaroslav Hančl,Czech Republic,7,1,0,7,0,0,15,189,Bronze medal
Fernando Daniel Gómez Sánchez,Ecuador,7,1,0,7,0,0,15,189,Bronze medal
Sebastian Dumitrescu,Finland,7,1,1,6,0,0,15,189,Bronze medal
Ville Pettersson,Finland,7,7,0,1,0,0,15,189,Bronze medal
Jukka Sireni,Finland,7,1,0,7,0,0,15,189,Bronze medal
Bruno Le Floch,France,7,0,0,7,1,0,15,189,Bronze medal
Benjamin Scellier,France,7,1,0,7,0,0,15,189,Bronze medal
Irène Waldspurger,France,7,0,1,7,0,0,15,189,Bronze medal
Irakli Chitaia,Georgia,7,1,0,7,0,0,15,189,Bronze medal
Rallis Karamichalis,Greece,7,0,1,7,0,0,15,189,Bronze medal
István Tomon,Hungary,7,1,0,6,1,0,15,189,Bronze medal
Ashay Arvind Burungale,India,7,0,1,7,0,0,15,189,Bronze medal
Varun Suhas Jog,India,7,0,1,6,1,0,15,189,Bronze medal
Manas Rajendra Joglekar,India,7,0,1,7,0,0,15,189,Bronze medal
Asset Mussagaliyev,Kazakhstan,7,1,0,7,0,0,15,189,Bronze medal
Merlan Nagidulin,Kazakhstan,7,1,0,7,0,0,15,189,Bronze medal
Vladimirs Murevičs,Latvia,7,1,0,7,0,0,15,189,Bronze medal
Elvijs Sarkans,Latvia,1,7,0,7,0,0,15,189,Bronze medal
Laurynas Mikšys,Lithuania,7,0,1,7,0,0,15,189,Bronze medal
Chi Choi Wong,Macau,7,1,0,7,0,0,15,189,Bronze medal
Loke Zhi Kin,Malaysia,7,1,0,7,0,0,15,189,Bronze medal
Jossy Milagros Alva Gutiérrez,Peru,7,1,0,7,0,0,15,189,Bronze medal
Maciej Skórski,Poland,1,0,0,7,7,0,15,189,Bronze medal
Afonso José Sousa Bandeira,Portugal,7,5,0,3,0,0,15,189,Bronze medal
João Manuel Gonçalves Caldeira,Portugal,7,1,0,6,1,0,15,189,Bronze medal
João Leitão Guerreiro,Portugal,7,1,0,6,1,0,15,189,Bronze medal
Liubomir Chiriac,Republic of Moldova,7,0,0,7,1,0,15,189,Bronze medal
Andrei Frimu,Republic of Moldova,7,0,0,7,1,0,15,189,Bronze medal
Marija Jelić,Serbia,7,1,0,7,0,0,15,189,Bronze medal
Mladen Radojević,Serbia,7,1,0,7,0,0,15,189,Bronze medal
Bryan Kuen-Yew Hooi,Singapore,7,1,0,6,1,0,15,189,Bronze medal
Jiawei Wu,Singapore,7,1,1,6,0,0,15,189,Bronze medal
István Estélyi,Slovakia,7,1,0,7,0,0,15,189,Bronze medal
Michal Takács,Slovakia,7,1,0,6,1,0,15,189,Bronze medal
David Gajser,Slovenia,7,1,0,7,0,0,15,189,Bronze medal
Peter Lendero,Slovenia,7,1,0,7,0,0,15,189,Bronze medal
Javier de la Nuez González,Spain,7,1,0,6,1,0,15,189,Bronze medal
Xavier Ros Otón,Spain,7,0,1,7,0,0,15,189,Bronze medal
Rankothge Buddhihemal Mahindaratne,Sri Lanka,7,1,1,6,0,0,15,189,Bronze medal
Zihan Hans Liu,Sweden,7,1,0,7,0,0,15,189,Bronze medal
Sarita Bunsupha,Thailand,7,1,0,7,0,0,15,189,Bronze medal
Tanawit Sae Sue,Thailand,7,1,0,7,0,0,15,189,Bronze medal
Viktor Simjanoski,The former Yugoslav Republic of Macedonia,7,1,0,7,0,0,15,189,Bronze medal
Cafer Tayyar Yıldırım,Turkey,7,1,0,7,0,0,15,189,Bronze medal
Arslan Muhammetmyrat Hojiyev,Turkmenistan,7,0,0,7,1,0,15,189,Bronze medal
Vitalii Lishunov,Ukraine,7,0,1,7,0,0,15,189,Bronze medal
Javlonbek Bozorov,Uzbekistan,7,1,0,7,0,0,15,189,Bronze medal
Quý Lê Hồng,Vietnam,7,0,1,6,1,0,15,189,Bronze medal
Keler Marku,Albania,7,0,0,6,1,0,14,254,Honourable mention
Klevis Ymeri,Albania,7,0,0,7,0,0,14,254,Honourable mention
Fernando Martín Vidal,Argentina,7,1,0,6,0,0,14,254,Honourable mention
Tigran Hakobyan,Armenia,7,0,1,6,0,0,14,254,Honourable mention
Narek Tovmasyan,Armenia,7,0,0,7,0,0,14,254,Honourable mention
Vardan Verdiyan,Armenia,7,0,0,7,0,0,14,254,Honourable mention
Latif Eyvazli,Azerbaijan,7,0,0,7,0,0,14,254,Honourable mention
Siarhei Stsyborski,Belarus,7,1,0,6,0,0,14,254,Honourable mention
Numa Couniot,Belgium,6,0,1,7,0,0,14,254,Honourable mention
Yves Debongnie,Belgium,7,0,1,6,0,0,14,254,Honourable mention
Teodor Radenkov,Bulgaria,7,0,0,7,0,0,14,254,Honourable mention
Fabián Prada,Colombia,7,1,0,6,0,0,14,254,Honourable mention
Nikolai Voitsehhovski,Estonia,7,0,0,7,0,0,14,254,Honourable mention
Janne Kokkala,Finland,7,0,0,7,0,0,14,254,Honourable mention
Giorgi Nadiradze,Georgia,7,1,0,6,0,0,14,254,Honourable mention
Nikolaos Romanidis,Greece,7,1,0,6,0,0,14,254,Honourable mention
Guðmundur Reynir Gunnarsson,Iceland,7,0,0,7,0,0,14,254,Honourable mention
Elia Santi,Italy,7,0,0,7,0,0,14,254,Honourable mention
Jonas Šukys,Lithuania,7,1,0,6,0,0,14,254,Honourable mention
Aldo Pacchiano Camacho,Mexico,7,1,0,6,0,0,14,254,Honourable mention
Temuge Enkhbaatar,Mongolia,7,1,0,6,0,0,14,254,Honourable mention
Batzaya Gantsooj,Mongolia,7,1,0,6,0,0,14,254,Honourable mention
Ali Ameziane,Morocco,7,0,0,7,0,0,14,254,Honourable mention
Fayçal Yahyaoui,Morocco,7,0,0,7,0,0,14,254,Honourable mention
Martin Spencer,New Zealand,7,0,0,6,1,0,14,254,Honourable mention
Maurizio Caló Caligaris,Paraguay,7,0,0,7,0,0,14,254,Honourable mention
María Teresa Huánuco Candia,Peru,7,0,0,7,0,0,14,254,Honourable mention
Paolo Andy Melgar Póvez,Peru,7,0,0,7,0,0,14,254,Honourable mention
Franco Eloy Vargas Pallete,Peru,7,0,0,7,0,0,14,254,Honourable mention
Zheng Kang Tham,Singapore,7,1,0,3,3,0,14,254,Honourable mention
Urban Jezernik,Slovenia,7,0,0,7,0,0,14,254,Honourable mention
Andreas Bärtschi,Switzerland,7,5,0,2,0,0,14,254,Honourable mention
Colin Streich,Switzerland,7,0,0,7,0,0,14,254,Honourable mention
Maja Taseska,The former Yugoslav Republic of Macedonia,7,1,0,6,0,0,14,254,Honourable mention
Ahmet Kabakulak,Turkey,7,0,0,7,0,0,14,254,Honourable mention
Zhuo Zhao,United Kingdom,7,1,0,5,1,0,14,254,Honourable mention
Umid Azimov,Uzbekistan,7,0,0,7,0,0,14,254,Honourable mention
Guolong Li,Belgium,7,0,1,5,0,0,13,291,Honourable mention
Jesper Brandt Rasmussen,Denmark,5,7,0,1,0,0,13,291,Honourable mention
Jevgeni Martjušev,Estonia,7,0,0,6,0,0,13,291,Honourable mention
Kaarel Nummert,Estonia,6,1,0,6,0,0,13,291,
David Gontier,France,7,0,0,6,0,0,13,291,Honourable mention
Abhishek Hemantkumar Dang,India,7,1,0,2,0,3,13,291,Honourable mention
Bar Goueta,Israel,7,0,0,6,0,0,13,291,Honourable mention
Oleg Zlydenko,Israel,5,1,0,7,0,0,13,291,Honourable mention
Madars Virza,Latvia,5,1,0,7,0,0,13,291,Honourable mention
Aistis Atminas,Lithuania,0,7,0,6,0,0,13,291,Honourable mention
Vytautas Gruslys,Lithuania,7,0,0,6,0,0,13,291,Honourable mention
Joel Pedro de Oliveira Moreira,Portugal,5,1,0,6,1,0,13,291,
Varuna Parinda Jayasiri,Sri Lanka,5,0,0,7,1,0,13,291,Honourable mention
Simon Jakob Meuller,Sweden,7,0,0,6,0,0,13,291,Honourable mention
Davron Latipov,Tajikistan,7,0,0,6,0,0,13,291,Honourable mention
Mihail Ponomaryov,Turkmenistan,7,0,0,6,0,0,13,291,Honourable mention
Jasur Kuchkarov,Uzbekistan,4,0,1,7,1,0,13,291,Honourable mention
Jakob Preininger,Austria,7,1,0,3,1,0,12,308,Honourable mention
Miguel Acosta,Colombia,7,1,0,3,1,0,12,308,Honourable mention
Santiago Cuéllar,Colombia,7,1,0,3,1,0,12,308,Honourable mention
Karim Antonio Vindas Yassine,Costa Rica,7,1,0,4,0,0,12,308,Honourable mention
Nikolaos Rapanos,Greece,7,1,0,4,0,0,12,308,Honourable mention
Galin Ganchev,Ireland,5,0,0,7,0,0,12,308,Honourable mention
Enzo Busseti,Italy,5,1,0,6,0,0,12,308,
Aizana Turmukhametova,Kazakhstan,7,1,0,4,0,0,12,308,Honourable mention
Jinbi Jin,Netherlands,7,0,0,3,2,0,12,308,Honourable mention
Rui Jorge Nunes Sequeira,Portugal,7,1,0,3,1,0,12,308,Honourable mention
Yaroslav Rahel,Ukraine,7,0,0,5,0,0,12,308,Honourable mention
Sara Kropf,Austria,7,1,0,3,0,0,11,319,Honourable mention
Fabian Mayrhuber,Austria,7,1,0,2,1,0,11,319,Honourable mention
Alem Memić,Bosnia and Herzegovina,7,0,0,3,1,0,11,319,Honourable mention
Vojtěch Říha,Czech Republic,7,1,0,3,0,0,11,319,Honourable mention
Eemeli Blåsten,Finland,7,1,0,3,0,0,11,319,Honourable mention
Thomas Chartier,France,7,1,0,3,0,0,11,319,Honourable mention
Makhamadkhan Ishmatov,Kyrgyzstan,7,0,1,2,1,0,11,319,Honourable mention
Artūrs Bačkurs,Latvia,7,4,0,0,0,0,11,319,Honourable mention
Ka Chon Ieong,Macau,3,1,0,7,0,0,11,319,Honourable mention
Vidar Klungre,Norway,7,1,0,3,0,0,11,319,Honourable mention
Charles James Bradshaw,South Africa,7,1,0,2,1,0,11,319,Honourable mention
Henry Robert Thackeray,South Africa,3,1,0,7,0,0,11,319,Honourable mention
Thameera Priyadarshi Senanayaka,Sri Lanka,4,0,0,7,0,0,11,319,Honourable mention
Chen Xing,Sweden,7,1,0,3,0,0,11,319,Honourable mention
Abdurashid Vakhobov,Tajikistan,7,0,0,4,0,0,11,319,Honourable mention
Andrés Guzmán,Venezuela,7,1,0,3,0,0,11,319,Honourable mention
Tarlan Nazarov,Azerbaijan,3,0,0,7,0,0,10,335,Honourable mention
A. S. M. Sohidull Islam,Bangladesh,7,1,1,1,0,0,10,335,Honourable mention
Jelena Radović,Bosnia and Herzegovina,7,0,0,3,0,0,10,335,Honourable mention
Josip Saratlija,Croatia,7,1,0,1,1,0,10,335,Honourable mention
Luka Žunić,Croatia,7,0,1,2,0,0,10,335,Honourable mention
Jakub Opršal,Czech Republic,7,1,0,2,0,0,10,335,Honourable mention
Mario José Castro Hernández,El Salvador,7,1,0,2,0,0,10,335,Honourable mention
Gabriel Alexander Chicas Reyes,El Salvador,7,1,0,2,0,0,10,335,Honourable mention
Einar Axel Helgason,Iceland,7,1,0,2,0,0,10,335,Honourable mention
Stephen Dolan,Ireland,7,1,0,2,0,0,10,335,Honourable mention
Evgenii Balai,Kyrgyzstan,7,1,0,2,0,0,10,335,Honourable mention
Giancarlo Kerg,Luxembourg,7,0,0,3,0,0,10,335,Honourable mention
Baljinnyam Namsrai,Mongolia,7,0,1,2,0,0,10,335,Honourable mention
Youssef El Azbi,Morocco,3,0,0,7,0,0,10,335,Honourable mention
Wouter Berkelmans,Netherlands,7,1,0,1,1,0,10,335,Honourable mention
Hildo Bijl,Netherlands,7,1,0,1,1,0,10,335,Honourable mention
Julian Lyczak,Netherlands,7,0,0,3,0,0,10,335,Honourable mention
Erik van Holland,Netherlands,7,1,0,2,0,0,10,335,Honourable mention
Atle Rygg Årdal,Norway,2,1,0,7,0,0,10,335,Honourable mention
