Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Se Hyun Ji,Republic of Korea,7,7,3,7,7,1,32,30,Gold medal
Jongwon Lee,Republic of Korea,7,7,0,7,7,4,32,30,Gold medal
Aliaksei Semchankau,Belarus,7,3,7,7,7,0,31,34,Gold medal
Borna Vukorepa,Croatia,7,7,3,7,7,0,31,34,Gold medal
Štěpán Šimsa,Czech Republic,7,7,3,7,7,0,31,34,Gold medal
Aref Sadeghi,Islamic Republic of Iran,7,2,7,7,7,1,31,34,Gold medal
Chao Gu,People's Republic of China,7,3,7,7,7,0,31,34,Gold medal
Dmitry Krachun,Russian Federation,7,7,0,7,7,3,31,34,Gold medal
Žarko Ranđelović,Serbia,7,3,7,7,7,0,31,34,Gold medal
Po-Sheng Wu,Taiwan,7,7,0,7,7,3,31,34,Gold medal
Nipun Pitimanaaree,Thailand,7,7,3,7,7,0,31,34,Gold medal
Mehmet Efe Akengin,Turkey,7,7,3,7,7,0,31,34,Gold medal
James Tao,United States of America,7,3,7,7,7,0,31,34,Gold medal
Thành Trung Cấn Trần,Vietnam,7,7,3,7,6,1,31,34,Gold medal
Federico Glaudo,Italy,7,7,2,7,7,0,30,46,Silver medal
Mayuko Yamashita,Japan,7,2,7,7,7,0,30,46,Silver medal
Jeroen Winkel,Netherlands,7,7,0,7,6,3,30,46,Silver medal
Jiading Rao,People's Republic of China,7,7,2,7,7,0,30,46,Silver medal
Angel Gerardo Napa Bernuy,Peru,7,2,7,7,7,0,30,46,Silver medal
Omer Cerrahoglu,Romania,7,7,2,7,7,0,30,46,Silver medal
Kewei David Lin,Singapore,7,2,7,7,7,0,30,46,Silver medal
Hung-Hsun Yu,Taiwan,7,5,7,7,0,4,30,46,Silver medal
Danylo Khilko,Ukraine,7,2,7,7,7,0,30,46,Silver medal
Daniel Hu,United Kingdom,7,7,0,7,7,2,30,46,Silver medal
Lê Công Đinh,Vietnam,7,7,2,7,7,0,30,46,Silver medal
Rodrigo Sanches Angelo,Brazil,7,7,0,7,7,1,29,57,Silver medal
How Si Yu,Malaysia,7,7,0,7,7,1,29,57,Silver medal
Jesús Ángel Advíncula Altamirano,Peru,7,1,7,7,7,0,29,57,Silver medal
Thomas Swayze,United States of America,7,7,0,7,7,1,29,57,Silver medal
Gevorg Mnatsakanyan,Armenia,7,7,0,7,7,0,28,61,Silver medal
Jason Kwong,Australia,7,7,0,7,7,0,28,61,Silver medal
Bernd Prach,Austria,7,7,1,7,6,0,28,61,Silver medal
Rafael Kazuhiro Miyazaki,Brazil,7,7,0,7,7,0,28,61,Silver medal
Songyong Choe,Democratic People's Republic of Korea,7,0,7,7,7,0,28,61,Silver medal
Kwang Choe,Democratic People's Republic of Korea,7,7,0,7,7,0,28,61,Silver medal
Song Il Kim,Democratic People's Republic of Korea,7,7,0,7,7,0,28,61,Silver medal
Jongyol Ri,Democratic People's Republic of Korea,7,0,7,7,7,0,28,61,Silver medal
Otte Heinävaara,Finland,7,7,0,7,7,0,28,61,Silver medal
Arthur Blanc-Renaudie,France,7,7,0,7,7,0,28,61,Silver medal
Nathanaël Courant,France,7,7,0,7,7,0,28,61,Silver medal
Lars Munser,Germany,7,7,0,7,7,0,28,61,Silver medal
Panagiotis Lolas,Greece,7,0,7,7,7,0,28,61,Silver medal
Chun Ting Lau,Hong Kong,7,7,0,7,7,0,28,61,Silver medal
Olivér Janzer,Hungary,7,7,0,7,7,0,28,61,Silver medal
Sagnik Saha,India,7,7,0,7,7,0,28,61,Silver medal
Shubham Sinha,India,7,7,0,7,7,0,28,61,Silver medal
Fransisca Susan,Indonesia,7,0,7,7,7,0,28,61,Silver medal
Mohammad Javad Shabani Zahraei,Islamic Republic of Iran,7,0,7,7,7,0,28,61,Silver medal
Mahan Tajrobehkar,Islamic Republic of Iran,7,0,7,7,7,0,28,61,Silver medal
Tina Torkaman,Islamic Republic of Iran,7,7,0,7,7,0,28,61,Silver medal
Tom Kalvari,Israel,7,7,0,7,7,0,28,61,Silver medal
Kento Nomura,Japan,7,7,0,7,7,0,28,61,Silver medal
Takahiro Ueoro,Japan,7,7,0,7,7,0,28,61,Silver medal
Anzo Teh Zhao Yang,Malaysia,7,7,0,7,7,0,28,61,Silver medal
Enrique Chiu Han,Mexico,7,7,0,7,7,0,28,61,Silver medal
Juan Carlos Ortiz Rhoton,Mexico,7,7,0,7,7,0,28,61,Silver medal
Kamil Rychlewicz,Poland,7,7,0,7,7,0,28,61,Silver medal
Daniil Kliuev,Russian Federation,7,6,0,7,7,1,28,61,Silver medal
Hua Jun Eugene Lee ,Singapore,7,7,0,7,7,0,28,61,Silver medal
Yan Hao Ling,Singapore,7,7,0,7,7,0,28,61,Silver medal
Yijia Liu,Singapore,7,7,0,7,7,0,28,61,Silver medal
Siah Yong Tan,Singapore,7,7,0,7,7,0,28,61,Silver medal
Martin Vodička,Slovakia,7,7,0,7,7,0,28,61,Silver medal
Yen-Shi Wang,Taiwan,7,7,0,7,7,0,28,61,Silver medal
Kritkorn Karntikoon,Thailand,7,5,0,7,7,2,28,61,Silver medal
Suchan Vivatsethachai,Thailand,7,7,0,7,7,0,28,61,Silver medal
Phusit Wattanawongwibul,Thailand,7,7,0,7,7,0,28,61,Silver medal
Warren Li,United Kingdom,7,7,0,7,7,0,28,61,Silver medal
Đăng Phúc Trần,Vietnam,7,5,0,7,7,2,28,61,Silver medal
Artsem Zhuk,Belarus,7,5,0,7,7,1,27,101,Silver medal
Yordan Yordanov,Bulgaria,7,5,3,7,5,0,27,101,Silver medal
John (Zhiyao) Ma,Canada,7,7,0,7,6,0,27,101,Silver medal
Amotz Oppenheim,Israel,7,6,0,7,7,0,27,101,Silver medal
Nitzan Tur,Israel,7,7,0,7,6,0,27,101,Silver medal
Naruki Masuda,Japan,7,3,3,7,7,0,27,101,Silver medal
Jeroen Huijben,Netherlands,7,0,7,7,6,0,27,101,Silver medal
Mårten Wiman,Sweden,7,7,0,7,6,0,27,101,Silver medal
Yu-Guan Hsieh,Taiwan,7,6,0,7,7,0,27,101,Silver medal
Victor Lecomte,Belgium,7,7,0,7,5,0,26,110,Silver medal
Panagiotis Dimakis,Greece,0,6,7,7,6,0,26,110,Silver medal
Diego Alonso Roque Montoya,Mexico,7,4,0,7,7,1,26,110,Silver medal
Seungyeon Kang,Republic of Korea,7,4,7,7,1,0,26,110,Silver medal
Hung Chiang,Taiwan,7,6,0,7,1,5,26,110,Silver medal
Weerachai Neeranartvong,Thailand,7,4,1,7,7,0,26,110,Silver medal
Emre Girgin,Turkey,7,3,2,7,7,0,26,110,Silver medal
Jonathan Zheng,Australia,7,3,1,7,7,0,25,117,Silver medal
Dzmitry Babrou,Belarus,7,7,3,7,1,0,25,117,Silver medal
David Schmidt,Germany,4,7,0,7,7,0,25,117,Silver medal
Damiano Zeffiro,Italy,7,4,0,7,7,0,25,117,Silver medal
Tasuki Kinjo,Japan,7,5,0,7,6,0,25,117,Silver medal
Masahiro Nakagawa,Japan,7,4,0,7,7,0,25,117,Silver medal
Christian Omar Altamirano Modesto,Peru,7,4,0,7,7,0,25,117,Silver medal
Ştefan Spătaru,Romania,7,2,0,7,7,2,25,117,Silver medal
Budimir Baev,Russian Federation,7,3,2,7,5,1,25,117,Silver medal
Osman  Akar,Turkey,7,4,0,7,7,0,25,117,Silver medal
Yevhenii Diomidov,Ukraine,7,6,3,7,2,0,25,117,Silver medal
Mykyta Shchehlov,Ukraine,7,3,0,7,7,1,25,117,Silver medal
Gabriel Gendler,United Kingdom,7,5,0,7,6,0,25,117,Silver medal
Ray Li,United States of America,7,4,0,7,5,2,25,117,Silver medal
Victor  Oliveira Reis ,Brazil,7,3,0,7,7,0,24,131,Silver medal
Daniel Spivak,Canada,7,3,0,7,6,1,24,131,Silver medal
Attila Szabó,Hungary,7,2,7,7,1,0,24,131,Silver medal
Alibek Sailanbayev,Kazakhstan,7,3,0,7,7,0,24,131,Silver medal
Marius-Ioan Bocanu,Romania,4,0,7,7,6,0,24,131,Silver medal
Maksim Stokić,Serbia,7,3,0,7,7,0,24,131,Silver medal
Đỗ Kiên Hoàng,Vietnam,7,0,3,7,7,0,24,131,Silver medal
Edgar Minasyan,Armenia,7,6,0,7,3,0,23,138,Bronze medal
Petar Penkov,Bulgaria,7,7,0,7,2,0,23,138,Bronze medal
Alexander Whatley,Canada,7,2,0,7,7,0,23,138,Bronze medal
Andreas Stavrou,Cyprus,7,2,5,7,2,0,23,138,Bronze medal
Carlos Cortéz,Ecuador,7,7,0,7,2,0,23,138,Bronze medal
Cyril Letrouit,France,7,2,0,7,7,0,23,138,Bronze medal
Seginus Mowlavi,France,7,2,0,7,7,0,23,138,Bronze medal
Paul Pfeiffer,Germany,7,2,0,7,7,0,23,138,Bronze medal
Róbert Nagy,Hungary,7,7,2,7,0,0,23,138,Bronze medal
Pranav Nuti,India,7,0,2,7,7,0,23,138,Bronze medal
Peter Gerlagh,Netherlands,7,7,0,7,2,0,23,138,Bronze medal
Jakub Šafin,Slovakia,7,2,0,7,7,0,23,138,Bronze medal
Louis Hainaut,Switzerland,7,3,0,7,6,0,23,138,Bronze medal
Alejo Salvatore,Argentina,7,3,0,7,5,0,22,151,Bronze medal
Seyoon Ragavan,Australia,7,7,0,7,1,0,22,151,Bronze medal
Leonardo Flórez,Colombia,7,7,0,7,1,0,22,151,Bronze medal
Sze Nga Wong,Hong Kong,7,7,0,7,1,0,22,151,Bronze medal
Jakab Tardos,Hungary,7,7,0,7,1,0,22,151,Bronze medal
Bivan Alzacky Harmanto,Indonesia,7,2,0,7,6,0,22,151,Bronze medal
Marco Trevisiol,Italy,7,7,0,7,1,0,22,151,Bronze medal
Sergazy Kalmurzayev,Kazakhstan,4,2,3,7,6,0,22,151,Bronze medal
Yerniyaz Nurgabylov,Kazakhstan,1,7,0,7,7,0,22,151,Bronze medal
Luis Xavier Ramos Tormo,Mexico,7,7,0,7,1,0,22,151,Bronze medal
George Han,New Zealand,7,3,0,7,5,0,22,151,Bronze medal
Kevin Burri,Switzerland,7,7,0,7,1,0,22,151,Bronze medal
Hasan Hasanzade,Azerbaijan,7,0,6,7,1,0,21,163,Bronze medal
Nur Muhammad Shafiullah,Bangladesh,7,5,0,7,2,0,21,163,Bronze medal
Franco Matheus de Alencar Severo,Brazil,7,0,0,7,7,0,21,163,Bronze medal
Márton Havasi,Hungary,7,7,0,7,0,0,21,163,Bronze medal
Ofer Grossman,Israel,7,7,0,7,0,0,21,163,Bronze medal
Gilles Englebert,Luxembourg,7,7,0,7,0,0,21,163,Bronze medal
Anand Munkh-Erdene,Mongolia,7,7,0,7,0,0,21,163,Bronze medal
Michelle Sweering,Netherlands,7,7,0,7,0,0,21,163,Bronze medal
Adrian Reginald Sy,Philippines,7,7,0,7,0,0,21,163,Bronze medal
Miguel Martins Dos Santos,Portugal,7,2,0,5,7,0,21,163,Bronze medal
Viorel-Andrei Bud,Romania,7,0,0,7,7,0,21,163,Bronze medal
Alyazeed Basyoni,Saudi Arabia,7,7,0,7,0,0,21,163,Bronze medal
Eduard Batmendijn,Slovakia,0,7,0,7,7,0,21,163,Bronze medal
Filip Hanzely,Slovakia,7,7,0,7,0,0,21,163,Bronze medal
Shaylan Lalloo,South Africa,7,7,0,7,0,0,21,163,Bronze medal
Berfin Şimşek,Turkey,7,0,7,7,0,0,21,163,Bronze medal
Sahl Khan,United Kingdom,7,0,0,7,7,0,21,163,Bronze medal
Fernando Figueroa,Chile,7,5,0,1,7,0,20,180,Bronze medal
Michal Buráň,Czech Republic,7,0,0,7,6,0,20,180,Bronze medal
Hing Shing Wong,Hong Kong,7,6,0,7,0,0,20,180,Bronze medal
Yoav Krauz,Israel,7,4,0,7,1,1,20,180,Bronze medal
Batyrkhan Orynkul,Kazakhstan,4,2,0,7,7,0,20,180,Bronze medal
Alisher Tortay,Kazakhstan,7,2,3,7,1,0,20,180,Bronze medal
Ignas Urbonavičius,Lithuania,7,5,0,1,7,0,20,180,Bronze medal
Khong Yi Kye,Malaysia,7,5,0,7,1,0,20,180,Bronze medal
Kevin William Beuchot Castellanos,Mexico,7,6,0,7,0,0,20,180,Bronze medal
Christian Suyo Burga,Peru,7,0,6,6,1,0,20,180,Bronze medal
Tanat Komolsiripakdi,Thailand,6,0,0,7,7,0,20,180,Bronze medal
Kevin Christian Wibisono,Indonesia,7,0,2,7,3,0,19,191,Bronze medal
Ragnar Groot Koerkamp,Netherlands,7,5,0,7,0,0,19,191,Bronze medal
Ibraheem Khan,Saudi Arabia,5,7,0,7,0,0,19,191,Bronze medal
Zouheir Ferchiou,Tunisia,7,2,0,7,3,0,19,191,Bronze medal
Fatih Kaleoğlu,Turkey,7,4,0,7,1,0,19,191,Bronze medal
Alexander Chua,Australia,7,3,0,7,1,0,18,196,Bronze medal
Rachel Wong,Australia,7,1,0,7,3,0,18,196,Bronze medal
Lizaveta Dauhiala,Belarus,7,4,0,7,0,0,18,196,Bronze medal
Juan Sebastian Díaz ,Colombia,7,3,0,7,1,0,18,196,Bronze medal
Mark Karpilovskij,Czech Republic,7,3,0,7,1,0,18,196,Bronze medal
Christian Bernert,Germany,7,2,0,7,2,0,18,196,Bronze medal
Adrian Riekert,Germany,7,3,0,7,1,0,18,196,Bronze medal
Anish Prasad Sevekari,India,7,2,1,7,1,0,18,196,Bronze medal
Gede Bagus Bayu Pentium,Indonesia,7,3,0,7,1,0,18,196,Bronze medal
Seyyedmohammadhossein Seyyedsalehi,Islamic Republic of Iran,1,7,3,7,0,0,18,196,Bronze medal
Nikita Larka,Latvia,4,0,0,7,7,0,18,196,Bronze medal
How Si Wei,Malaysia,7,4,0,7,0,0,18,196,Bronze medal
Chigozie Henry Aniobi,Nigeria,1,3,0,7,7,0,18,196,Bronze medal
Marek Sokołowski,Poland,4,2,0,7,5,0,18,196,Bronze medal
Nuryagdy Soyunov,Turkmenistan,7,4,0,7,0,0,18,196,Bronze medal
Michael Missethan,Austria,7,2,0,7,1,0,17,211,Bronze medal
Mehdi Maharramov,Azerbaijan,7,2,0,7,1,0,17,211,Bronze medal
Adib Hasan,Bangladesh,7,2,0,7,1,0,17,211,Bronze medal
Bagdan Gilevich,Belarus,7,2,0,7,1,0,17,211,Bronze medal
Gerwin Dox,Belgium,7,3,0,7,0,0,17,211,Bronze medal
Lyuben Lichev,Bulgaria,3,2,2,7,3,0,17,211,Bronze medal
Kevin Sun,Canada,7,2,0,7,1,0,17,211,Bronze medal
Radovan Švarc,Czech Republic,6,4,0,7,0,0,17,211,Bronze medal
Yassine Hamdi,France,7,2,0,7,1,0,17,211,Bronze medal
Alexander Semenov,France,7,2,0,7,1,0,17,211,Bronze medal
Akaki Margvelashvili,Georgia,1,0,2,7,7,0,17,211,Bronze medal
Pak Nam Hui,Hong Kong,7,3,0,7,0,0,17,211,Bronze medal
Mykolas Blažonis,Lithuania,7,2,1,7,0,0,17,211,Bronze medal
Sukhbat Amartugs,Mongolia,7,2,0,7,1,0,17,211,Bronze medal
Zolboo Chuluunbaatar,Mongolia,3,4,0,7,3,0,17,211,Bronze medal
Francisco Tuna de Andrade,Portugal,7,2,0,7,1,0,17,211,Bronze medal
Cristian Zanoci,Republic of Moldova,7,0,1,7,2,0,17,211,Bronze medal
Ştefan-Cosmin Gramatovici,Romania,7,1,0,7,2,0,17,211,Bronze medal
Hai Tran Bach,Romania,7,1,0,7,2,0,17,211,Bronze medal
Marc Felipe,Spain,7,0,0,7,3,0,17,211,Bronze medal
Alain Rossier,Switzerland,7,2,0,7,1,0,17,211,Bronze medal
Mehmet Eren Durlanık,Turkey,7,2,0,7,1,0,17,211,Bronze medal
Andrii Riazanov,Ukraine,7,2,0,7,1,0,17,211,Bronze medal
Anastasiya Zhyrkevich,Belarus,7,2,0,7,0,0,16,234,Bronze medal
Simon Tihon,Belgium,1,7,0,7,1,0,16,234,Bronze medal
Humberto Jiménez Alvarado,Costa Rica,7,2,0,7,0,0,16,234,Bronze medal
Janno Veeorg,Estonia,7,2,0,7,0,0,16,234,Bronze medal
Giorgi Svanadze,Georgia,7,2,0,7,0,0,16,234,Bronze medal
Dimitrios Oikonomou,Greece,4,0,0,7,5,0,16,234,Bronze medal
Zsombor Fehér,Hungary,7,2,0,7,0,0,16,234,Bronze medal
Reza Wahyu Kumara,Indonesia,7,0,0,7,2,0,16,234,Bronze medal
Byung-Cheol Cho,New Zealand,7,2,0,7,0,0,16,234,Bronze medal
Luís Pedro Lopes Duarte,Portugal,7,1,0,7,1,0,16,234,Bronze medal
Dionisie Nipomici,Republic of Moldova,1,0,5,7,3,0,16,234,Bronze medal
Ivan Damnjanović,Serbia,7,0,0,7,2,0,16,234,Bronze medal
Simon Stojković,Serbia,7,0,2,7,0,0,16,234,Bronze medal
Pathirannahelage Mevan Niluminda Wijewardena,Sri Lanka,7,0,0,7,2,0,16,234,Bronze medal
Bojan Serafimov,The former Yugoslav Republic of Macedonia,1,7,0,6,2,0,16,234,Bronze medal
Merdan Soltanov,Turkmenistan,7,0,0,7,2,0,16,234,Bronze medal
Sourav Das,Bangladesh,7,0,0,7,1,0,15,250,Bronze medal
Adnan  Ibrić,Bosnia and Herzegovina,4,2,0,7,2,0,15,250,Bronze medal
Mislav Balunović,Croatia,7,2,0,6,0,0,15,250,Bronze medal
Vlatko Crnković,Croatia,7,0,0,7,1,0,15,250,Bronze medal
Sandra Schumann,Estonia,7,0,0,7,1,0,15,250,Bronze medal
Jörn Stöhler,Germany,7,1,0,7,0,0,15,250,Bronze medal
Jianhui Li,Hong Kong,7,2,0,0,6,0,15,250,Bronze medal
Siu Hang Man,Hong Kong,6,1,0,7,1,0,15,250,Bronze medal
Pallav Goyal,India,1,7,0,7,0,0,15,250,Bronze medal
Kairat Eshbolotov,Kyrgyzstan,0,0,7,7,1,0,15,250,Bronze medal
Robert Meier,Liechtenstein,0,7,0,7,1,0,15,250,Bronze medal
Marius Latinis,Lithuania,7,0,0,7,1,0,15,250,Bronze medal
Justin Lim Kai Ze,Malaysia,7,0,0,7,1,0,15,250,Bronze medal
Adán  Medrano Martín del Campo,Mexico,7,1,0,7,0,0,15,250,Bronze medal
Ingerid Marie Fosli,Norway,1,6,0,7,0,1,15,250,Bronze medal
Marcelo José Elizeche Armoa,Paraguay,7,0,0,7,1,0,15,250,Bronze medal
Roberto Daniel Filizzola Ortiz,Paraguay,7,1,0,7,0,0,15,250,Bronze medal
Alvaro Quezada Rojas,Peru,7,0,0,7,1,0,15,250,Bronze medal
Deany Hendrick Cheng,Philippines,7,0,0,7,1,0,15,250,Bronze medal
Mikaela Angelina Uy,Philippines,7,0,0,7,1,0,15,250,Bronze medal
David Pires Tavares Martins,Portugal,1,0,0,7,7,0,15,250,Bronze medal
Abdulrahman Alharbi,Saudi Arabia,0,7,0,7,1,0,15,250,Bronze medal
Sameh Zawawi,Saudi Arabia,7,0,0,7,1,0,15,250,Bronze medal
Robin Visser,South Africa,7,2,0,6,0,0,15,250,Bronze medal
Marcos García,Spain,7,7,0,0,1,0,15,250,Bronze medal
Lisa Lokteva,Sweden,7,1,0,7,0,0,15,250,Bronze medal
Sadi Okilnazarzoda,Tajikistan,7,0,0,6,2,0,15,250,Bronze medal
Dovlet Ovlyagulyyev,Turkmenistan,2,0,1,7,5,0,15,250,Bronze medal
Nazar Rahmanov,Turkmenistan,1,7,0,7,0,0,15,250,Bronze medal
Narek Hovsepyan,Armenia,7,0,0,7,0,0,14,279,Honourable mention
Dekai Dong,Austria,7,0,0,7,0,0,14,279,Honourable mention
Suleyman Hasanzade,Azerbaijan,7,0,0,7,0,0,14,279,Honourable mention
Viktor Radivchev,Bulgaria,7,7,0,0,0,0,14,279,Honourable mention
Vlatka Vazdar,Croatia,7,0,0,7,0,0,14,279,Honourable mention
Josef Svoboda,Czech Republic,1,6,0,7,0,0,14,279,Honourable mention
Amiran Melia,Georgia,7,0,0,7,0,0,14,279,Honourable mention
Gioacchino Antonelli,Italy,5,1,0,7,1,0,14,279,Honourable mention
Vincent Qi,New Zealand,7,0,0,7,0,0,14,279,Honourable mention
Ian Mingyu Seong,New Zealand,7,0,0,7,0,0,14,279,Honourable mention
Farrell Eldrian  Wu,Philippines,7,0,0,7,0,0,14,279,Honourable mention
Konrad Jan Paluszek,Poland,0,7,0,7,0,0,14,279,Honourable mention
Lazar Radičević,Serbia,0,0,0,7,7,0,14,279,Honourable mention
Osama Mahmood  Khawar,Sri Lanka,7,0,0,7,0,0,14,279,Honourable mention
Mehdi Khayache,Tunisia,0,0,0,7,7,0,14,279,Honourable mention
Ilshat Valiyev,Turkmenistan,7,0,0,7,0,0,14,279,Honourable mention
Kateryna Matviiv,Ukraine,5,0,0,7,2,0,14,279,Honourable mention
Haris Brkić,Bosnia and Herzegovina,0,6,0,7,0,0,13,296,Honourable mention
Athinagoras Stylianos Skiadopoulos,Greece,1,3,0,7,2,0,13,296,Honourable mention
Djurre Tijsma,Netherlands,6,0,0,7,0,0,13,296,Honourable mention
Miguel Angel Ccaccya Carhuas,Peru,4,2,0,7,0,0,13,296,Honourable mention
Wijelath Mohotalage Don Kanchana Nisal  Ranasinghe,Sri Lanka,6,2,0,5,0,0,13,296,
Jerome Wettstein,Switzerland,7,3,0,3,0,0,13,296,Honourable mention
Kaur Aare Saar,Estonia,1,4,0,7,0,0,12,302,Honourable mention
Tornike Mandzulashvili,Georgia,7,3,0,2,0,0,12,302,Honourable mention
Golibjon Emomov,Tajikistan,0,0,3,7,2,0,12,302,Honourable mention
Musokhon Muqayumkhonov,Tajikistan,3,0,0,7,2,0,12,302,Honourable mention
Gastón Salgado,Argentina,7,1,0,2,1,0,11,306,Honourable mention
Antoine Dupuis,Belgium,2,2,0,7,0,0,11,306,Honourable mention
Bart Michels,Belgium,1,2,0,7,1,0,11,306,Honourable mention
Victor  de Oliveira Bitarães ,Brazil,1,0,0,7,3,0,11,306,Honourable mention
Alessandro Augusto Pinto de Oliveira Pacanowski,Brazil,1,3,0,7,0,0,11,306,Honourable mention
Verónica Salazar,Colombia,4,0,0,7,0,0,11,306,Honourable mention
Lázaro Ángel Ortiz Hechavarría,Cuba,1,1,0,7,2,0,11,306,Honourable mention
Oliver-Matis Lill,Estonia,7,4,0,0,0,0,11,306,Honourable mention
Giada Franz,Italy,1,1,0,7,2,0,11,306,Honourable mention
Monkhbayar Gantumur,Mongolia,0,0,2,7,2,0,11,306,Honourable mention
Vladimir Cucu,Republic of Moldova,1,2,0,7,1,0,11,306,Honourable mention
Nicolae Şapoval,Republic of Moldova,4,0,0,7,0,0,11,306,Honourable mention
Bogdana Jelić,Serbia,0,1,0,7,3,0,11,306,Honourable mention
Ismael Sierra,Spain,7,0,0,3,1,0,11,306,Honourable mention
Alisher Makhmudov,Tajikistan,2,0,0,7,2,0,11,306,Honourable mention
Prasanna Ramakrishnan,Trinidad and Tobago,1,1,0,7,2,0,11,306,Honourable mention
Milica Đukić,Bosnia and Herzegovina,1,2,0,7,0,0,10,322,Honourable mention
Todor Markov,Bulgaria,0,0,0,7,3,0,10,322,Honourable mention
Emiliyan Rogachev,Bulgaria,7,3,0,0,0,0,10,322,Honourable mention
Ciro  Plata ,Colombia,1,2,0,7,0,0,10,322,Honourable mention
Juleana Villegas Segura,Costa Rica,1,0,0,7,2,0,10,322,Honourable mention
Georgios Rafael Patsalidis,Cyprus,1,2,0,7,0,0,10,322,Honourable mention
Peter Michael Reichstein Rasmussen,Denmark,1,7,0,1,1,0,10,322,Honourable mention
Chaitanya Tappu,India,1,2,0,6,1,0,10,322,
Aleksejs Zajakins,Latvia,7,2,0,1,0,0,10,322,Honourable mention
Bat-Orgil Batsaikhan,Mongolia,0,3,0,7,0,0,10,322,Honourable mention
Jaehwan Kim,New Zealand,1,1,0,7,1,0,10,322,Honourable mention
Nuno Miguel Arala Santos,Portugal,1,0,0,7,2,0,10,322,Honourable mention
Patrik Bak,Slovakia,1,0,0,7,2,0,10,322,Honourable mention
Camilo Espinosa,Colombia,3,2,0,3,1,0,9,335,
Kimberly Villalobos Carballo,Costa Rica,1,1,0,7,0,0,9,335,Honourable mention
Aleksandar Bulj,Croatia,7,1,0,1,0,0,9,335,Honourable mention
Anastasios Stylianou,Cyprus,1,0,0,7,1,0,9,335,Honourable mention
Kristo Ment,Estonia,7,0,0,2,0,0,9,335,Honourable mention
Zauri Meshveliani,Georgia,0,0,0,7,2,0,9,335,Honourable mention
Petros Ntounis,Greece,1,0,0,7,1,0,9,335,Honourable mention
Konstantinos Tsinas,Greece,1,0,0,7,1,0,9,335,Honourable mention
Arnas Gerčas,Lithuania,1,0,0,7,1,0,9,335,Honourable mention
Matas  Grigaliūnas,Lithuania,7,1,0,1,0,0,9,335,Honourable mention
Felipe Moreno,Panama,2,0,0,7,0,0,9,335,Honourable mention
Marcin Kostrzewa,Poland,7,2,0,0,0,0,9,335,Honourable mention
Marcos A.  Pertierra Arrojo,Puerto Rico,1,1,0,7,0,0,9,335,Honourable mention
Nicoleta Colibaba,Republic of Moldova,1,0,0,7,1,0,9,335,Honourable mention
Miroslav Stankovič,Slovakia,2,0,0,7,0,0,9,335,Honourable mention
Juan Gabriel Kostelec,Slovenia,0,2,0,7,0,0,9,335,Honourable mention
Nashlen Govindasamy,South Africa,0,2,0,7,0,0,9,335,Honourable mention
Arnaud Maret,Switzerland,2,0,0,7,0,0,9,335,Honourable mention
