Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Ursula Tyl,German Democratic Republic,,,,,,,16,68,
Ágnes Szendrei,Hungary,,,,,,,16,68,
*,Netherlands,,,,,,,16,68,
*,United Kingdom,5,6,1,4,0,0,16,68,
Milan Božić,Yugoslavia,1,5,0,5,3,2,16,68,
*,Netherlands,,,,,,,15,74,
*,Poland,,,,,,,15,74,
*,Sweden,,,,,,,15,74,
*,Union of Soviet Socialist Republics,,,,,,,15,74,
*,Poland,,,,,,,14,78,
Josip Tumbas,Yugoslavia,5,4,0,5,0,0,14,78,
Franz Hofbauer,Austria,0,7,0,6,0,0,13,80,
Gerald Leitner,Austria,0,7,0,5,1,0,13,80,
Belo Zorkovský,Czechoslovakia,5,3,0,5,0,0,13,80,
*,Poland,,,,,,,13,80,
Erich Steinbauer,Austria,5,4,0,3,0,0,12,84,
*,France,,,,,,,12,84,
*,Netherlands,,,,,,,12,84,
*,Poland,,,,,,,12,84,
*,Poland,,,,,,,12,84,
*,Poland,,,,,,,12,84,
*,Sweden,,,,,,,12,84,
*,Bulgaria,,,,,,,11,91,
*,Bulgaria,,,,,,,11,91,
?,Mongolia,,,,,,,11,91,
Herbert Tobisch,Austria,1,5,0,4,0,0,10,94,
Pavel Pudlák,Czechoslovakia,0,3,0,1,5,1,10,94,
?,Mongolia,,,,,,,10,94,
*,Netherlands,,,,,,,10,94,
*,Sweden,,,,,,,10,94,
*,France,,,,,,,9,99,
?,Mongolia,,,,,,,8,100,
*,Poland,,,,,,,8,100,
?,Mongolia,,,,,,,7,102,
?,Mongolia,,,,,,,7,102,
?,Mongolia,,,,,,,6,104,
?,Mongolia,,,,,,,6,104,
*,Netherlands,,,,,,,5,106,
*,Netherlands,,,,,,,4,107,
*,Netherlands,,,,,,,4,107,
*,Sweden,,,,,,,4,107,
*,Sweden,,,,,,,4,107,
Karl Czakler,Austria,1,0,0,2,0,0,3,111,
*,France,,,,,,,3,111,
