Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Leonel Requena,Peru,3,7,2,7,7,0,26,73,Silver medal
Joon-Sung Lee,Republic of Korea,3,0,2,7,7,7,26,73,Silver medal
Anton Rozenberg,Russian Federation,7,7,2,7,3,0,26,73,Silver medal
Anton Mellit,Ukraine,6,0,7,7,6,0,26,73,Silver medal
Tùng Phạm Huy,Vietnam,7,3,1,7,7,1,26,73,Silver medal
Isidora Milin,Yugoslavia,3,7,2,7,7,0,26,73,Silver medal
Smbat Gogyan,Armenia,3,7,2,6,7,0,25,86,Silver medal
Geoffrey Chu,Australia,4,7,3,7,2,2,25,86,Silver medal
Justin Koonin,Australia,2,7,2,7,7,0,25,86,Silver medal
Meelis Kull,Estonia,2,7,2,7,7,0,25,86,Silver medal
Torsten Schöneborn,Germany,7,7,7,0,4,0,25,86,Silver medal
Gábor Kun,Hungary,3,7,2,7,3,3,25,86,Silver medal
Byambajav Demchigsuren,Mongolia,2,7,2,7,7,0,25,86,Silver medal
Hyunjung Park,Republic of Korea,3,7,2,6,7,0,25,86,Silver medal
Ming-Yang Chen,Taiwan,7,4,2,4,7,1,25,86,Silver medal
Gagik Amirkhanyan,Armenia,2,7,1,7,7,0,24,95,Silver medal
Kiril Sakaliyski,Bulgaria,5,7,1,1,6,4,24,95,Silver medal
Hariharan Narayanan,India,7,7,2,1,7,0,24,95,Silver medal
Deniss Čebikins,Latvia,7,7,1,2,7,0,24,95,Silver medal
Liz Vivas,Peru,7,0,7,3,7,0,24,95,Silver medal
Kazım Büyükboduk,Turkey,7,1,1,7,7,1,24,95,Silver medal
Mehmet Bumin Yenmez,Turkey,2,7,0,7,7,1,24,95,Silver medal
Paul Valiant,United States of America,4,7,6,7,0,0,24,95,Silver medal
Duong Đoàn Nhat,Vietnam,7,0,2,7,7,1,24,95,Silver medal
David Harutyunyan,Armenia,7,0,2,7,7,0,23,104,Bronze medal
Emanuel Carneiro,Brazil,3,7,2,3,7,1,23,104,Bronze medal
Vedran Zorić,Croatia,2,7,7,6,0,1,23,104,Bronze medal
Benjamin Friedrich,Germany,7,0,2,7,0,7,23,104,Bronze medal
Wing Chung Leung,Hong Kong,7,7,2,7,0,0,23,104,Bronze medal
Mikhail Shakhmatov,Kazakhstan,7,0,2,7,7,0,23,104,Bronze medal
Thu Hà Đào Thị,Vietnam,7,7,2,7,0,0,23,104,Bronze medal
Hoàng Lê Thái,Vietnam,7,1,2,6,7,0,23,104,Bronze medal
Juan Ignacio Fuxman,Argentina,7,0,2,6,7,0,22,112,Bronze medal
Sevak Mkrtchyan,Armenia,7,0,1,7,7,0,22,112,Bronze medal
Lenny Taelman,Belgium,7,0,1,7,7,0,22,112,Bronze medal
Vjekoslav Kovač,Croatia,7,0,1,7,7,0,22,112,Bronze medal
Rustam Novikov,Estonia,7,0,1,7,7,0,22,112,Bronze medal
Young-il Koh,Republic of Korea,4,7,3,5,3,0,22,112,Bronze medal
Marius Beceanu,Romania,5,7,1,7,2,0,22,112,Bronze medal
Keng Hee Yeo,Singapore,7,1,2,7,5,0,22,112,Bronze medal
Duru Türkoğlu,Turkey,4,7,2,7,2,0,22,112,Bronze medal
Sergiy Bondarenko,Ukraine,7,0,1,7,7,0,22,112,Bronze medal
Tobias Kenney,United Kingdom,2,7,2,1,7,3,22,112,Bronze medal
Jeremy Young,United Kingdom,4,4,2,5,7,0,22,112,Bronze medal
Dzmitry Badziahin,Belarus,4,7,2,7,1,0,21,124,Bronze medal
Pavel Lukyanenka,Belarus,3,2,2,7,7,0,21,124,Bronze medal
Irakli Manelidze,Georgia,2,7,7,3,2,0,21,124,Bronze medal
Mark Braverman,Israel,4,0,3,7,7,0,21,124,Bronze medal
Roman Dovgard,Israel,7,7,2,4,1,0,21,124,Bronze medal
Natan Keller,Israel,5,2,7,6,1,0,21,124,Bronze medal
Ryo Ishida,Japan,2,7,3,2,7,0,21,124,Bronze medal
Nariaki Okawara,Japan,7,7,0,7,0,0,21,124,Bronze medal
Michał Kapustka,Poland,7,6,1,0,7,0,21,124,Bronze medal
Rainer Hoft,South Africa,5,0,2,7,7,0,21,124,Bronze medal
Stephen Farrar,Australia,4,7,2,0,7,0,20,134,Bronze medal
Artsiom Kokhan,Belarus,7,7,0,5,1,0,20,134,Bronze medal
Andrijana Radovčić,Croatia,7,0,2,7,4,0,20,134,Bronze medal
Filip Šimić,Croatia,7,0,2,4,7,0,20,134,Bronze medal
Evis Ieronymou,Cyprus,7,2,2,7,2,0,20,134,Bronze medal
Tomáš Hanžl,Czech Republic,3,0,7,7,0,3,20,134,Bronze medal
Takashi Okajima,Japan,2,7,2,7,2,0,20,134,Bronze medal
Danil Chapovalov,Russian Federation,4,7,2,7,0,0,20,134,Bronze medal
David Rydh,Sweden,0,7,7,6,0,0,20,134,Bronze medal
Melih Onuş,Turkey,5,0,3,7,5,0,20,134,Bronze medal
Robert Morris,United Kingdom,4,7,2,7,0,0,20,134,Bronze medal
Juan Sebastian Rodriguez,Argentina,7,7,2,1,2,0,19,145,Bronze medal
Andrew Cheeseman,Australia,4,2,2,7,3,1,19,145,Bronze medal
Ivan Razhnou,Belarus,6,2,2,7,2,0,19,145,Bronze medal
Andres Gago Alonso,Cuba,2,7,1,2,7,0,19,145,Bronze medal
Jan Šťovíček,Czech Republic,2,7,2,6,2,0,19,145,Bronze medal
Guillaume Vigeral,France,2,2,7,7,0,1,19,145,Bronze medal
Ming Cheung Choi,Hong Kong,7,0,2,7,3,0,19,145,Bronze medal
Oran Lang,Israel,7,0,2,7,3,0,19,145,Bronze medal
Renat Bekbolatov,Kazakhstan,3,7,2,0,7,0,19,145,Bronze medal
Silviu Nicolae Predoiu,Romania,2,7,1,4,5,0,19,145,Bronze medal
Yu-Ting Liu,Taiwan,5,2,0,4,7,1,19,145,Bronze medal
Somboon Chiewcharnpipat,Thailand,2,0,3,7,7,0,19,145,Bronze medal
Andriy Boltenkov,Ukraine,3,0,1,7,7,1,19,145,Bronze medal
Raja Mukherji,Ireland,3,0,2,6,7,0,18,158,Bronze medal
Zigmārs Rasščevskis,Latvia,2,0,2,6,7,1,18,158,Bronze medal
Robin Christian,New Zealand,2,7,2,5,0,2,18,158,Bronze medal
Dorian Croitoru,Republic of Moldova,7,0,0,4,7,0,18,158,Bronze medal
Ruimin He,Singapore,3,7,2,4,2,0,18,158,Bronze medal
Shaowei Lin,Singapore,2,0,2,7,7,0,18,158,Bronze medal
Miško Mitkovski,The former Yugoslav Republic of Macedonia,7,0,1,4,6,0,18,158,Bronze medal
Stephan Wagner,Austria,3,3,2,7,2,0,17,165,Bronze medal
Matija Kazalicki,Croatia,2,1,0,7,7,0,17,165,Bronze medal
Emzari Otkhozoria,Georgia,0,2,2,6,7,0,17,165,Bronze medal
Theofanis Matsoukas,Greece,7,0,2,1,7,0,17,165,Bronze medal
Lap Ming Alvin Lau,Hong Kong,7,2,1,7,0,0,17,165,Bronze medal
Massimo Mongia,Italy,2,2,1,5,7,0,17,165,Bronze medal
Roberto Pinciroli,Italy,2,0,2,6,7,0,17,165,Bronze medal
Mindaugas Galvonas,Lithuania,0,7,7,3,0,0,17,165,Bronze medal
Tumendemberel Bilegbaatar,Mongolia,2,0,2,6,7,0,17,165,Bronze medal
Jerin Gu,Republic of Korea,5,0,2,3,7,0,17,165,Bronze medal
Serdar Pehlivanoğlu,Turkey,2,7,1,0,7,0,17,165,Bronze medal
Tale Orudjov,Azerbaijan,2,0,1,6,7,0,16,176,Bronze medal
Manana Kupreishvili,Georgia,2,7,0,7,0,0,16,176,Bronze medal
Ulrich Derenthal,Germany,7,0,2,1,6,0,16,176,Bronze medal
Dominic Pinto,Luxembourg,2,7,2,1,4,0,16,176,Bronze medal
Tiaan George Towsen,South Africa,1,0,1,7,7,0,16,176,Bronze medal
Jaime Vinuesa del Río,Spain,2,7,0,0,7,0,16,176,Bronze medal
William Blackwell II,Trinidad and Tobago,5,0,3,1,7,0,16,176,Bronze medal
Adrian Tang,Canada,5,0,2,1,7,0,15,183,Bronze medal
Martin Viščor,Czech Republic,7,0,1,0,7,0,15,183,Bronze medal
Doron Puder,Israel,1,7,3,2,2,0,15,183,Bronze medal
Marcello Mamino,Italy,7,0,1,7,0,0,15,183,Bronze medal
Aleksandra Koroļova,Latvia,2,7,2,4,0,0,15,183,Bronze medal
Janchivdorj Erdembilegt,Mongolia,1,7,0,0,7,0,15,183,Bronze medal
Lily Wang,New Zealand,7,1,2,3,2,0,15,183,Bronze medal
Vladimír Zajac,Slovakia,0,7,1,0,7,0,15,183,Bronze medal
Tadej Starčič,Slovenia,2,7,1,5,0,0,15,183,Bronze medal
Onur Doğan,Turkey,2,2,1,3,7,0,15,183,Bronze medal
Luke Halliwell,United Kingdom,7,7,1,0,0,0,15,183,Bronze medal
Fernando Pastawski,Argentina,2,7,2,1,2,0,14,194,Bronze medal
Volkmar Lautscham,Austria,3,1,1,7,2,0,14,194,Bronze medal
Damir Hasić,Bosnia and Herzegovina,2,1,2,2,7,0,14,194,Bronze medal
Vedad Letić,Bosnia and Herzegovina,2,5,2,0,5,0,14,194,Bronze medal
Jimmy Chui,Canada,3,0,1,7,3,0,14,194,Bronze medal
Francois Gueritaud,France,7,2,2,0,3,0,14,194,Bronze medal
Aigars Saušs,Latvia,2,0,2,3,7,0,14,194,Bronze medal
Juraj Földes,Slovakia,2,0,2,7,3,0,14,194,Bronze medal
Peter Kozák,Slovakia,4,0,0,7,3,0,14,194,Bronze medal
Ján Špakula,Slovakia,5,0,2,7,0,0,14,194,Bronze medal
Johan Karlsson,Sweden,0,7,3,0,4,0,14,194,Bronze medal
Prachya Passaranon,Thailand,5,0,1,3,5,0,14,194,Bronze medal
Bakir Lačević,Bosnia and Herzegovina,5,0,1,0,7,0,13,206,Honourable mention
Yin (Jessie) Lei,Canada,2,0,1,7,3,0,13,206,Honourable mention
Marc Glisse,France,2,2,2,7,0,0,13,206,Honourable mention
Lika Abesadze,Georgia,4,0,2,7,0,0,13,206,Honourable mention
Stefán Ingi Valdimarsson,Iceland,4,0,2,7,0,0,13,206,Honourable mention
Masao Oi,Japan,0,7,0,6,0,0,13,206,Honourable mention
Almas Sakhavyev,Kazakhstan,3,0,2,7,1,0,13,206,Honourable mention
Tomasz Sobieszek,Poland,7,0,0,6,0,0,13,206,Honourable mention
Hong Yi Li,Singapore,2,7,2,2,0,0,13,206,Honourable mention
Daniel Wright,South Africa,2,7,1,3,0,0,13,206,Honourable mention
Mansur Boase,United Kingdom,2,0,2,7,0,2,13,206,Honourable mention
Goran Predović,Yugoslavia,4,0,2,0,7,0,13,206,Honourable mention
Murali Srinivasan Vajapeyan,Brazil,3,0,2,0,7,0,12,218,Honourable mention
Carlos Humberto Torres Ardila,Colombia,3,0,1,7,0,1,12,218,Honourable mention
Eva Mierendorff,Germany,2,6,2,1,1,0,12,218,
Theodora Bourni,Greece,7,0,2,0,3,0,12,218,Honourable mention
Giuliano Panico,Italy,7,5,0,0,0,0,12,218,Honourable mention
Weng Seng Sou,Macau,2,0,0,3,7,0,12,218,Honourable mention
Dejan Pecevski,The former Yugoslav Republic of Macedonia,3,2,1,3,3,0,12,218,
Biljana Tojtovska,The former Yugoslav Republic of Macedonia,3,0,2,0,7,0,12,218,Honourable mention
Yauhen Radyna,Belarus,3,2,1,3,2,0,11,226,
Mauricio Pereira Carrari,Brazil,2,0,1,1,7,0,11,226,Honourable mention
Luis Guillermo Serrano,Colombia,3,7,1,0,0,0,11,226,Honourable mention
Brice Masselot,France,3,0,1,7,0,0,11,226,Honourable mention
Talap Akashev,Kazakhstan,7,0,2,2,0,0,11,226,Honourable mention
Chi Wai Lam,Macau,2,7,2,0,0,0,11,226,Honourable mention
Carlos Ramos Cuevas,Mexico,2,7,0,0,2,0,11,226,Honourable mention
Herbert Beltman,Netherlands,3,3,2,3,0,0,11,226,
Willem Jan Palenstijn,Netherlands,6,2,2,1,0,0,11,226,
David Kunszenti-Kovács,Norway,2,7,1,0,1,0,11,226,Honourable mention
Szymon Pliś,Poland,0,7,0,4,0,0,11,226,Honourable mention
Emanuel Stoica,Romania,2,0,2,7,0,0,11,226,Honourable mention
Maciej Stankiewicz,South Africa,2,0,1,7,1,0,11,226,Honourable mention
Björn Samuelsson,Sweden,5,0,2,4,0,0,11,226,
Somyos Assamongkol,Thailand,4,0,7,0,0,0,11,226,Honourable mention
Aleksandar Pečkov,The former Yugoslav Republic of Macedonia,3,4,0,1,3,0,11,226,
Namig Kouliyev,Azerbaijan,2,0,1,7,0,0,10,242,Honourable mention
Amer Krivošija,Bosnia and Herzegovina,7,0,1,0,2,0,10,242,Honourable mention
Adrian Birka,Canada,2,1,2,5,0,0,10,242,
Hannu Niemistö,Finland,0,7,2,1,0,0,10,242,Honourable mention
Marteinn Þór Harðarson,Iceland,2,5,2,0,0,1,10,242,
Foong Yake Ho,Malaysia,5,0,2,3,0,0,10,242,
Roberto Debray Chávez Gándara,Mexico,3,4,0,0,3,0,10,242,
Rachid Alaoui Abdellaoui,Morocco,2,0,1,7,0,0,10,242,Honourable mention
Adil Ousti,Morocco,2,0,1,0,7,0,10,242,Honourable mention
Fidel Jimenez,Peru,2,0,1,7,0,0,10,242,Honourable mention
Ajda Skarlovnik,Slovenia,2,0,0,1,7,0,10,242,Honourable mention
Stefan Schaller,Austria,0,1,1,7,0,0,9,253,Honourable mention
Zhe Han,Belgium,2,0,1,6,0,0,9,253,
Mahir Hadžić,Bosnia and Herzegovina,7,0,0,0,2,0,9,253,Honourable mention
Demetris Christofides,Cyprus,7,1,0,1,0,0,9,253,Honourable mention
Erik Soe Sørensen,Denmark,5,0,2,0,2,0,9,253,
Raphael Cote,France,2,2,2,3,0,0,9,253,
Irakli Gogia,Georgia,0,7,1,0,1,0,9,253,Honourable mention
Kin Hang Chan,Hong Kong,0,7,2,0,0,0,9,253,Honourable mention
Rustam Timirbekov,Kazakhstan,0,2,0,7,0,0,9,253,Honourable mention
Ming-Koon Hsu,Luxembourg,1,7,1,0,0,0,9,253,Honourable mention
Yow Kah Lun,Malaysia,3,1,1,1,3,0,9,253,
Mohamed Abdou El Hajaoui,Morocco,2,0,0,0,7,0,9,253,Honourable mention
Yee Fun Lim,Singapore,0,0,2,7,0,0,9,253,Honourable mention
Matjaž Titan,Slovenia,0,0,2,0,7,0,9,253,Honourable mention
David Mee,South Africa,1,7,1,0,0,0,9,253,Honourable mention
Mario Andrés Montes García,Spain,7,0,2,0,0,0,9,253,Honourable mention
Simon Baeriswyl,Switzerland,2,0,0,0,7,0,9,253,Honourable mention
Hristina Fidanoska,The former Yugoslav Republic of Macedonia,2,0,1,6,0,0,9,253,
Mathias Beiglböck,Austria,5,0,0,2,1,0,8,271,
Zvonimir Bujanović,Croatia,2,0,2,2,2,0,8,271,
Riikka Kangaslampi,Finland,0,2,2,1,3,0,8,271,
Pétur Runólfsson,Iceland,0,7,0,1,0,0,8,271,Honourable mention
Sveinn Birgir Sigurðsson,Iceland,0,0,1,0,7,0,8,271,Honourable mention
Agostino Butti,Italy,7,0,1,0,0,0,8,271,Honourable mention
Adomas Birstunas,Lithuania,0,7,0,1,0,0,8,271,Honourable mention
Vigleik Angeltveit,Norway,2,1,2,0,0,3,8,271,
Parinya Chalermsook,Thailand,2,0,2,4,0,0,8,271,
Yogishwar Maharaj,Trinidad and Tobago,3,0,0,3,2,0,8,271,
Daniele Veras de Andrade,Brazil,2,0,2,0,3,0,7,281,
Glauf S. D. Moreira Júnior,Brazil,2,0,1,4,0,0,7,281,
Themistoklis Charalambous,Cyprus,0,0,0,0,7,0,7,281,Honourable mention
Nikita Salnikov,Estonia,0,0,1,6,0,0,7,281,
David Conlon,Ireland,0,6,1,0,0,0,7,281,
Amitai Yuval,Israel,0,2,1,3,1,0,7,281,
Paulius Drungilas,Lithuania,3,0,2,0,2,0,7,281,
Mohamed Jaouad Karmoun,Morocco,2,0,1,4,0,0,7,281,
Ben Handley,New Zealand,2,0,1,3,0,1,7,281,
Daniel Yagan,Philippines,2,0,1,0,4,0,7,281,
Piotr Przytycki,Poland,0,7,0,0,0,0,7,281,Honourable mention
Daniel Gerber,Switzerland,0,7,0,0,0,0,7,281,Honourable mention
Lorenz Reichel,Switzerland,2,0,2,0,3,0,7,281,
Watcharit Jiraweeranuwat,Thailand,4,0,1,2,0,0,7,281,
Svetlana Poznanovic,The former Yugoslav Republic of Macedonia,1,0,1,1,4,0,7,281,
Farhad Guliyev,Azerbaijan,0,0,1,3,2,0,6,296,
Michael Sass Hansen,Denmark,2,0,1,3,0,0,6,296,
Kirill Panov,Kazakhstan,1,0,2,3,0,0,6,296,
Liew Sze Kheong,Malaysia,3,0,0,3,0,0,6,296,
Gertjan Kok,Netherlands,2,0,1,3,0,0,6,296,
Oyvind Grotmol,Norway,0,3,2,0,1,0,6,296,
Taral Guldahl Seierstad,Norway,1,3,1,0,0,1,6,296,
Olov Wilander,Sweden,0,5,1,0,0,0,6,296,
Egon Rutsche,Switzerland,2,2,0,2,0,0,6,296,
Supharerk Sakoonchaipondlerd,Thailand,3,0,2,1,0,0,6,296,
Volker Ziegler,Austria,0,2,2,1,0,0,5,306,
Shahin Teymur Khanli,Azerbaijan,4,0,1,0,0,0,5,306,
Jérôme Lévie,Belgium,0,1,2,0,0,2,5,306,
Jose Luis Gonzalez Zapata,Colombia,2,0,0,1,2,0,5,306,
Maksim Štšeglov,Estonia,1,1,1,0,2,0,5,306,
Tomas Östman,Finland,2,0,2,0,1,0,5,306,
Konstantinos Rokas,Greece,3,0,1,1,0,0,5,306,
Ka Ho Law,Hong Kong,1,0,1,1,2,0,5,306,
Moh Reza Sumaryan Lubis,Indonesia,2,0,0,3,0,0,5,306,
Azamat Kubatov,Kyrgyzstan,0,0,0,3,2,0,5,306,
Francisco Emanuel Mendoza González,Mexico,2,2,0,0,1,0,5,306,
Pawel Sanjuán Szklarz,Mexico,3,0,1,1,0,0,5,306,
Chinchuluun Altannar,Mongolia,2,0,1,0,2,0,5,306,
David Corbett,New Zealand,0,2,3,0,0,0,5,306,
Sarah Young,New Zealand,0,0,2,3,0,0,5,306,
Martin Milanič,Slovenia,2,0,2,1,0,0,5,306,
Maria Pe Pereira,Spain,4,0,0,1,0,0,5,306,
Sivaram Yoganathan,Sri Lanka,2,0,0,3,0,0,5,306,
Meng Chen,Switzerland,0,0,0,3,2,0,5,306,
Ravi Baball,Trinidad and Tobago,0,0,1,4,0,0,5,306,
Martin Safe,Argentina,2,0,0,2,0,0,4,326,
Wolfgang Beyer,Austria,2,1,0,1,0,0,4,326,
Azad Namazov,Azerbaijan,2,0,1,1,0,0,4,326,
Carlos Lievano,Colombia,2,0,1,1,0,0,4,326,
Ali Godjali,Indonesia,2,0,2,0,0,0,4,326,
Ciaran Flynn,Ireland,0,4,0,0,0,0,4,326,
Darren O'Driscoll,Ireland,0,0,1,3,0,0,4,326,
Jurate Juozilaityte,Lithuania,0,0,0,3,1,0,4,326,
Audrius Posochovas,Lithuania,0,0,2,2,0,0,4,326,
Liew Chien Hao,Malaysia,0,0,1,3,0,0,4,326,
Edmundo Marrufo Padilla,Mexico,0,0,1,3,0,0,4,326,
Maxim Hendriks,Netherlands,2,0,1,1,0,0,4,326,
João Pina,Portugal,2,0,0,0,2,0,4,326,
Jelena Opanasyk,Sweden,1,0,0,3,0,0,4,326,
Jorge Luis Sacchini,Argentina,2,0,1,0,0,0,3,340,
Artak Arakelyan,Armenia,2,0,1,0,0,0,3,340,
Rafayel Barkhudaryan,Armenia,2,0,1,0,0,0,3,340,
David Lesthaeghe,Belgium,2,0,1,0,0,0,3,340,
Antoine Vigier,Belgium,2,0,1,0,0,0,3,340,
Emerson Julian León Guerrero,Colombia,2,0,1,0,0,0,3,340,
Christophoros Socratous,Cyprus,0,2,1,0,0,0,3,340,
Thomas Kragh,Denmark,0,0,1,0,2,0,3,340,
Leopold Parts,Estonia,0,1,0,0,2,0,3,340,
Mikko Harju,Finland,0,0,2,0,0,1,3,340,
Tuomo Hyyrylainen,Finland,2,0,0,1,0,0,3,340,
Ratna Wati Dwi Ana,Indonesia,3,0,0,0,0,0,3,340,
Oliver Nash,Ireland,1,0,2,0,0,0,3,340,
Edoardo Valori,Italy,0,0,1,2,0,0,3,340,
Ikrim Mamarajapov,Kyrgyzstan,0,0,0,3,0,0,3,340,
Timyr Mamyrov,Kyrgyzstan,0,0,0,3,0,0,3,340,
Zanial Muhammad Saifuddin,Malaysia,2,0,0,1,0,0,3,340,
Beh-Ochir Hulgun,Mongolia,2,0,1,0,0,0,3,340,
Youssef Azzana,Morocco,2,0,0,1,0,0,3,340,
Taha Laklalech,Morocco,2,0,1,0,0,0,3,340,
Augusto Jose Hermosilla Forneron,Paraguay,0,0,0,3,0,0,3,340,
Jure Kališnik,Slovenia,0,0,2,1,0,0,3,340,
Ramón José Aliaga Varea,Spain,0,0,1,0,2,0,3,340,
Ulf Norell,Sweden,1,0,2,0,0,0,3,340,
Philipp Reinhard,Switzerland,2,0,1,0,0,0,3,340,
Kezia Charles,Trinidad and Tobago,1,0,1,0,1,0,3,340,
Ignacio Escudero,Uruguay,3,0,0,0,0,0,3,340,
Jose Ignacio Presno Amestoy,Uruguay,2,0,1,0,0,0,3,340,
Gonzalo Sanguinetti Vezzoso,Uruguay,2,0,1,0,0,0,3,340,
Jakob Thomadsen,Denmark,0,0,1,1,0,0,2,369,
Rati Dvaladze,Georgia,0,0,1,1,0,0,2,369,
Athinodoros Panagiotidis,Greece,0,0,2,0,0,0,2,369,
Björn Bennewitz,Iceland,0,1,1,0,0,0,2,369,
Imade Adi Wirawan,Indonesia,2,0,0,0,0,0,2,369,
