Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Behzad Mehrdad,Islamic Republic of Iran,6,1,7,7,7,5,33,33,Gold medal
Masaki Nishimoto,Japan,6,7,3,7,3,7,33,33,Gold medal
Michał Pilipczuk,Poland,6,5,3,7,7,5,33,33,Gold medal
Alison Miller,United States of America,6,7,3,7,3,7,33,33,Gold medal
Tony Zhang,United States of America,6,7,4,7,7,2,33,33,Gold medal
Ivan Guo,Australia,7,7,1,7,7,3,32,38,Gold medal
Andrey Kim,Kazakhstan,7,5,4,7,4,5,32,38,Gold medal
Kamil Duszenko,Poland,6,7,1,7,6,5,32,38,Gold medal
Sung-Yoon Kim,Republic of Korea,6,7,4,7,7,1,32,38,Gold medal
Alexandr Zamorzaev-Orleanschii,Republic of Moldova,7,7,2,7,3,6,32,38,Gold medal
Hsin-Yu Chao,Taiwan,7,7,3,7,6,2,32,38,Gold medal
Daw-Sen Hwang,Taiwan,0,7,4,7,7,7,32,38,Gold medal
Paul Jefferys,United Kingdom,7,7,2,7,3,6,32,38,Gold medal
Igor Khrol,Belarus,6,5,3,7,7,3,31,46,Silver medal
Ivan Dimitrov Dimitrov,Bulgaria,7,7,3,7,5,2,31,46,Silver medal
Pascual Restrepo Mesa,Colombia,7,7,1,7,4,5,31,46,Silver medal
Peter Scholze,Germany,7,5,1,7,7,4,31,46,Silver medal
Tamás Hubai,Hungary,7,7,2,7,1,7,31,46,Silver medal
Ali Akbar Daemi,Islamic Republic of Iran,7,7,2,7,7,1,31,46,Silver medal
Mohamad Bagher Iraji,Islamic Republic of Iran,7,7,2,7,6,2,31,46,Silver medal
Gerelt Tserenjigmid,Mongolia,6,7,1,7,3,7,31,46,Silver medal
Marko Radovanović,Serbia and Montenegro,7,2,1,7,7,7,31,46,Silver medal
Anton Lunov,Ukraine,6,7,1,7,3,7,31,46,Silver medal
Oleksandr Tsymbalyuk,Ukraine,7,7,0,7,3,7,31,46,Silver medal
Matt Ince,United States of America,7,6,3,7,4,4,31,46,Silver medal
Stanislau Arkhipau,Belarus,7,5,2,7,6,3,30,58,Silver medal
Anand Deopurkar,India,7,7,2,7,3,4,30,58,Silver medal
Vipul Naik,India,6,7,0,7,7,3,30,58,Silver medal
Mohamad Gharakhani,Islamic Republic of Iran,7,7,0,7,7,2,30,58,Silver medal
Kei Irie,Japan,7,7,2,7,5,2,30,58,Silver medal
Yuya Matsumoto,Japan,6,7,2,7,1,7,30,58,Silver medal
Cristian Gratie,Romania,6,6,3,7,1,7,30,58,Silver medal
Gabriel Tavares Bujokas,Brazil,3,6,1,7,5,7,29,65,Silver medal
Aleksandar Dimitrov Lishkov,Bulgaria,7,7,2,7,3,3,29,65,Silver medal
Christian Sattler,Germany,6,5,7,7,1,3,29,65,Silver medal
Albert Tihamér Kocsis,Hungary,6,7,0,7,7,2,29,65,Silver medal
Alexander Kemarsky,Israel,7,6,0,7,3,6,29,65,Silver medal
Yong Sue Song,Republic of Korea,7,3,1,7,7,4,29,65,Silver medal
Andrei Ştefănescu,Romania,7,2,1,7,5,7,29,65,Silver medal
Shinn-Yih Huang,Taiwan,7,6,0,7,5,4,29,65,Silver medal
Li-Ping Mo,Taiwan,6,6,3,7,4,3,29,65,Silver medal
Roland Paulin,Hungary,7,7,2,7,3,2,28,74,Silver medal
Toshiki Kataoka,Japan,7,2,4,7,7,1,28,74,Silver medal
Sherry Gong,Puerto Rico,7,7,0,7,7,0,28,74,Silver medal
Andrei-Bogdan Ungureanu,Romania,7,7,4,7,3,0,28,74,Silver medal
Milan Novaković,Serbia and Montenegro,7,4,1,7,7,2,28,74,Silver medal
Joel Tay Wei En,Singapore,7,2,2,7,3,7,28,74,Silver medal
Volodymyr Chelnokov,Ukraine,7,2,2,7,3,7,28,74,Silver medal
Uladzimir Kokarau,Belarus,6,7,0,7,7,0,27,81,Silver medal
Dimitar Nedelchev Simeonov,Bulgaria,6,3,4,7,7,0,27,81,Silver medal
Darij Grinberg,Germany,6,7,0,7,7,0,27,81,Silver medal
Minas Pagonakis,Greece,7,7,0,7,6,0,27,81,Silver medal
Tsz Chiu Kwok,Hong Kong,7,6,2,7,3,2,27,81,Silver medal
Adel Javanmard,Islamic Republic of Iran,6,3,3,7,6,2,27,81,Silver medal
Tsukasa Kuribayashi,Japan,7,7,2,7,3,1,27,81,Silver medal
Mateusz Michalek,Poland,7,7,1,7,5,0,27,81,Silver medal
Gabriel-Emanuel Kreindler,Romania,7,7,2,7,4,0,27,81,Silver medal
Kun-Chieh Wang,Taiwan,7,6,2,7,5,0,27,81,Silver medal
Kerim Yasin Oktay,Turkey,6,6,2,7,4,2,27,81,Silver medal
Thinh Nguyễn Đức,Vietnam,6,2,2,7,3,7,27,81,Silver medal
Arne Smeets,Belgium,6,7,0,7,6,0,26,93,Silver medal
Rafael Daigo Hirama,Brazil,6,2,2,7,7,2,26,93,Silver medal
Juan Ignacio Restrepo Lozano,Colombia,7,7,0,7,4,1,26,93,Silver medal
František Konopecký,Czech Republic,7,2,1,7,7,2,26,93,Silver medal
Erfan Salavati,Islamic Republic of Iran,7,6,1,7,3,2,26,93,Silver medal
Ju Lui Andre Kueh,Singapore,6,6,0,7,0,7,26,93,Silver medal
Tamara von Glehn,South Africa,7,2,3,7,7,0,26,93,Silver medal
Nam Hứa Khắc,Vietnam,6,1,3,7,7,2,26,93,Silver medal
Aliaksei Levin,Belarus,6,6,2,7,3,1,25,101,Silver medal
Tat Chi Chung,Hong Kong,7,6,1,7,3,1,25,101,Silver medal
Kshipra Bhavalkar,India,7,3,0,7,7,1,25,101,Silver medal
Marc Kaufmann,Luxembourg,7,4,0,7,7,0,25,101,Silver medal
Sainbayar Sukhbaatar,Mongolia,6,7,2,7,3,0,25,101,Silver medal
Doo Sung Park,Republic of Korea,6,7,2,7,3,0,25,101,Silver medal
Igor Shnurnikov,Russian Federation,7,7,0,7,4,0,25,101,Silver medal
Kenneth Tay Jingyi,Singapore,7,3,3,7,4,1,25,101,Silver medal
František Simančík,Slovakia,7,4,1,7,3,3,25,101,Silver medal
Tomáš Váňa,Slovakia,7,5,0,7,6,0,25,101,Silver medal
Jon Bradley Smit,South Africa,7,7,0,7,0,4,25,101,Silver medal
Fatih Ölmez,Turkey,7,5,3,7,3,0,25,101,Silver medal
Laurence Field,Australia,6,6,3,2,6,1,24,113,Silver medal
Javid Habibov,Azerbaijan,4,5,0,7,7,1,24,113,Silver medal
Jan Moláček,Czech Republic,7,3,0,7,6,1,24,113,Silver medal
Stergios Antonakoudis,Greece,6,5,2,7,4,0,24,113,Silver medal
Rohit Joshi,India,6,7,1,7,3,0,24,113,Silver medal
Ganbat Atarsaikhan,Mongolia,6,3,0,7,7,1,24,113,Silver medal
Ondrej Budáč,Slovakia,7,2,2,7,6,0,24,113,Silver medal
Dirk Basson,South Africa,7,3,3,5,3,3,24,113,Silver medal
Roman Cheplyaka,Ukraine,7,1,2,7,7,0,24,113,Silver medal
Vasyl Kuznetsov,Ukraine,7,7,0,7,3,0,24,113,Silver medal
David Fidler,United Kingdom,7,6,1,7,3,0,24,113,Silver medal
Alex Hua,Australia,7,2,2,7,4,1,23,124,Bronze medal
Jaromír Kuben,Czech Republic,6,3,0,7,7,0,23,124,Bronze medal
Aleksandre Lomadze,Georgia,6,7,0,7,3,0,23,124,Bronze medal
Irakli Merabishvili,Georgia,7,1,0,7,7,1,23,124,Bronze medal
Avtandil Rukhadze,Georgia,6,6,0,7,4,0,23,124,Bronze medal
Marios Papamichalis,Greece,7,2,0,7,7,0,23,124,Bronze medal
Anupam Prakash,India,6,3,1,7,3,3,23,124,Bronze medal
Fiachra Knox,Ireland,7,3,2,7,3,1,23,124,Bronze medal
Eran Assaf,Israel,7,4,0,7,4,1,23,124,Bronze medal
Damir Yeliusizov,Kazakhstan,7,4,0,7,4,1,23,124,Bronze medal
Kuan Kio Ngai,Macau,6,7,0,7,3,0,23,124,Bronze medal
Marco Antonio Figueroa Ibarra,Mexico,7,3,2,7,3,1,23,124,Bronze medal
Jakub Kallas,Poland,6,1,2,7,7,0,23,124,Bronze medal
Young Hun Jung,Republic of Korea,7,7,4,2,3,0,23,124,Bronze medal
Simion Filip,Republic of Moldova,6,7,2,7,0,1,23,124,Bronze medal
Dmitry Permyakov,Russian Federation,7,2,4,7,3,0,23,124,Bronze medal
Markus Sprecher,Switzerland,7,4,2,7,3,0,23,124,Bronze medal
Giles Coope,United Kingdom,7,2,2,7,3,2,23,124,Bronze medal
Zafar Jumaev,Uzbekistan,7,5,0,7,4,0,23,124,Bronze medal
Alexandr Tarasyuk,Belarus,6,3,2,7,3,1,22,143,Bronze medal
János Kramár,Canada,6,6,2,7,0,1,22,143,Bronze medal
Peng Shi,Canada,6,4,3,7,2,0,22,143,Bronze medal
Vítězslav Kala,Czech Republic,6,6,0,6,3,1,22,143,Bronze medal
Lauri Ahlroth,Finland,6,7,1,7,0,1,22,143,Bronze medal
Chiu Fai Tang,Hong Kong,1,3,1,7,3,7,22,143,Bronze medal
Attila Egri,Hungary,7,1,1,7,4,2,22,143,Bronze medal
Yehonatan Yedidia,Israel,6,6,0,7,0,3,22,143,Bronze medal
Nurdin Takenov,Kyrgyzstan,6,6,0,7,3,0,22,143,Bronze medal
Sugardorj Chagnaadorj,Mongolia,6,1,1,7,0,7,22,143,Bronze medal
Se Ik Jo,Republic of Korea,6,3,1,7,3,2,22,143,Bronze medal
Adrian-Ioan Zahariuc,Romania,6,4,2,7,3,0,22,143,Bronze medal
Aleksandar Pejčev,Serbia and Montenegro,7,2,0,7,5,1,22,143,Bronze medal
Jia Min Charmaine Sia,Singapore,7,2,2,7,3,1,22,143,Bronze medal
Wuttisak Trongsiriwat,Thailand,7,2,2,7,3,1,22,143,Bronze medal
Martin Orr,United Kingdom,6,7,2,7,0,0,22,143,Bronze medal
Vardan Voskanyan,Armenia,7,7,0,7,0,0,21,159,Bronze medal
Thiago Costa Leite Santos,Brazil,7,3,3,6,1,1,21,159,Bronze medal
Fábio Dias Moreira,Brazil,6,7,1,5,1,1,21,159,Bronze medal
Santiago Saavedra Pineda,Colombia,3,3,2,7,4,2,21,159,Bronze medal
Sofoklis Zambirinis,Cyprus,7,2,0,7,5,0,21,159,Bronze medal
Stefanos Aretakis,Greece,7,2,0,7,5,0,21,159,Bronze medal
Daniyar Kelbetov,Kazakhstan,7,2,2,7,3,0,21,159,Bronze medal
Yassine El Harti,Morocco,7,4,0,7,3,0,21,159,Bronze medal
Heather Rose Macbeth,New Zealand,6,4,0,7,3,1,21,159,Bronze medal
Elnur Emrah,Turkey,7,2,0,7,3,2,21,159,Bronze medal
Daniel Nadasi,Australia,7,3,2,7,0,1,20,169,Bronze medal
Birgit Vera Schmidt,Austria,7,1,1,7,4,0,20,169,Bronze medal
Martin Wedel Jacobsen,Denmark,7,3,0,7,0,3,20,169,Bronze medal
Ivane Gokadze,Georgia,6,7,0,7,0,0,20,169,Bronze medal
George Orvelashvili,Georgia,7,5,0,7,0,1,20,169,Bronze medal
Theofanis Papamichalis,Greece,7,3,0,7,3,0,20,169,Bronze medal
Egor Shelukhin,Israel,7,1,0,7,4,1,20,169,Bronze medal
Luca Barbieri,Italy,7,2,1,7,3,0,20,169,Bronze medal
Artūrs Verza,Latvia,7,3,0,7,0,3,20,169,Bronze medal
Carlos Vargas Obieta,Mexico,7,0,3,7,3,0,20,169,Bronze medal
Hamid Ben Moussa,Morocco,6,7,0,7,0,0,20,169,Bronze medal
Sergio Eduardo Vera Patino,Peru,7,2,0,7,3,1,20,169,Bronze medal
Đorđe Baralić,Serbia and Montenegro,6,1,2,7,3,1,20,169,Bronze medal
Uroš Rajković,Serbia and Montenegro,3,4,1,7,4,1,20,169,Bronze medal
Anand Bharathwaj Rajagopalan,Singapore,7,1,1,7,4,0,20,169,Bronze medal
Gašper Zadnik,Slovenia,7,1,2,7,3,0,20,169,Bronze medal
Valentina Chapovalova,Sweden,4,5,0,7,3,1,20,169,Bronze medal
Said Tunç,Turkey,7,2,0,7,3,1,20,169,Bronze medal
Gjergji Zaimi,Albania,7,1,1,7,3,0,19,187,Bronze medal
Pavel Irzhauski,Belarus,6,1,1,7,3,1,19,187,Bronze medal
Henry Wei Cheng Hsu,Brazil,6,1,1,7,3,1,19,187,Bronze medal
Jonathan Montano Martinez,Colombia,7,2,0,3,7,0,19,187,Bronze medal
Rudi Mrazović,Croatia,7,1,1,7,3,0,19,187,Bronze medal
Raphael Beuzart-Plessis,France,7,1,2,7,0,2,19,187,Bronze medal
Abhishek Hemantkumar Dang,India,7,2,2,3,3,2,19,187,Bronze medal
Yuri Burda,Israel,7,1,0,7,4,0,19,187,Bronze medal
Carlo Maria Rosati,Italy,7,1,1,7,3,0,19,187,Bronze medal
Tin Lam Ng,Macau,7,1,1,7,3,0,19,187,Bronze medal
Héctor Daniel García Lara,Mexico,6,2,0,7,3,1,19,187,Bronze medal
David Emmanuel Uribe Gavilano,Peru,6,1,1,7,3,1,19,187,Bronze medal
Johan Bredberg,Sweden,7,4,1,7,0,0,19,187,Bronze medal
Timothée Marquis,Belgium,4,7,0,0,7,0,18,200,Bronze medal
Yufei Zhao,Canada,6,6,1,3,1,1,18,200,Bronze medal
Pierre Bertin,France,7,7,1,2,0,1,18,200,Bronze medal
Antony Lee,France,7,2,1,7,0,1,18,200,Bronze medal
Yun Kuen Cheung,Hong Kong,1,6,0,7,0,4,18,200,Bronze medal
Hendra Suratno Tju,Indonesia,6,1,0,7,4,0,18,200,Bronze medal
Enkhbaatar Tsenguun,Mongolia,6,1,2,7,2,0,18,200,Bronze medal
Kamal Armel,Morocco,7,1,0,7,3,0,18,200,Bronze medal
Ivan Borsenco,Republic of Moldova,7,1,2,7,1,0,18,200,Bronze medal
Chongli Daniel Chen,Singapore,6,3,1,7,1,0,18,200,Bronze medal
Maite Peña Alcaraz,Spain,7,5,1,3,2,0,18,200,Bronze medal
Saran Ahuja,Thailand,7,1,0,7,3,0,18,200,Bronze medal
Lucas Andisco,Argentina,6,1,0,7,3,0,17,212,Bronze medal
Ramiro Lafuente,Argentina,7,3,0,5,0,2,17,212,Bronze medal
Arman Darbinyan,Armenia,6,1,0,7,3,0,17,212,Bronze medal
Haik Sedrakyan,Armenia,7,1,0,7,2,0,17,212,Bronze medal
Tigran Sloyan,Armenia,6,1,0,7,3,0,17,212,Bronze medal
Matija Bašić,Croatia,7,2,1,6,0,1,17,212,Bronze medal
Jorge E Moreira Broche,Cuba,7,4,3,0,3,0,17,212,Bronze medal
Igor Kortchemski,France,7,2,1,4,3,0,17,212,Bronze medal
Annika Heckel,Germany,6,2,1,7,0,1,17,212,Bronze medal
Darren Chung Lee Ong,Malaysia,7,1,0,7,0,2,17,212,Bronze medal
Andrei Galusca,Republic of Moldova,6,1,0,7,3,0,17,212,Bronze medal
Nik Stopar,Slovenia,7,1,2,3,3,1,17,212,Bronze medal
Ingrid von Glehn,South Africa,7,1,1,7,1,0,17,212,Bronze medal
David Ericsson,Sweden,4,5,0,7,0,1,17,212,Bronze medal
Nithi Rungthanapirom,Thailand,7,7,2,0,1,0,17,212,Bronze medal
Mergen Orazmuhammedov,Turkmenistan,6,1,0,7,3,0,17,212,Bronze medal
Anne Marie Shepherd,United Kingdom,7,1,1,7,1,0,17,212,Bronze medal
David Frenay,Belgium,7,1,1,7,0,0,16,229,Bronze medal
Rafael Marini Silva,Brazil,6,1,1,1,0,7,16,229,Bronze medal
Goran Dražić,Croatia,3,0,2,7,3,1,16,229,Bronze medal
Juhan Aru,Estonia,7,1,0,7,1,0,16,229,Bronze medal
Jaan Vajakas,Estonia,0,7,0,7,1,1,16,229,Bronze medal
Jethro van Ekeren,New Zealand,7,3,0,3,3,0,16,229,Bronze medal
Liubomir Chiriac,Republic of Moldova,7,1,0,3,5,0,16,229,Bronze medal
Volodymyr Serbinenko,Switzerland,0,5,2,2,0,7,16,229,Bronze medal
Natth Bejraburnin,Thailand,6,1,0,7,0,2,16,229,Bronze medal
Riste Stojanov,The former Yugoslav Republic of Macedonia,7,1,0,5,2,1,16,229,Bronze medal
Ata Firat Pir,Turkey,6,1,1,5,3,0,16,229,Bronze medal
Batyr Atayev,Turkmenistan,7,2,0,0,7,0,16,229,Bronze medal
Alexander Shannon,United Kingdom,2,6,0,7,1,0,16,229,Bronze medal
Jalol Qurbonov,Uzbekistan,7,5,0,0,4,0,16,229,Bronze medal
Bekzod Tillaev,Uzbekistan,7,1,0,7,1,0,16,229,Bronze medal
Armen Nurbekyan,Armenia,7,1,0,0,7,0,15,244,Honourable mention
Graham White,Australia,3,2,2,7,0,1,15,244,Honourable mention
Oleg Ivrii,Canada,3,1,2,7,1,1,15,244,Honourable mention
Andres Uribe Gonzales,Colombia,6,3,0,2,3,1,15,244,
Tvrtko Tadić,Croatia,7,1,0,7,0,0,15,244,Honourable mention
Kaie Kubjas,Estonia,7,0,0,7,1,0,15,244,Honourable mention
Mykhaylo Shkolnikov,Germany,6,1,0,7,1,0,15,244,Honourable mention
Ming Fung Poon,Hong Kong,7,1,0,7,0,0,15,244,Honourable mention
Höskuldur Pétur Halldórsson,Iceland,7,1,1,2,4,0,15,244,Honourable mention
Ilja Tjurins,Latvia,7,1,0,7,0,0,15,244,Honourable mention
Paulius Šarka,Lithuania,6,0,2,7,0,0,15,244,Honourable mention
Ieng Wai Lio,Macau,6,2,2,2,3,0,15,244,
Mendbayar Bayambadorj,Mongolia,6,4,2,0,3,0,15,244,
Iris Smit,Netherlands,7,2,0,0,5,1,15,244,Honourable mention
Paul Kjetel Soldal Lillemoen,Norway,4,3,3,4,0,1,15,244,
Piotr Danilewski,Poland,7,0,1,7,0,0,15,244,Honourable mention
Jozef Bodnár,Slovakia,7,2,0,1,4,1,15,244,Honourable mention
Hana Budáčová,Slovakia,7,1,3,1,3,0,15,244,Honourable mention
Peter Černo,Slovakia,7,0,0,7,1,0,15,244,Honourable mention
Pawat Techapongtada,Thailand,4,1,0,7,3,0,15,244,Honourable mention
Jan Pöschko,Austria,7,1,0,6,0,0,14,264,Honourable mention
Laur Tooming,Estonia,1,6,0,7,0,0,14,264,Honourable mention
Vincent Juge,France,7,1,2,2,0,2,14,264,Honourable mention
David Tsirekidze,Georgia,6,1,0,7,0,0,14,264,Honourable mention
Vytautas Stepanauskas,Lithuania,6,0,1,7,0,0,14,264,Honourable mention
Albertas Zinevicius,Lithuania,6,1,0,7,0,0,14,264,Honourable mention
Matjaž Berčič,Slovenia,7,1,0,0,5,1,14,264,Honourable mention
Elisa Lorenzo García,Spain,4,1,0,3,6,0,14,264,
Erita Skendaj,Albania,7,1,0,2,3,0,13,272,Honourable mention
Dong Uk (David) Rhee,Canada,7,1,3,2,0,0,13,272,Honourable mention
Fernando Daniel Gómez Sánchez,Ecuador,7,0,1,2,3,0,13,272,Honourable mention
Hon Yin Wong,Hong Kong,0,1,1,7,3,1,13,272,Honourable mention
Aibek Djolbunov,Kyrgyzstan,7,3,0,0,3,0,13,272,Honourable mention
Meng Kuan Leong,Macau,7,3,0,0,3,0,13,272,Honourable mention
Cristos Ruiz Toscano,Mexico,0,7,0,3,3,0,13,272,Honourable mention
Reto Locher,Switzerland,2,1,0,7,3,0,13,272,Honourable mention
Ilinka Ivanoska,The former Yugoslav Republic of Macedonia,7,1,0,2,3,0,13,272,Honourable mention
Khayal Musayev,Azerbaijan,3,3,0,4,0,2,12,281,
Amna Hadžiabdić,Bosnia and Herzegovina,7,1,0,3,1,0,12,281,Honourable mention
Nermin Hodžić,Bosnia and Herzegovina,6,4,0,1,1,0,12,281,
Nikola Grubišić,Croatia,7,1,0,4,0,0,12,281,Honourable mention
Aleksandr Mattal,Estonia,6,1,1,1,3,0,12,281,
Jekaterina Prostakova,Estonia,7,0,0,0,5,0,12,281,Honourable mention
Azamat Ukpegaziyev,Kazakhstan,6,5,0,0,1,0,12,281,
Ignas Budvytis,Lithuania,0,3,0,7,0,2,12,281,Honourable mention
Henrik Sigstad,Norway,6,0,3,0,3,0,12,281,
Andrzej Grzesik,Poland,3,5,1,0,3,0,12,281,
Gerhard du Toit,South Africa,7,1,2,1,1,0,12,281,Honourable mention
Vesna Kirandziska,The former Yugoslav Republic of Macedonia,7,1,1,1,2,0,12,281,Honourable mention
Shohruh Holmatov,Uzbekistan,0,7,0,5,0,0,12,281,Honourable mention
Sobit Sobirov,Uzbekistan,7,1,0,0,4,0,12,281,Honourable mention
Gabriel Carvajal,Argentina,7,1,0,0,3,0,11,295,Honourable mention
María Victoria Toso,Argentina,4,1,1,0,5,0,11,295,
Vahe Musoyan,Armenia,6,1,2,2,0,0,11,295,
Kamil Khan,Australia,6,1,1,1,1,1,11,295,
Tural Amirov,Azerbaijan,6,1,0,4,0,0,11,295,
Julien Coppe,Belgium,7,1,1,2,0,0,11,295,Honourable mention
Matthias Ohst,Germany,7,1,2,0,0,1,11,295,Honourable mention
Achileas Porfyriadis,Greece,7,2,0,1,1,0,11,295,Honourable mention
Andre Yohannes Wibisono,Indonesia,7,1,0,0,3,0,11,295,Honourable mention
Marco Golla,Italy,7,1,2,0,0,1,11,295,Honourable mention
Riccardo Scala,Italy,6,1,1,0,3,0,11,295,
Rosemberg Toalá Enríquez,Mexico,6,1,1,0,3,0,11,295,
Saif Eddine Maach,Morocco,7,1,0,0,3,0,11,295,Honourable mention
Matias Holte,Norway,6,2,2,1,0,0,11,295,
Petra Stojsavljević,Serbia and Montenegro,6,2,1,1,0,1,11,295,
W. M. D. Soysa,Sri Lanka,7,1,2,0,0,1,11,295,Honourable mention
Napat Rujeerapaiboon,Thailand,7,2,0,2,0,0,11,295,Honourable mention
Zoran Dimov,The former Yugoslav Republic of Macedonia,6,2,1,2,0,0,11,295,
Snezana Domazetovska,The former Yugoslav Republic of Macedonia,7,1,1,0,2,0,11,295,Honourable mention
Siddarth Kamath,Trinidad and Tobago,0,1,2,7,1,0,11,295,Honourable mention
Eduardo Senturión,Uruguay,6,1,0,0,4,0,11,295,
Erion Dula,Albania,6,1,1,1,1,0,10,316,
Farhad Aghayev,Azerbaijan,0,4,0,6,0,0,10,316,
Xander Verbeke,Belgium,1,5,0,3,1,0,10,316,
José Gabriel Acevedo Habeych,Colombia,6,1,0,0,3,0,10,316,
Višnja Polić,Croatia,2,1,0,7,0,0,10,316,Honourable mention
Markos Charalambides,Cyprus,0,7,0,1,0,2,10,316,Honourable mention
Wahyu Perdana Yudistiawan,Indonesia,7,1,0,0,1,1,10,316,Honourable mention
Edgars Jākobsons,Latvia,6,1,1,0,2,0,10,316,
Elvijs Sarkans,Latvia,7,0,0,1,2,0,10,316,Honourable mention
Wei Jian Chuah,Malaysia,0,1,1,7,1,0,10,316,Honourable mention
Gonzalo Montalván Gámez,Mexico,6,0,0,0,3,1,10,316,
El Mehdi Kamil,Morocco,0,0,0,7,3,0,10,316,Honourable mention
Maarten Derickx,Netherlands,2,1,2,4,1,0,10,316,
Sietske Tacoma,Netherlands,3,1,1,0,4,1,10,316,
Victor Chahuilco,Peru,6,1,0,0,3,0,10,316,
María Isabel Cordero Marcos,Spain,2,0,0,7,1,0,10,316,Honourable mention
Bahtiyar Kurbanov,Turkmenistan,2,0,0,7,1,0,10,316,Honourable mention
Fabián Ariel Kozynski Waserman,Uruguay,6,1,0,0,3,0,10,316,
Daniel Wahrmann Lockhart,Uruguay,6,1,0,0,3,0,10,316,
Vasilis Malikides,Cyprus,1,0,0,2,6,0,9,335,
Bo Chen,Denmark,0,4,0,2,3,0,9,335,
Tuomas Tuomiranta,Finland,0,1,0,6,2,0,9,335,
Ignatius Ivan Janatra,Indonesia,0,0,1,7,0,1,9,335,Honourable mention
David Colino Llamas,Luxembourg,0,7,1,0,0,1,9,335,Honourable mention
Hong Wai Ieong,Macau,0,2,0,7,0,0,9,335,Honourable mention
Victor Pessers,Netherlands,0,1,0,7,1,0,9,335,Honourable mention
Domingos José Ramos Lopes,Portugal,7,1,1,0,0,0,9,335,Honourable mention
Carlos Fonseca,Puerto Rico,0,2,0,7,0,0,9,335,Honourable mention
Kris Stopar,Slovenia,7,1,0,0,1,0,9,335,Honourable mention
Supun Thamara Samarakoon,Sri Lanka,7,1,0,0,1,0,9,335,Honourable mention
Sam Robert Thelin,Sweden,1,1,0,7,0,0,9,335,Honourable mention
Amrik Kochhar,Trinidad and Tobago,6,2,0,0,1,0,9,335,
Boufahja Abderrazak,Tunisia,1,1,0,0,7,0,9,335,Honourable mention
Mehmet Kaysi,Turkey,1,2,0,0,4,2,9,335,
Federico Bliman Agorio,Uruguay,6,1,2,0,0,0,9,335,
Erind Meco,Albania,1,6,0,0,1,0,8,351,
Tavakgul Mehraliyev,Azerbaijan,6,2,0,0,0,0,8,351,
Alexandr Kazda,Czech Republic,0,5,0,3,0,0,8,351,
Carlo Defranchis,France,4,1,0,0,3,0,8,351,
Örn Stefánsson,Iceland,6,0,1,0,1,0,8,351,
Nolang Fanani,Indonesia,6,1,0,0,1,0,8,351,
Stephen Casey,Ireland,3,1,1,2,1,0,8,351,
Bekjan Djumabaev,Kyrgyzstan,6,1,0,1,0,0,8,351,
Ulanbek Omurkanov,Kyrgyzstan,5,0,0,0,3,0,8,351,
Ali Jadallah Belabess,Morocco,0,1,0,7,0,0,8,351,Honourable mention
