Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Liviu Ignat,Romania,1,7,3,4,7,5,27,86,Silver medal
Szu-Yu Chen,Taiwan,7,7,1,7,4,1,27,86,Silver medal
Bo-Kai Huang,Taiwan,4,7,0,7,7,2,27,86,Silver medal
Chan Hwai-Lian,Taiwan,4,7,1,7,7,1,27,86,Silver medal
Fatih Sulak,Turkey,1,5,7,7,7,0,27,86,Silver medal
Oleksiy Rudenko,Ukraine,1,7,7,7,1,4,27,86,Silver medal
Tung To Tran,Vietnam,3,7,0,7,7,3,27,86,Silver medal
Daniel Herden,Germany,1,7,7,7,4,0,26,97,Silver medal
Abhinav Kumar,India,4,7,2,3,5,5,26,97,Silver medal
Nikola Petrović,Yugoslavia,4,7,0,6,7,2,26,97,Silver medal
Alexei Korenev,Belarus,0,7,3,7,7,1,25,100,Silver medal
Rui Lopes Viana Filho,Brazil,3,7,0,7,7,1,25,100,Silver medal
Adrian Chan,Canada,1,7,3,7,7,0,25,100,Silver medal
Kári Ragnarsson,Iceland,4,0,7,7,7,0,25,100,Silver medal
Chetan Balwe,India,1,7,1,7,7,2,25,100,Silver medal
Ryo Ishida,Japan,4,7,7,7,0,0,25,100,Silver medal
Bumsik Kim,Republic of Korea,4,7,1,6,7,0,25,100,Silver medal
Andriy Boltenkov,Ukraine,4,7,0,7,7,0,25,100,Silver medal
Michael Comyn Ching,United Kingdom,4,7,0,7,7,0,25,100,Silver medal
Canh Hao Nguyễn,Vietnam,1,7,7,3,7,0,25,100,Silver medal
Grigori Bagdasaryan,Armenia,4,7,1,5,7,0,24,110,Bronze medal
Ivan Fomin,Belarus,1,7,1,7,7,1,24,110,Bronze medal
Aliaxei Pahirnitski,Belarus,4,7,1,4,7,1,24,110,Bronze medal
Oscar Felipe Bernal Pedraza,Colombia,2,7,3,7,5,0,24,110,Bronze medal
Stefano Bolognesi,Italy,3,7,0,7,7,0,24,110,Bronze medal
Takashi Okajima,Japan,4,7,3,3,7,0,24,110,Bronze medal
Zigmārs Rasščevskis,Latvia,6,7,0,4,7,0,24,110,Bronze medal
Vigleik Angeltveit,Norway,5,0,7,5,7,0,24,110,Bronze medal
Igor Covganet,Republic of Moldova,3,5,0,7,7,2,24,110,Bronze medal
İsa Emin Hafalır,Turkey,4,7,0,7,4,2,24,110,Bronze medal
Jonathan Kusilek,Australia,4,0,4,7,7,1,23,120,Bronze medal
Stoyan Atanassov,Bulgaria,4,7,0,5,7,0,23,120,Bronze medal
Peter Hästö,Finland,4,7,0,6,6,0,23,120,Bronze medal
Pierre Bois,France,2,7,2,5,7,0,23,120,Bronze medal
Pok Man Cheung,Hong Kong,1,7,1,7,7,0,23,120,Bronze medal
Nilesh Dalvi,India,3,7,0,6,7,0,23,120,Bronze medal
Sumit Sanghai,India,0,7,7,3,6,0,23,120,Bronze medal
Omar Antolín Camarena,Mexico,4,7,1,4,7,0,23,120,Bronze medal
Bayarsaihan Battulga,Mongolia,4,7,7,5,0,0,23,120,Bronze medal
Jelena Spasojević,Yugoslavia,1,7,1,7,7,0,23,120,Bronze medal
Rade Stanojević,Yugoslavia,4,7,7,4,0,1,23,120,Bronze medal
Martín Mereb,Argentina,1,7,0,7,7,0,22,131,Bronze medal
Namig Guliyev,Azerbaijan,4,7,3,1,7,0,22,131,Bronze medal
Thomas Fischer,Germany,7,0,1,7,4,3,22,131,Bronze medal
Doron Puder,Israel,5,2,1,7,7,0,22,131,Bronze medal
Arnolds Ķikusts,Latvia,1,7,0,7,7,0,22,131,Bronze medal
Paulina Domagalska,Poland,2,7,0,7,6,0,22,131,Bronze medal
Radu Horia Mihăescu,Romania,4,7,1,5,5,0,22,131,Bronze medal
Irina Anno,Russian Federation,7,7,0,1,7,0,22,131,Bronze medal
Matjaž Konvalinka,Slovenia,4,0,7,4,7,0,22,131,Bronze medal
Björn Samuelsson,Sweden,5,0,7,4,6,0,22,131,Bronze medal
Muhammed Ali Yıldırım,Turkey,1,7,1,6,7,0,22,131,Bronze medal
Arman Melkumyan,Armenia,1,7,1,5,7,0,21,142,Bronze medal
Pavel Lukyanenka,Belarus,0,7,0,7,6,1,21,142,Bronze medal
Eric Vandenbussche,Belgium,1,5,3,7,4,1,21,142,Bronze medal
Murali Srinivasan Vajapeyan,Brazil,1,7,0,6,7,0,21,142,Bronze medal
Mihaela Enachescu,Canada,4,7,0,3,7,0,21,142,Bronze medal
Andrijana Radovčić,Croatia,1,7,0,6,7,0,21,142,Bronze medal
Tobias Bahr,Germany,3,0,3,7,7,1,21,142,Bronze medal
Lap Ming Alvin Lau,Hong Kong,3,7,1,6,4,0,21,142,Bronze medal
Shachar Lovett,Israel,5,0,7,2,4,3,21,142,Bronze medal
Jesús Rodríguez Viorato,Mexico,4,7,0,7,3,0,21,142,Bronze medal
David Rydh,Sweden,7,1,0,6,7,0,21,142,Bronze medal
Aleksandar Pečkov,The former Yugoslav Republic of Macedonia,4,7,0,4,6,0,21,142,Bronze medal
Adrian Sanders,United Kingdom,4,7,0,7,0,3,21,142,Bronze medal
Ivo de Decker,Belgium,6,7,0,7,0,0,20,155,Bronze medal
Emanuel Carneiro,Brazil,3,7,0,4,6,0,20,155,Bronze medal
Mateo Restrepo,Colombia,1,7,0,7,5,0,20,155,Bronze medal
Enrique Portela García,Cuba,3,7,1,4,5,0,20,155,Bronze medal
Petr Zíma,Czech Republic,1,7,1,7,4,0,20,155,Bronze medal
Rustam Novikov,Estonia,4,7,0,1,7,1,20,155,Bronze medal
Zurabi Darsadze,Georgia,1,7,1,4,7,0,20,155,Bronze medal
Chung Lam Chan,Hong Kong,1,7,1,5,6,0,20,155,Bronze medal
Petter Callin,Norway,4,7,0,7,1,1,20,155,Bronze medal
Miroslav Dudík,Slovakia,4,0,0,6,7,3,20,155,Bronze medal
Johan Karlsson,Sweden,1,7,0,4,7,1,20,155,Bronze medal
Mirko Petruševski,The former Yugoslav Republic of Macedonia,2,7,0,3,7,1,20,155,Bronze medal
Gerardo Aguiar,Argentina,1,7,3,6,2,0,19,167,Bronze medal
André Arroyo Ruiz,Brazil,2,4,7,6,0,0,19,167,Bronze medal
Tonči Crmarić,Croatia,4,0,0,7,7,1,19,167,Bronze medal
Vjekoslav Kovač,Croatia,2,7,1,2,7,0,19,167,Bronze medal
Hannu Niemistö,Finland,4,0,7,7,1,0,19,167,Bronze medal
Wing Chung Leung,Hong Kong,6,0,7,6,0,0,19,167,Bronze medal
Satyen Kale,India,4,7,0,1,7,0,19,167,Bronze medal
Juris Kalniņš,Latvia,4,7,1,7,0,0,19,167,Bronze medal
Bayartogtoka Enkhbayar,Mongolia,0,7,1,3,7,1,19,167,Bronze medal
Daniel Wright,South Africa,7,5,0,7,0,0,19,167,Bronze medal
Khachik Sargsyan,Armenia,4,7,0,2,5,0,18,177,Bronze medal
Frederico Vale Girão,Brazil,3,7,0,6,1,1,18,177,Bronze medal
Andrés Martínez,Colombia,1,7,0,5,5,0,18,177,Bronze medal
Gabriel Sosa,Colombia,1,7,0,3,7,0,18,177,Bronze medal
Lukáš Vokřínek,Czech Republic,4,0,0,7,7,0,18,177,Bronze medal
Tomas Östman,Finland,4,7,0,6,1,0,18,177,Bronze medal
Lasha Paitchadze,Georgia,4,1,3,3,7,0,18,177,Bronze medal
Mikhail Shakhmatov,Kazakhstan,1,7,3,6,1,0,18,177,Bronze medal
César Ruíz Meraz,Mexico,1,4,0,6,7,0,18,177,Bronze medal
Valeriu Savcenco,Republic of Moldova,4,7,0,0,7,0,18,177,Bronze medal
Cheng Jiann Huah,Singapore,4,2,0,5,7,0,18,177,Bronze medal
Senkodan Thevendran,Singapore,4,7,0,6,0,1,18,177,Bronze medal
Simon Baeriswyl,Switzerland,1,7,4,6,0,0,18,177,Bronze medal
Meng - Chiao Wu,Taiwan,1,0,3,7,7,0,18,177,Bronze medal
Toby Stephen Gee,United Kingdom,0,7,1,5,4,1,18,177,Bronze medal
Juan Ignacio Fuxman,Argentina,4,5,0,1,7,0,17,192,Bronze medal
Matija Kazalicki,Croatia,4,7,1,5,0,0,17,192,Bronze medal
Kaido Kaarli,Estonia,1,7,0,7,2,0,17,192,Bronze medal
Michał Stukow,Poland,1,7,1,4,4,0,17,192,Bronze medal
Chin How Jeffrey Pang,Singapore,1,7,7,2,0,0,17,192,Bronze medal
Amanda Georgina Turner,South Africa,1,7,0,5,3,1,17,192,Bronze medal
Daniel Gerber,Switzerland,4,7,0,5,1,0,17,192,Bronze medal
Deniz Gündüz,Turkey,2,7,0,5,3,0,17,192,Bronze medal
Veronika Petrova,Austria,1,7,1,5,2,0,16,200,Bronze medal
Laurent Waxweiler,Belgium,3,7,0,4,0,2,16,200,Bronze medal
Bakir Lačević,Bosnia and Herzegovina,1,7,0,1,7,0,16,200,Bronze medal
Sabin Cautis,Canada,2,0,0,7,7,0,16,200,Bronze medal
Carlos Humberto Caicedo,Colombia,2,4,0,7,3,0,16,200,Bronze medal
Carlos Humberto Torres Ardila,Colombia,4,7,1,2,2,0,16,200,Bronze medal
Alden Torres Cuón,Cuba,0,7,0,5,4,0,16,200,Bronze medal
Jori Dubrovin,Finland,1,7,0,1,7,0,16,200,Bronze medal
Manana Kupreishvili,Georgia,1,7,1,1,6,0,16,200,Bronze medal
Roman Dovgard,Israel,1,0,7,2,4,2,16,200,Bronze medal
Tom Yuval,Israel,4,0,1,4,7,0,16,200,Bronze medal
Vaidotas Šileika,Lithuania,6,0,0,3,7,0,16,200,Bronze medal
Khulan Tumenbayar,Mongolia,4,7,0,3,1,1,16,200,Bronze medal
Bradley Luen,New Zealand,1,7,0,6,2,0,16,200,Bronze medal
Pål Hermunn Johansen,Norway,6,0,3,6,1,0,16,200,Bronze medal
Leonel Requena,Peru,4,7,0,2,3,0,16,200,Bronze medal
Shaowei Lin,Singapore,1,0,1,7,7,0,16,200,Bronze medal
Peter Novotný,Slovakia,1,7,0,7,1,0,16,200,Bronze medal
Ming-Yang Chen,Taiwan,3,7,2,1,3,0,16,200,Bronze medal
Žarko Aleksovski,The former Yugoslav Republic of Macedonia,0,0,7,2,7,0,16,200,Bronze medal
Branislav Cvetković,Yugoslavia,0,7,1,1,7,0,16,200,Bronze medal
Dmitri Choumski,Belarus,4,4,0,7,0,0,15,221,Bronze medal
Kasper Dupont,Denmark,2,5,0,7,1,0,15,221,Bronze medal
Tze Tao Edmond Mok,Hong Kong,2,7,1,4,1,0,15,221,Bronze medal
Natan Keller,Israel,4,1,1,2,7,0,15,221,Bronze medal
Krists Krilovs,Latvia,1,7,0,6,1,0,15,221,Bronze medal
Robin Christian,New Zealand,5,0,0,7,3,0,15,221,Bronze medal
Fidel Jimenez,Peru,1,7,0,4,3,0,15,221,Bronze medal
Hyun Ki Kim,Republic of Korea,4,7,0,4,0,0,15,221,Bronze medal
Matjaž Titan,Slovenia,5,0,0,3,7,0,15,221,Bronze medal
Wichian Daorungroge,Thailand,1,7,0,4,3,0,15,221,Bronze medal
Mehmet Bumin Yenmez,Turkey,1,7,0,0,7,0,15,221,Bronze medal
Reinhard Gruber,Austria,1,7,0,6,0,0,14,232,Honourable mention
Tariel Muradov,Azerbaijan,3,7,0,1,3,0,14,232,Honourable mention
Stijn Symens,Belgium,4,2,0,4,4,0,14,232,
Marcelo de Souza,Brazil,4,7,0,3,0,0,14,232,Honourable mention
Fabien Dunlop,France,4,1,6,1,2,0,14,232,
Emzari Otkhozoria,Georgia,0,7,0,5,2,0,14,232,Honourable mention
Spyridon Antonakopoulos,Greece,2,7,1,4,0,0,14,232,Honourable mention
Damiano Fulghesu,Italy,4,7,1,1,1,0,14,232,Honourable mention
Marco Illengo,Italy,4,0,0,7,3,0,14,232,Honourable mention
Renat Bekbolatov,Kazakhstan,0,7,2,5,0,0,14,232,Honourable mention
Yerlan Jumabayev,Kazakhstan,1,7,0,4,2,0,14,232,Honourable mention
Chu Peng Hoi,Macau,1,7,0,1,5,0,14,232,Honourable mention
Johannes Borgström,Sweden,1,0,6,4,3,0,14,232,
Umut Akdemir,Turkey,1,4,3,3,3,0,14,232,
Amit Shah,United Kingdom,4,0,0,4,6,0,14,232,
Juan Angel Cappa,Argentina,0,1,0,7,2,3,13,247,Honourable mention
Germán Rubino,Argentina,1,7,0,4,1,0,13,247,Honourable mention
Stephan Wagner,Austria,1,7,0,1,4,0,13,247,Honourable mention
Zvonko Iljazović,Croatia,1,4,0,1,7,0,13,247,Honourable mention
Erik Soe Sorensen,Denmark,4,0,0,7,0,2,13,247,Honourable mention
Antti Honkela,Finland,7,0,0,3,3,0,13,247,Honourable mention
Chan Wa Io,Macau,1,7,0,0,5,0,13,247,Honourable mention
Lian Ien Oei,Netherlands,1,7,1,4,0,0,13,247,Honourable mention
Tomasz Elsner,Poland,2,0,1,7,3,0,13,247,Honourable mention
Miguel Lobo López,Spain,2,2,0,4,5,0,13,247,
Supharerk Sakoonchaipondlerd,Thailand,0,0,1,0,7,5,13,247,Honourable mention
Hrayr Matevosyan,Armenia,1,7,0,4,0,0,12,258,Honourable mention
Mario Andrés Ponce Acevedo,Chile,0,7,0,5,0,0,12,258,Honourable mention
Xavier Caruso,France,0,1,0,4,7,0,12,258,Honourable mention
Raphael Cote,France,0,5,0,7,0,0,12,258,Honourable mention
Mariam Avalishvili,Georgia,0,7,0,3,2,0,12,258,Honourable mention
Artis Kuģevics,Latvia,0,0,7,3,2,0,12,258,Honourable mention
Lily Wang,New Zealand,0,7,0,4,0,1,12,258,Honourable mention
Jimmy Astupillo,Peru,1,7,0,2,2,0,12,258,Honourable mention
Peter Kozák,Slovakia,5,0,1,4,2,0,12,258,
Martin Milanič,Slovenia,1,7,0,1,3,0,12,258,Honourable mention
Rikard Olofsson,Sweden,4,0,2,0,5,1,12,258,
Leenhapong Navaravong,Thailand,1,7,0,1,3,0,12,258,Honourable mention
Ignacio Escudero,Uruguay,1,7,0,4,0,0,12,258,Honourable mention
Odiljon Sooltonov,Uzbekistan,0,3,1,1,7,0,12,258,Honourable mention
Ara Hayrapetyan,Armenia,3,0,0,5,3,0,11,272,
Haik Mkrtchyan,Armenia,2,0,1,0,3,5,11,272,
José Antonio Vaisman Romero,Chile,1,2,0,7,1,0,11,272,Honourable mention
Kai Dainkhe Christensen,Denmark,4,0,3,3,1,0,11,272,
Spyridon Michalakis,Greece,1,7,1,1,1,0,11,272,Honourable mention
Agung Prasetyo Wibowo,Indonesia,1,7,0,0,3,0,11,272,Honourable mention
Roberto Pinciroli,Italy,4,0,0,0,7,0,11,272,Honourable mention
Yoichi Mieda,Japan,7,1,0,0,0,3,11,272,Honourable mention
Talap Akashev,Kazakhstan,0,7,0,4,0,0,11,272,Honourable mention
Ben Handley,New Zealand,1,0,5,4,1,0,11,272,
Mark John Hermano,Philippines,1,7,0,1,2,0,11,272,Honourable mention
Vladimir Sarsacov,Republic of Moldova,1,0,0,3,7,0,11,272,Honourable mention
Nuttapong Attrapadung,Thailand,0,7,0,1,2,1,11,272,Honourable mention
Jorge Luis Sacchini,Argentina,1,0,0,4,5,0,10,285,
Michel Baes,Belgium,3,1,0,1,0,5,10,285,
Jimmy Chui,Canada,1,1,0,7,1,0,10,285,Honourable mention
Maikel Garma de la Osa,Cuba,0,7,0,1,2,0,10,285,Honourable mention
Konstantinos Rokas,Greece,1,7,1,1,0,0,10,285,Honourable mention
Chu Hong Hoi,Macau,1,7,0,0,2,0,10,285,Honourable mention
Chi Wai Lam,Macau,3,0,0,7,0,0,10,285,Honourable mention
Nyambaa Erdembat,Mongolia,1,7,0,0,2,0,10,285,Honourable mention
Ahmed Assalih,Morocco,5,1,1,0,3,0,10,285,
Abdessamad Kasri,Morocco,1,7,0,0,2,0,10,285,Honourable mention
Mohamed Tahiri,Morocco,1,7,0,0,2,0,10,285,Honourable mention
Ezra Ip,New Zealand,2,0,3,5,0,0,10,285,
Keng Hee Yeo,Singapore,4,0,0,2,3,1,10,285,
Rakesh Lal,Trinidad and Tobago,1,2,0,5,1,1,10,285,
Antonio Duvravcic,Bolivia,1,7,0,1,0,0,9,299,Honourable mention
Damir Hasić,Bosnia and Herzegovina,0,7,1,1,0,0,9,299,Honourable mention
Amela Prelić,Bosnia and Herzegovina,0,7,0,1,1,0,9,299,Honourable mention
Kerim Šuruliz,Bosnia and Herzegovina,1,0,0,1,7,0,9,299,Honourable mention
Ramiro Feria Purón,Cuba,1,7,0,0,0,1,9,299,Honourable mention
Jan Spěvák,Czech Republic,1,1,0,3,4,0,9,299,
Anders Reiter Skovborg,Denmark,1,1,0,7,0,0,9,299,Honourable mention
Meelis Kull,Estonia,1,0,1,7,0,0,9,299,Honourable mention
Stefán Ingi Valdimarsson,Iceland,3,0,0,6,0,0,9,299,
Iskander Karibzhanov,Kazakhstan,1,7,0,1,0,0,9,299,Honourable mention
Jaime Enrique Pérez Terrazas,Mexico,1,0,0,7,1,0,9,299,Honourable mention
Niels Besseling,Netherlands,1,3,0,5,0,0,9,299,
Jerk Doekes,Netherlands,1,0,3,1,4,0,9,299,
Jesús Zapata,Peru,0,7,0,1,1,0,9,299,Honourable mention
Tomasz Czajka,Poland,2,0,0,7,0,0,9,299,Honourable mention
Yee Fun Lim,Singapore,2,0,0,7,0,0,9,299,Honourable mention
Viera Růžičková,Slovakia,2,2,0,4,1,0,9,299,
Tadej Starčič,Slovenia,0,7,0,0,2,0,9,299,Honourable mention
Rainer Hoft,South Africa,4,2,0,1,2,0,9,299,
David Mee,South Africa,1,0,0,7,1,0,9,299,Honourable mention
Philipp Reinhard,Switzerland,1,0,0,6,2,0,9,299,
Tanagorn Jennawasin,Thailand,0,7,0,0,2,0,9,299,Honourable mention
Martin Dimkovski,The former Yugoslav Republic of Macedonia,1,0,0,1,7,0,9,299,Honourable mention
Rafael Arturo Trujillo Rasúa,Cuba,0,0,0,1,7,0,8,322,Honourable mention
Vladimir Tšaštšin,Estonia,4,0,0,4,0,0,8,322,
Lauri Hallila,Finland,3,0,0,4,0,1,8,322,
Ka Chun Yu,Hong Kong,2,0,0,3,2,1,8,322,
Indra Astra Yuda,Indonesia,0,7,0,0,1,0,8,322,Honourable mention
Jimmy A. Hutasoit,Indonesia,1,1,1,3,2,0,8,322,
Muhammad Riza Semaryan Lubis,Indonesia,0,7,0,0,1,0,8,322,Honourable mention
Mindaugas Juodis,Lithuania,1,0,0,0,7,0,8,322,Honourable mention
Va Cheng Cheong,Macau,0,7,0,1,0,0,8,322,Honourable mention
Sander van Noort,Netherlands,1,0,0,7,0,0,8,322,Honourable mention
Stein Vamraak,Norway,3,0,4,1,0,0,8,322,
Frank Valerio,Peru,0,7,0,1,0,0,8,322,Honourable mention
Ján Špakula,Slovakia,0,1,0,7,0,0,8,322,Honourable mention
Xavier Pérez Giménez,Spain,4,0,0,4,0,0,8,322,
William Blackwell II,Trinidad and Tobago,1,2,1,0,4,0,8,322,
Yogishwar Maharaj,Trinidad and Tobago,0,7,0,1,0,0,8,322,Honourable mention
Turgun Tokhirov,Uzbekistan,1,0,0,0,7,0,8,322,Honourable mention
Ivan Veljković,Yugoslavia,4,0,0,3,1,0,8,322,
Alkid Ademi,Albania,0,7,0,0,0,0,7,340,Honourable mention
Aksel Bode,Albania,0,7,0,0,0,0,7,340,Honourable mention
Jagoub Aliev,Azerbaijan,3,0,0,1,3,0,7,340,
Harald Devos,Belgium,2,0,0,5,0,0,7,340,
Toomas Hinnosaar,Estonia,1,3,0,3,0,0,7,340,
David Ryan,Ireland,1,0,0,4,2,0,7,340,
Vitaliy Tsvayer,Kazakhstan,2,1,0,4,0,0,7,340,
Talgat Amanov,Kyrgyzstan,1,5,0,0,1,0,7,340,
Robertas Zubrickas,Lithuania,1,0,0,0,6,0,7,340,
Mozaid Tajuddin,Malaysia,0,7,0,0,0,0,7,340,Honourable mention
Foong Yake Ho,Malaysia,4,0,1,2,0,0,7,340,
Carlos Gálvez García,Mexico,3,0,0,4,0,0,7,340,
Mourad Tazi,Morocco,4,0,0,3,0,0,7,340,
Jackie Chau,New Zealand,2,0,0,5,0,0,7,340,
Magnus Dehli Vigeland,Norway,1,2,0,1,3,0,7,340,
Andrej Vodopivec,Slovenia,4,0,0,3,0,0,7,340,
Perviz Gadjiev,Azerbaijan,0,0,0,3,3,0,6,356,
Adrian Birka,Canada,4,0,1,0,1,0,6,356,
Marteinn Þór Harðarson,Iceland,1,0,0,4,1,0,6,356,
Adomas Birstunas,Lithuania,1,0,1,4,0,0,6,356,
M. Amjad Mjouel,Morocco,4,0,0,0,2,0,6,356,
Mario Andrés Montes García,Spain,0,1,0,5,0,0,6,356,
Sarawut Wattanapanee,Thailand,1,0,3,1,1,0,6,356,
Miško Mitkovski,The former Yugoslav Republic of Macedonia,1,0,3,2,0,0,6,356,
Charles Antoine Louet,France,4,0,0,1,0,0,5,364,
Theodora Bourni,Greece,1,0,0,4,0,0,5,364,
Anastasios Koimas,Greece,0,0,1,0,4,0,5,364,
Pétur Runólfsson,Iceland,1,0,0,4,0,0,5,364,
