Contestant,Country,P1,P2,P3,P4,P5,P6,Total,Rank,Award
Antony Beris,Greece,6,7,7,4,6,3,33,27,Silver medal
Jerzy Tarasiuk,Poland,6,7,2,6,6,6,33,27,Silver medal
Tatyana Hovanova,Union of Soviet Socialist Republics,6,7,6,5,6,2,32,31,Silver medal
David James Seal,United Kingdom,6,7,5,6,0,8,32,31,Silver medal
Stephen Modzelewski,United States of America,6,7,6,6,6,1,32,31,Silver medal
*,Bulgaria,6,7,7,6,1,3,30,34,Bronze medal
Michael Valášek,Czechoslovakia,6,5,7,0,6,6,30,34,Bronze medal
Helmut Roßmann,German Democratic Republic,6,7,7,6,1,3,30,34,Bronze medal
Nguyễn Khánh Trọng,Vietnam,,,,,,,30,34,Bronze medal
Udo Matte,German Democratic Republic,6,7,7,6,0,3,29,38,Bronze medal
Karst Koymans,Netherlands,6,7,7,6,0,3,29,38,Bronze medal
Steven Tschantz,United States of America,6,7,0,6,2,8,29,38,Bronze medal
Herbert Sinwel,Austria,6,7,7,5,3,0,28,41,Bronze medal
*,Bulgaria,6,7,5,0,6,4,28,41,Bronze medal
Ákos Seress,Hungary,6,7,7,3,1,4,28,41,Bronze medal
Adrian Olaru,Romania,6,0,7,5,6,4,28,41,Bronze medal
Georgij Shmelev,Union of Soviet Socialist Republics,6,7,7,0,6,2,28,41,Bronze medal
Reed Kelly,United States of America,6,7,0,6,6,3,28,41,Bronze medal
Russell Lyons,United States of America,5,7,7,6,0,3,28,41,Bronze medal
*,Bulgaria,5,7,7,0,6,2,27,48,Bronze medal
Jiří Navrátil,Czechoslovakia,6,7,0,0,6,8,27,48,Bronze medal
?,France,6,7,7,6,0,1,27,48,Bronze medal
Uwe Risch,German Democratic Republic,4,7,7,3,5,1,27,48,Bronze medal
Balázs Bagó,Hungary,6,7,7,0,6,1,27,48,Bronze medal
Piotr Syryczyński,Poland,6,7,3,0,6,5,27,48,Bronze medal
Griua Arsu,Romania,6,0,7,0,6,8,27,48,Bronze medal
David Stuart Walker,United Kingdom,6,7,0,6,6,2,27,48,Bronze medal
Michael Marczinek,German Democratic Republic,6,7,1,6,0,6,26,56,Bronze medal
?,Mongolia,3,7,5,6,3,2,26,56,Bronze medal
Ilya Yunus,Union of Soviet Socialist Republics,6,2,7,3,0,8,26,56,Bronze medal
Nguyễn Long,Vietnam,,,,,,,26,56,Bronze medal
Miomir Kostić,Yugoslavia,6,7,7,6,0,0,26,56,Bronze medal
*,Bulgaria,6,7,7,1,0,4,25,61,Bronze medal
Sergei Finashin,Union of Soviet Socialist Republics,6,7,1,5,6,0,25,61,Bronze medal
Yurij Neretin,Union of Soviet Socialist Republics,6,4,1,6,6,2,25,61,Bronze medal
Phan Vũ Diễm Hằng,Vietnam,,,,,,,25,61,Bronze medal
Pelham Mervyn Barton,United Kingdom,6,7,0,6,0,5,24,65,Bronze medal
Reinhard Stix,Austria,4,0,5,4,6,4,23,66,Bronze medal
Attila Neumann,Hungary,5,2,7,6,1,2,23,66,Bronze medal
Adrian Păsculescu,Romania,5,1,7,4,5,1,23,66,Bronze medal
John Peter Hartley,United Kingdom,6,7,0,6,0,4,23,66,Bronze medal
Richard Bøgvad,Sweden,5,7,5,3,0,2,22,70,
*,Yugoslavia,4,3,7,6,0,2,22,70,
*,Vietnam,,,,,,,21,72,
Gunter Wirthumer,Austria,6,7,0,6,0,1,20,73,
Ján Slodička,Czechoslovakia,6,7,0,0,6,1,20,73,
Josef Voldřich,Czechoslovakia,6,7,1,2,2,2,20,73,
?,France,6,0,4,6,2,2,20,73,
?,Greece,5,4,7,2,2,0,20,73,
*,Vietnam,,,,,,,20,73,
*,Yugoslavia,6,1,7,6,0,0,20,73,
?,France,6,0,0,6,5,2,19,80,
?,Romania,4,7,7,0,0,1,19,80,
Paul Verschueren,United Kingdom,3,2,0,5,6,3,19,80,
Robert Tichy,Austria,6,3,7,0,0,2,18,83,
Martin Baumann,Czechoslovakia,6,0,7,4,0,1,18,83,
Jan Malý,Czechoslovakia,6,7,0,3,0,2,18,83,
?,Romania,5,0,7,0,4,2,18,83,
*,Yugoslavia,4,1,3,4,6,0,18,83,
Heinrich Josef Gstöttner,Austria,4,7,0,0,6,0,17,88,
Bengt Jonsson,Sweden,6,7,3,0,0,1,17,88,
*,Vietnam,,,,,,,17,88,
*,Yugoslavia,6,0,5,3,0,3,17,88,
*,Bulgaria,1,2,1,6,6,0,16,92,
Jan Kratochvíl,Czechoslovakia,6,7,1,0,0,2,16,92,
*,Poland,5,1,1,3,6,0,16,92,
*,Poland,1,2,7,6,0,0,16,92,
?,Romania,2,7,0,0,6,1,16,92,
Erik Engdahl,Sweden,1,6,4,1,1,3,16,92,
*,Bulgaria,4,1,7,0,0,2,14,98,
?,France,2,2,2,6,0,2,14,98,
?,Romania,6,3,3,0,0,2,14,98,
Johann Schmidt,Austria,6,1,1,3,0,2,13,101,
*,Bulgaria,3,0,3,5,1,1,13,101,
Vlastimil Klíma,Czechoslovakia,2,0,7,3,0,1,13,101,
?,Mongolia,2,2,4,4,1,0,13,101,
*,Poland,6,7,0,0,0,0,13,101,
Lennart Augustsson,Sweden,3,1,0,6,0,3,13,101,
*,Yugoslavia,6,0,1,6,0,0,13,101,
?,Mongolia,2,2,0,6,1,1,12,108,
?,France,4,0,0,6,0,1,11,109,
?,Greece,1,0,7,0,3,0,11,109,
*,Poland,6,0,0,5,0,0,11,109,
Torsten Jönsson,Sweden,1,7,3,0,0,0,11,109,
Bernard Beard,United States of America,2,3,3,0,2,1,11,109,
*,Yugoslavia,2,0,7,1,1,0,11,109,
?,France,1,1,1,6,1,0,10,115,
?,Greece,5,2,1,0,2,0,10,115,
?,Mongolia,1,4,1,0,2,2,10,115,
Hans Åberg,Sweden,5,1,0,0,2,2,10,115,
Jan Ehrhardt,Netherlands,6,0,1,2,0,0,9,119,
?,Greece,4,0,1,0,2,1,8,120,
Bert Corneth,Netherlands,6,0,0,0,0,2,8,120,
Heino Teschmacher,Netherlands,4,0,2,1,1,0,8,120,
?,Greece,5,0,0,2,0,0,7,123,
?,Mongolia,3,0,4,0,0,0,7,123,
Susan Geldof,Netherlands,1,0,0,5,0,0,6,125,
?,Greece,4,0,0,0,0,0,4,126,
Joep Engels,Netherlands,1,0,0,3,0,0,4,126,
*,Poland,1,1,2,0,0,0,4,126,
*,Poland,0,3,0,0,0,1,4,126,
?,Mongolia,2,0,0,0,0,1,3,130,
Ton van der Pasch,Netherlands,1,0,0,0,0,2,3,130,
?,Greece,2,0,0,0,0,0,2,132,
?,Mongolia,1,1,0,0,0,0,2,132,
?,Mongolia,0,0,0,1,1,0,2,132,
Jaap Fijnvandraat,Netherlands,0,0,0,0,0,0,0,135,
